season_year,season_type,week,team,forced_fumble,fg_block,fumble_rec,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,puntret_tds.1,ints,int_tds,misc_tds,punt_block,safety,sack,xp_block,team_score,opp_score,opp_team,h/a,DK points
2012,Regular,5,GB,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,27,30,IND,0,5.0
2012,Regular,5,CLE,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,27,41,NYG,0,0.0
2012,Regular,5,WAS,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0,17,24,ATL,1,11.0
2012,Regular,5,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,3,17,STL,0,4.0
2012,Regular,5,TEN,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,7,30,MIN,0,4.0
2012,Regular,5,SD,2,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,24,31,NO,0,4.0
2012,Regular,5,SF,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,45,3,BUF,1,12.0
2012,Regular,5,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,6,9,BAL,1,12.0
2012,Regular,5,CIN,1,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0,13,17,MIA,1,7.0
2012,Regular,5,STL,1,0,1,0,0,0,0,0,0,0,0,0,0,9.0,0,17,3,ARI,1,18.0
2012,Regular,5,HOU,1,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0,23,17,NYJ,0,8.0
2012,Regular,5,NE,3,0,3,0,0,0,0,0,0,0,0,0,0,2.0,0,31,21,DEN,1,8.0
2012,Regular,5,MIA,2,0,1,0,0,0,0,0,2,0,0,0,0,3.0,0,17,13,CIN,0,13.0
2012,Regular,5,PIT,4,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0,16,14,PHI,1,8.0
2012,Regular,5,SEA,3,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,16,12,CAR,0,10.0
2012,Regular,5,MIN,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,30,7,TEN,1,10.0
2012,Regular,5,JAC,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,3,41,CHI,1,-1.0
2012,Regular,5,BUF,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,45,SF,0,-2.0
2012,Regular,5,DEN,2,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,21,31,NE,0,5.0
2012,Regular,5,IND,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,30,27,GB,1,7.0
2012,Regular,5,CAR,1,0,1,0,0,0,0,0,2,1,0,0,1,2.0,0,12,16,SEA,1,17.0
2012,Regular,5,CHI,1,0,1,0,0,0,0,0,2,2,0,0,0,3.0,0,41,3,JAC,0,28.0
2012,Regular,5,NYJ,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,17,23,HOU,1,8.0
2012,Regular,5,NYG,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0,41,27,CLE,1,6.0
2012,Regular,6,SEA,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,24,23,NE,1,5.0
2012,Regular,6,DET,0,0,1,0,0,0,0,0,2,0,0,0,0,3.0,0,26,23,PHI,0,9.0
2012,Regular,6,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,24,34,CLE,0,3.0
2012,Regular,6,SF,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,26,NYG,1,2.0
2012,Regular,6,NE,2,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0,23,24,SEA,0,6.0
2012,Regular,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9,35,NYJ,0,-3.0
2012,Regular,6,BUF,0,0,0,0,0,0,0,0,2,0,0,0,1,5.0,0,19,16,ARI,0,12.0
2012,Regular,6,GB,0,0,0,0,0,0,0,0,3,0,0,0,0,3.0,0,42,24,HOU,0,9.0
2012,Regular,6,HOU,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,0,24,42,GB,1,6.0
2012,Regular,6,NYJ,2,0,2,0,0,0,0,0,2,0,0,0,0,4.0,0,35,9,IND,1,16.0
2012,Regular,6,PIT,2,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,23,26,TEN,0,5.0
2012,Regular,6,MIA,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,17,14,STL,1,6.0
2012,Regular,6,TEN,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,26,23,PIT,1,5.0
2012,Regular,6,ATL,2,0,2,0,0,0,0,0,1,1,0,0,0,3.0,0,23,20,OAK,1,16.0
2012,Regular,6,DEN,3,0,2,1,0,0,0,0,4,1,0,0,0,4.0,0,35,24,SD,0,28.0
2012,Regular,6,NYG,0,0,0,0,0,0,0,0,3,0,0,0,0,6.0,0,26,3,SF,0,19.0
2012,Regular,6,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,14,17,MIA,0,3.0
2012,Regular,6,OAK,0,0,0,0,0,0,0,0,3,0,0,0,0,1.0,0,20,23,ATL,0,7.0
2012,Regular,6,ARI,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,16,19,BUF,1,7.0
2012,Regular,6,PHI,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,23,26,DET,1,2.0
2012,Regular,6,MIN,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,26,38,WAS,0,-1.0
2012,Regular,6,BAL,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,31,29,DAL,1,8.0
2012,Regular,6,WAS,0,0,1,0,0,0,0,0,2,1,0,0,0,3.0,0,38,26,MIN,1,15.0
2012,Regular,6,CLE,1,0,1,0,0,0,0,0,3,1,0,0,0,2.0,0,34,24,CIN,1,16.0
2012,Regular,6,KC,2,0,1,1,0,0,0,0,1,0,0,1,0,1.0,0,10,38,TB,0,9.0
2012,Regular,6,SD,1,0,2,0,0,0,0,0,1,1,0,0,0,0.0,0,24,35,DEN,1,8.0
2012,Regular,6,TB,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,38,10,KC,1,14.0
2012,Regular,6,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,29,31,BAL,0,0.0
2012,Regular,7,TEN,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,35,34,BUF,0,4.0
2012,Regular,7,CAR,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,14,19,DAL,1,3.0
2012,Regular,7,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,13,6,SEA,1,11.0
2012,Regular,7,SEA,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,6,13,SF,0,8.0
2012,Regular,7,DET,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0,7,13,CHI,0,11.0
2012,Regular,7,JAC,1,0,2,0,0,0,0,0,1,0,0,0,0,2.0,0,23,26,OAK,0,8.0
2012,Regular,7,BUF,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,34,35,TEN,1,4.0
2012,Regular,7,NE,2,0,1,0,0,1,0,0,1,0,0,0,0,4.0,0,29,26,NYJ,1,14.0
2012,Regular,7,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,13,43,HOU,0,-2.0
2012,Regular,7,NYJ,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,26,29,NE,0,2.0
2012,Regular,7,ARI,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0,14,21,MIN,0,7.0
2012,Regular,7,MIN,2,0,1,0,0,0,0,0,1,1,0,0,0,7.0,0,21,14,ARI,1,18.0
2012,Regular,7,NYG,4,0,3,0,0,0,0,0,1,0,0,0,0,3.0,0,27,23,WAS,1,11.0
2012,Regular,7,HOU,1,0,0,0,0,0,0,0,2,1,0,0,1,4.0,0,43,13,BAL,1,20.0
2012,Regular,7,CIN,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,17,24,PIT,1,7.0
2012,Regular,7,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,26,23,JAC,1,3.0
2012,Regular,7,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,13,17,IND,0,6.0
2012,Regular,7,CHI,4,0,3,0,0,0,0,0,1,0,0,0,0,3.0,0,13,7,DET,1,15.0
2012,Regular,7,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,20,30,GB,1,2.0
2012,Regular,7,DAL,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,19,14,CAR,0,7.0
2012,Regular,7,TB,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,28,35,NO,1,-2.0
2012,Regular,7,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,35,28,TB,0,0.0
2012,Regular,7,GB,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,30,20,STL,0,6.0
2012,Regular,7,WAS,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,23,27,NYG,0,5.0
2012,Regular,7,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,13,CLE,1,4.0
2012,Regular,7,PIT,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,24,17,CIN,0,3.0
2012,Regular,8,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,3,24,SF,1,4.0
2012,Regular,8,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,30,17,PHI,0,4.0
2012,Regular,8,DET,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,28,24,SEA,1,4.0
2012,Regular,8,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,45,NE,1,-4.0
2012,Regular,8,DEN,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,34,14,NO,1,4.0
2012,Regular,8,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,7,6,SD,1,10.0
2012,Regular,8,JAC,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,15,24,GB,0,4.0
2012,Regular,8,GB,2,0,1,0,0,0,0,0,0,0,1,1,0,2.0,0,24,15,JAC,1,13.0
2012,Regular,8,NYJ,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,9,30,MIA,1,3.0
2012,Regular,8,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,19,13,TEN,0,6.0
2012,Regular,8,NYG,1,0,2,0,0,0,0,0,4,1,0,0,0,4.0,0,29,24,DAL,0,22.0
2012,Regular,8,OAK,1,0,2,0,0,0,0,0,2,0,0,0,0,3.0,0,26,16,KC,0,12.0
2012,Regular,8,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,24,3,ARI,0,13.0
2012,Regular,8,KC,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,16,26,OAK,1,2.0
2012,Regular,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,17,36,TB,1,-3.0
2012,Regular,8,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,27,12,WAS,1,7.0
2012,Regular,8,CAR,2,0,2,0,0,0,0,0,1,0,0,0,0,6.0,0,22,23,CHI,0,12.0
2012,Regular,8,MIA,1,1,1,0,0,0,0,0,1,0,1,1,0,4.0,0,30,9,NYJ,0,22.0
2012,Regular,8,DAL,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,24,29,NYG,1,4.0
2012,Regular,8,PHI,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,17,30,ATL,1,3.0
2012,Regular,8,CHI,2,0,0,0,0,0,0,0,2,1,0,0,0,2.0,0,23,22,CAR,1,12.0
2012,Regular,8,SD,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,6,7,CLE,0,6.0
2012,Regular,8,TEN,2,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0,13,19,IND,1,7.0
2012,Regular,8,NE,1,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0,45,7,STL,0,10.0
2012,Regular,8,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,12,27,PIT,0,1.0
2012,Regular,8,TB,2,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0,36,17,MIN,0,10.0
2012,Regular,8,NO,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,14,34,DEN,0,1.0
2012,Regular,8,SEA,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,24,28,DET,0,3.0
2012,Regular,9,HOU,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,21,9,BUF,1,9.0
2012,Regular,9,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,23,20,MIA,1,2.0
2012,Regular,9,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,19,13,DAL,1,5.0
2012,Regular,9,CHI,5,0,4,0,0,0,0,0,1,1,1,1,0,2.0,0,51,20,TEN,0,27.0
2012,Regular,9,DET,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,31,14,JAC,0,6.0
2012,Regular,9,PIT,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,24,20,NYG,0,5.0
2012,Regular,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,20,30,SEA,0,2.0
2012,Regular,9,DEN,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0,0,31,23,CIN,0,13.0
2012,Regular,9,NO,2,0,1,0,0,0,0,0,1,1,0,0,0,7.0,0,28,13,PHI,1,21.0
2012,Regular,9,OAK,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,32,42,TB,1,1.0
2012,Regular,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,21,13,WAS,0,8.0
2012,Regular,9,ARI,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,17,31,GB,0,2.0
2012,Regular,9,CIN,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,23,31,DEN,1,3.0
2012,Regular,9,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,14,31,DET,1,0.0
2012,Regular,9,TB,2,0,0,0,0,0,0,0,3,0,0,0,0,2.0,0,42,32,OAK,0,7.0
2012,Regular,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,15,25,BAL,1,1.0
2012,Regular,9,BUF,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,9,21,HOU,0,4.0
2012,Regular,9,SD,2,0,3,1,0,0,0,0,1,1,0,0,0,1.0,0,31,13,KC,1,25.0
2012,Regular,9,NYG,2,0,1,1,0,0,0,0,1,0,0,0,0,4.0,0,20,24,PIT,1,14.0
2012,Regular,9,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,13,19,ATL,0,4.0
2012,Regular,9,GB,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,31,17,ARI,1,7.0
2012,Regular,9,TEN,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,20,51,CHI,1,1.0
2012,Regular,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,13,21,CAR,1,0.0
2012,Regular,9,BAL,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,25,15,CLE,0,6.0
2012,Regular,9,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,13,31,SD,0,4.0
2012,Regular,9,MIA,2,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,20,23,IND,0,3.0
2012,Regular,9,SEA,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,30,20,MIN,1,9.0
2012,Regular,9,PHI,3,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0,13,28,NO,0,5.0
2012,Regular,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3,37,TEN,1,-3.0
2012,Regular,10,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,24,34,TB,0,0.0
2012,Regular,10,OAK,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,20,55,BAL,0,-2.0
2012,Regular,10,NYJ,3,0,2,1,0,0,0,0,0,0,0,0,0,4.0,0,7,28,SEA,0,13.0
2012,Regular,10,ATL,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,27,31,NO,0,2.0
2012,Regular,10,NO,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,31,27,ATL,1,3.0
2012,Regular,10,NE,3,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0,37,31,BUF,1,8.0
2012,Regular,10,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,23,38,DAL,1,-1.0
2012,Regular,10,SEA,1,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0,28,7,NYJ,1,13.0
2012,Regular,10,CHI,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,6,13,HOU,1,9.0
2012,Regular,10,DEN,2,0,0,0,0,0,1,1,2,1,0,0,1,7.0,0,36,14,CAR,0,26.0
2012,Regular,10,CIN,2,0,2,0,0,0,0,0,2,0,0,0,0,4.0,0,31,13,NYG,1,16.0
2012,Regular,10,STL,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,24,24,SF,0,5.0
2012,Regular,10,CAR,3,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0,14,36,DEN,1,1.0
2012,Regular,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,24,34,MIN,0,0.0
2012,Regular,10,BAL,0,0,2,0,0,1,0,0,1,0,0,0,0,3.0,0,55,20,OAK,1,16.0
2012,Regular,10,PIT,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,16,13,KC,1,8.0
2012,Regular,10,TEN,1,0,1,0,0,0,0,0,3,1,0,0,0,2.0,0,37,3,MIA,0,23.0
2012,Regular,10,NYG,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,13,31,CIN,0,1.0
2012,Regular,10,IND,1,0,1,0,0,0,0,0,2,1,0,0,0,4.0,0,27,10,JAC,0,20.0
2012,Regular,10,JAC,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,10,27,IND,1,6.0
2012,Regular,10,SF,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,24,24,STL,1,4.0
2012,Regular,10,MIN,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,34,24,DET,1,6.0
2012,Regular,10,HOU,2,0,2,0,0,0,0,0,2,0,0,0,0,0.0,0,13,6,CHI,0,15.0
2012,Regular,10,TB,0,0,0,0,0,0,0,0,2,1,1,1,0,2.0,0,34,24,SD,1,20.0
2012,Regular,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,31,37,NE,0,-3.0
2012,Regular,10,DAL,1,0,1,1,0,0,1,1,1,1,0,0,0,2.0,0,38,23,PHI,0,24.0
2012,Regular,10,KC,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,13,16,PIT,0,4.0
2012,Regular,11,NYJ,3,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0,27,13,STL,0,11.0
2012,Regular,11,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0,20,23,DAL,0,9.0
2012,Regular,11,NE,3,0,1,0,0,0,1,1,3,2,0,0,0,1.0,0,59,24,IND,1,27.0
2012,Regular,11,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,6,28,CIN,1,1.0
2012,Regular,11,STL,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0,13,27,NYJ,1,5.0
2012,Regular,11,DEN,3,0,1,0,0,0,0,0,2,0,0,1,0,4.0,0,30,23,SD,1,12.0
2012,Regular,11,CAR,1,0,1,0,0,0,0,0,2,1,0,0,0,1.0,0,21,27,TB,1,13.0
2012,Regular,11,GB,1,0,2,0,0,0,0,0,2,1,0,0,0,5.0,0,24,20,DET,0,20.0
2012,Regular,11,SD,2,0,1,0,0,0,0,0,1,1,0,0,1,3.0,0,23,30,DEN,0,14.0
2012,Regular,11,SF,3,0,0,0,0,0,0,0,2,0,0,0,1,6.0,0,32,7,CHI,1,16.0
2012,Regular,11,BAL,1,0,2,0,0,0,1,1,1,0,0,0,0,3.0,0,13,10,PIT,0,19.0
2012,Regular,11,MIA,2,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0,14,19,BUF,0,10.0
2012,Regular,11,BUF,1,0,1,0,0,0,1,1,2,0,0,0,0,3.0,0,19,14,MIA,1,16.0
2012,Regular,11,NO,0,0,0,0,0,0,0,0,2,1,0,0,0,3.0,0,38,17,OAK,0,14.0
2012,Regular,11,HOU,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,43,37,JAC,1,0.0
2012,Regular,11,ARI,2,0,1,0,0,0,0,0,5,0,0,0,0,1.0,0,19,23,ATL,0,13.0
2012,Regular,11,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,10,13,BAL,1,6.0
2012,Regular,11,DET,2,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,20,24,GB,1,5.0
2012,Regular,11,JAC,2,0,1,0,0,0,0,0,2,0,0,0,0,2.0,0,37,43,HOU,0,4.0
2012,Regular,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,7,32,SF,0,1.0
2012,Regular,11,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24,59,NE,0,-4.0
2012,Regular,11,TB,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,27,21,CAR,0,4.0
2012,Regular,11,CIN,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,28,6,KC,0,12.0
2012,Regular,11,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,38,NO,1,-4.0
2012,Regular,11,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,6,31,WAS,0,1.0
2012,Regular,11,ATL,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0,23,19,ARI,1,12.0
2012,Regular,11,WAS,3,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0,31,6,PHI,1,17.0
2012,Regular,11,DAL,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,23,20,CLE,1,5.0
2012,Regular,12,NYG,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0,38,10,GB,1,13.0
2012,Regular,12,SD,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,13,16,BAL,1,6.0
2012,Regular,12,HOU,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0,34,31,DET,0,4.0
2012,Regular,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,16,13,SD,0,10.0
2012,Regular,12,IND,0,0,0,0,0,0,1,1,1,0,0,0,0,2.0,0,20,13,BUF,1,14.0
2012,Regular,12,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,24,23,TB,0,2.0
2012,Regular,12,DET,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,31,34,HOU,1,3.0
2012,Regular,12,ARI,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,17,31,STL,1,3.0
2012,Regular,12,MIN,0,1,1,0,0,0,0,0,1,0,0,0,0,1.0,0,10,28,CHI,0,6.0
2012,Regular,12,NO,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0,21,31,SF,1,5.0
2012,Regular,12,STL,0,0,0,0,0,0,0,0,4,2,0,0,0,2.0,0,31,17,ARI,0,23.0
2012,Regular,12,BUF,2,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,13,20,IND,0,9.0
2012,Regular,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,10,38,NYG,0,-3.0
2012,Regular,12,CIN,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,34,10,OAK,1,12.0
2012,Regular,12,SF,0,0,0,0,0,0,0,0,2,2,0,0,0,5.0,0,31,21,NO,0,21.0
2012,Regular,12,WAS,1,0,1,0,0,0,0,0,2,0,0,0,0,2.0,0,38,31,DAL,0,7.0
2012,Regular,12,TEN,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0,19,24,JAC,0,9.0
2012,Regular,12,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,24,21,SEA,1,2.0
2012,Regular,12,KC,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,9,17,DEN,1,5.0
2012,Regular,12,NE,4,0,4,2,0,0,0,0,1,0,0,0,0,2.0,0,49,19,NYJ,0,25.0
2012,Regular,12,SEA,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0,21,24,MIA,0,9.0
2012,Regular,12,CHI,1,1,2,0,0,0,0,0,1,0,0,0,0,2.0,0,28,10,MIN,1,14.0
2012,Regular,12,CLE,7,0,5,0,0,0,0,0,3,0,0,0,0,1.0,0,20,14,PIT,1,18.0
2012,Regular,12,DEN,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,17,9,KC,0,8.0
2012,Regular,12,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,10,34,CIN,0,1.0
2012,Regular,12,PIT,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,0,14,20,CLE,0,13.0
2012,Regular,12,DAL,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0,31,38,WAS,1,2.0
2012,Regular,12,CAR,3,0,3,0,0,0,0,0,0,0,0,0,0,1.0,0,30,22,PHI,0,7.0
2012,Regular,12,TB,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,23,24,ATL,1,5.0
2012,Regular,12,JAC,1,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0,24,19,TEN,1,6.0
2012,Regular,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,22,30,CAR,1,1.0
2012,Regular,12,NYJ,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,19,49,NE,1,-2.0
2012,Regular,13,CHI,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,17,23,SEA,1,4.0
2012,Regular,13,NO,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,13,23,ATL,0,3.0
2012,Regular,13,GB,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,23,14,MIN,1,5.0
2012,Regular,13,IND,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,35,33,DET,0,1.0
2012,Regular,13,BAL,0,0,1,0,0,0,0,0,2,0,0,0,0,2.0,0,20,23,PIT,1,8.0
2012,Regular,13,HOU,2,0,3,0,0,0,0,0,3,0,0,0,0,5.0,0,24,10,TEN,0,21.0
2012,Regular,13,DEN,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,31,23,TB,1,9.0
2012,Regular,13,ATL,0,0,0,0,0,0,0,0,5,0,0,0,0,1.0,0,23,13,NO,1,15.0
2012,Regular,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,13,16,STL,0,3.0
2012,Regular,13,PIT,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0,23,20,BAL,0,8.0
2012,Regular,13,CLE,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,20,17,OAK,0,4.0
2012,Regular,13,NYJ,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,7,6,ARI,1,11.0
2012,Regular,13,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,27,21,CAR,1,2.0
2012,Regular,13,BUF,3,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0,34,18,JAC,1,9.0
2012,Regular,13,NYG,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,16,17,WAS,0,3.0
