,season_year,season_type,week,home_team,home_score,away_team,away_score,team,forced_fumble,fg_block,fumble_rec,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,puntret_tds,ints,int_tds,misc_tds,punt_block,safety,sack,xp_block
2484,2012,Postseason,1,HOU,19,CIN,13,HOU,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2485,2012,Preseason,1,BUF,6,WAS,7,WAS,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2486,2012,Preseason,1,KC,27,ARI,17,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2487,2012,Preseason,1,CIN,17,NYJ,6,NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2488,2012,Regular,1,TB,16,CAR,10,TB,1,0,0,0,0,0,0,0,2,0,0,1,0,3.0,0
2489,2012,Regular,1,ARI,20,SEA,16,ARI,1,1,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2490,2012,Regular,1,TEN,13,NE,34,NE,1,0,1,1,0,0,0,0,1,0,0,0,0,2.0,0
2491,2012,Postseason,1,BAL,24,IND,9,IND,2,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2492,2012,Preseason,1,PHI,24,PIT,23,PIT,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2493,2012,Regular,1,HOU,30,MIA,10,MIA,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0
2494,2012,Postseason,1,WAS,14,SEA,24,SEA,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2495,2012,Preseason,1,NE,7,NO,6,NE,1,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2496,2012,Regular,1,DEN,31,PIT,19,DEN,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,0
2497,2012,Regular,1,MIN,26,JAC,23,MIN,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1
2498,2012,Preseason,1,SF,17,MIN,6,SF,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2499,2012,Regular,1,CHI,41,IND,21,CHI,2,0,2,0,0,0,0,0,3,0,0,0,0,3.0,0
2500,2012,Preseason,1,IND,38,STL,3,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2501,2012,Regular,1,HOU,30,MIA,10,HOU,2,0,1,0,0,0,0,0,3,0,0,0,0,3.0,0
2502,2012,Preseason,1,PHI,24,PIT,23,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2503,2012,Regular,1,NO,32,WAS,40,WAS,1,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2504,2012,Preseason,2,NE,17,PHI,27,PHI,1,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
2505,2012,Regular,2,SD,38,TEN,10,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2506,2012,Preseason,2,ARI,31,OAK,27,ARI,2,0,2,0,0,0,0,0,1,0,1,1,0,1.0,1
2507,2012,Preseason,2,TB,7,TEN,30,TEN,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2508,2012,Preseason,2,MIN,36,BUF,14,MIN,1,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0
2509,2012,Postseason,2,SF,45,GB,31,GB,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0
2510,2012,Regular,2,CIN,34,CLE,27,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0
2511,2012,Regular,2,ATL,27,DEN,21,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2512,2012,Preseason,2,BAL,12,DET,27,DET,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0
2513,2012,Regular,2,STL,31,WAS,28,WAS,3,0,2,1,0,0,0,0,1,0,0,0,0,2.0,0
2514,2012,Postseason,2,NE,41,HOU,28,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2515,2012,Preseason,2,GB,10,CLE,35,GB,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2516,2012,Regular,2,CAR,35,NO,27,NO,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2517,2012,Regular,2,IND,23,MIN,20,IND,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2518,2012,Regular,2,CIN,34,CLE,27,CIN,1,0,1,0,0,0,1,1,0,0,0,0,0,2.0,0
2519,2012,Regular,2,MIA,35,OAK,13,MIA,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2520,2012,Regular,2,SD,38,TEN,10,TEN,3,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2521,2012,Regular,2,PIT,27,NYJ,10,PIT,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2522,2012,Regular,2,NYG,41,TB,34,NYG,1,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2523,2012,Preseason,2,ATL,19,CIN,24,ATL,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2524,2012,Preseason,2,ARI,31,OAK,27,OAK,3,0,3,1,0,0,0,0,1,0,0,0,0,2.0,0
2525,2012,Preseason,2,NO,24,JAC,27,JAC,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2526,2012,Preseason,2,STL,31,KC,17,STL,3,0,3,0,0,0,0,0,1,0,0,0,0,5.0,0
2527,2012,Regular,2,NE,18,ARI,20,NE,2,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2528,2012,Preseason,2,HOU,20,SF,9,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2529,2012,Regular,2,PHI,24,BAL,23,PHI,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2530,2012,Preseason,2,CHI,33,WAS,31,CHI,1,0,2,0,0,1,0,0,0,0,0,0,0,2.0,0
2531,2012,Preseason,2,MIN,36,BUF,14,BUF,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2532,2012,Preseason,2,PIT,26,IND,24,IND,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2533,2012,Regular,2,ATL,27,DEN,21,ATL,1,0,1,0,0,0,0,0,3,0,0,0,0,3.0,0
2534,2012,Preseason,2,GB,10,CLE,35,CLE,1,0,1,0,0,0,0,0,3,1,0,0,0,0.0,0
2535,2012,Preseason,2,SD,28,DAL,20,DAL,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
2536,2012,Preseason,2,NYJ,3,NYG,26,NYG,0,0,0,0,0,0,0,0,1,1,0,0,0,7.0,0
2537,2012,Preseason,2,SD,28,DAL,20,SD,2,0,1,0,0,0,0,0,2,0,0,0,0,3.0,0
2538,2012,Preseason,2,STL,31,KC,17,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2539,2012,Preseason,2,DEN,10,SEA,30,SEA,1,0,1,0,0,0,0,0,2,0,0,0,0,1.0,0
2540,2012,Regular,2,MIA,35,OAK,13,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2541,2012,Regular,2,PIT,27,NYJ,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2542,2012,Regular,2,BUF,35,KC,17,BUF,2,0,2,0,0,0,1,1,1,0,0,0,0,5.0,0
2543,2012,Regular,2,GB,23,CHI,10,GB,0,0,0,0,0,0,0,0,4,0,0,0,0,7.0,0
2544,2012,Preseason,2,DEN,10,SEA,30,DEN,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0,0
2545,2012,Regular,2,NE,18,ARI,20,ARI,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,0
2546,2012,Regular,2,SF,27,DET,19,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2547,2012,Postseason,2,DEN,35,BAL,38,BAL,2,0,1,0,0,0,0,0,2,1,0,0,0,3.0,0
2548,2012,Preseason,2,NYJ,3,NYG,26,NYJ,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2549,2012,Regular,2,SF,27,DET,19,DET,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2550,2012,Regular,2,IND,23,MIN,20,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2551,2012,Preseason,2,TB,7,TEN,30,TB,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2552,2012,Preseason,2,BAL,12,DET,27,BAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2553,2012,Preseason,2,CHI,33,WAS,31,WAS,1,0,1,0,0,0,1,1,0,0,0,0,0,1.0,0
2554,2012,Preseason,2,CAR,23,MIA,17,MIA,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2555,2012,Postseason,2,DEN,35,BAL,38,DEN,0,0,1,0,0,1,1,1,0,0,0,0,0,1.0,0
2556,2012,Regular,2,NYG,41,TB,34,TB,0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0
2557,2012,Regular,2,JAC,7,HOU,27,HOU,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2558,2012,Regular,2,CAR,35,NO,27,CAR,1,0,0,0,0,0,0,0,2,1,0,0,0,1.0,0
2559,2012,Regular,2,SEA,27,DAL,7,SEA,2,0,1,0,0,0,0,0,1,0,1,1,0,1.0,0
2560,2012,Preseason,2,ATL,19,CIN,24,CIN,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2561,2012,Regular,2,BUF,35,KC,17,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2562,2012,Postseason,2,SF,45,GB,31,SF,2,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2563,2012,Regular,2,PHI,24,BAL,23,BAL,1,0,2,0,0,0,0,0,2,0,0,0,0,2.0,0
2564,2012,Preseason,2,PIT,26,IND,24,PIT,0,0,0,0,0,0,0,0,3,1,0,1,0,1.0,0
2565,2012,Preseason,2,NO,24,JAC,27,NO,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2566,2012,Postseason,2,ATL,30,SEA,28,ATL,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2567,2012,Regular,2,GB,23,CHI,10,CHI,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
2568,2012,Preseason,2,NE,17,PHI,27,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2569,2012,Preseason,2,HOU,20,SF,9,HOU,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0
2570,2012,Preseason,2,CAR,23,MIA,17,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2571,2012,Postseason,2,ATL,30,SEA,28,SEA,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
2572,2012,Regular,2,JAC,7,HOU,27,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2573,2012,Regular,2,STL,31,WAS,28,STL,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0
2574,2012,Postseason,2,NE,41,HOU,28,NE,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2575,2012,Regular,2,SEA,27,DAL,7,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2576,2012,Postseason,3,ATL,24,SF,28,SF,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2577,2012,Postseason,3,ATL,24,SF,28,ATL,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2578,2012,Regular,3,NO,24,KC,27,KC,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,0
2579,2012,Preseason,3,TB,30,NE,28,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2580,2012,Regular,3,MIA,20,NYJ,23,MIA,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2581,2012,Preseason,3,BAL,48,JAC,17,JAC,1,0,0,0,0,0,0,0,2,1,0,0,0,1.0,0
2582,2012,Preseason,3,CIN,13,GB,27,CIN,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2583,2012,Preseason,3,MIN,10,SD,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0
2584,2012,Preseason,3,WAS,30,IND,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2585,2012,Postseason,3,NE,13,BAL,28,BAL,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
2586,2012,Regular,3,MIA,20,NYJ,23,NYJ,1,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0
2587,2012,Preseason,3,OAK,31,DET,20,OAK,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2588,2012,Preseason,3,KC,14,SEA,44,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2589,2012,Regular,3,DAL,16,TB,10,DAL,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2590,2012,Preseason,3,TEN,32,ARI,27,TEN,2,0,2,0,0,0,0,0,3,1,0,0,0,1.0,0
2591,2012,Regular,3,TEN,44,DET,41,TEN,1,0,1,1,0,1,1,1,0,0,0,0,0,1.0,0
2592,2012,Regular,3,DEN,25,HOU,31,HOU,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2593,2012,Regular,3,MIN,24,SF,13,SF,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
2594,2012,Regular,3,IND,17,JAC,22,JAC,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2595,2012,Regular,3,CLE,14,BUF,24,CLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2596,2012,Preseason,3,DAL,20,STL,19,DAL,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2597,2012,Regular,3,OAK,34,PIT,31,PIT,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2598,2012,Regular,3,TEN,44,DET,41,DET,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
2599,2012,Preseason,3,BUF,7,PIT,38,PIT,1,0,1,0,0,0,0,0,2,0,0,0,0,2.0,0
2600,2012,Regular,3,SD,3,ATL,27,ATL,2,0,2,0,0,0,0,0,2,0,0,0,0,1.0,0
2601,2012,Regular,3,SEA,14,GB,12,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0
2602,2012,Preseason,3,MIA,6,ATL,23,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2603,2012,Preseason,3,TEN,32,ARI,27,ARI,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2604,2012,Preseason,3,MIA,6,ATL,23,ATL,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2605,2012,Regular,3,ARI,27,PHI,6,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2606,2012,Regular,3,WAS,31,CIN,38,WAS,1,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0
2607,2012,Preseason,3,BUF,7,PIT,38,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2608,2012,Preseason,3,DAL,20,STL,19,STL,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2609,2012,Preseason,3,DEN,24,SF,29,SF,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2610,2012,Preseason,3,BAL,48,JAC,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2611,2012,Preseason,3,NYG,17,CHI,20,NYG,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
2612,2012,Preseason,3,OAK,31,DET,20,DET,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
2613,2012,Preseason,3,NO,34,HOU,27,HOU,2,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2614,2012,Preseason,3,TB,30,NE,28,TB,2,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0
2615,2012,Regular,3,BAL,31,NE,30,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2616,2012,Preseason,3,NYG,17,CHI,20,CHI,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2617,2012,Regular,3,CLE,14,BUF,24,BUF,0,0,0,0,0,0,0,0,2,0,0,0,0,4.0,0
2618,2012,Preseason,3,CLE,10,PHI,27,PHI,1,0,2,0,0,0,0,0,1,0,0,1,0,2.0,0
2619,2012,Regular,3,MIN,24,SF,13,MIN,1,1,2,0,0,0,0,0,1,0,0,0,0,2.0,0
2620,2012,Postseason,3,NE,13,BAL,28,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2621,2012,Preseason,3,WAS,30,IND,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2622,2012,Regular,3,DEN,25,HOU,31,DEN,1,0,1,0,0,0,0,0,1,0,0,0,1,1.0,0
2623,2012,Regular,3,ARI,27,PHI,6,ARI,3,0,3,1,0,0,0,0,0,0,0,0,0,5.0,0
2624,2012,Preseason,3,CLE,10,PHI,27,CLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2625,2012,Preseason,3,NYJ,12,CAR,17,NYJ,3,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2626,2012,Preseason,3,CIN,13,GB,27,GB,1,0,1,0,0,0,0,0,2,1,0,0,0,2.0,0
2627,2012,Regular,3,DAL,16,TB,10,TB,2,0,2,0,0,0,0,0,1,0,0,0,0,4.0,0
2628,2012,Regular,3,NO,24,KC,27,NO,1,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0
2629,2012,Preseason,3,NYJ,12,CAR,17,CAR,0,0,0,0,0,0,0,0,2,0,0,0,0,4.0,0
2630,2012,Regular,3,CHI,23,STL,6,CHI,0,0,0,0,0,0,0,0,2,1,0,0,0,6.0,0
2631,2012,Regular,3,SD,3,ATL,27,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2632,2012,Preseason,3,KC,14,SEA,44,SEA,1,0,1,0,0,0,1,1,1,1,0,0,0,1.0,0
2633,2012,Regular,3,SEA,14,GB,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2634,2012,Regular,3,CAR,7,NYG,36,NYG,1,0,2,0,0,0,0,0,3,0,0,0,0,2.0,0
2635,2012,Preseason,3,DEN,24,SF,29,DEN,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2636,2012,Regular,3,CAR,7,NYG,36,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2637,2012,Regular,3,OAK,34,PIT,31,OAK,4,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2638,2012,Regular,3,WAS,31,CIN,38,CIN,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0
2639,2012,Preseason,3,NO,34,HOU,27,NO,4,0,3,1,0,0,0,0,0,0,0,0,0,6.0,0
2640,2012,Regular,3,BAL,31,NE,30,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2641,2012,Regular,3,CHI,23,STL,6,STL,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2642,2012,Preseason,3,MIN,10,SD,12,SD,3,0,3,0,0,0,0,0,1,0,0,0,0,5.0,0
2643,2012,Regular,3,IND,17,JAC,22,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2644,2012,Regular,4,GB,28,NO,27,NO,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2645,2012,Preseason,4,PIT,17,CAR,16,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2646,2012,Regular,4,ATL,30,CAR,28,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0
2647,2012,Preseason,4,WAS,30,TB,3,WAS,0,0,0,0,0,0,0,0,3,0,0,0,0,5.0,0
2648,2012,Preseason,4,DAL,30,MIA,13,MIA,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2649,2012,Preseason,4,WAS,30,TB,3,TB,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
2650,2012,Postseason,4,SF,31,BAL,34,SF,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,0
2651,2012,Preseason,4,NYG,6,NE,3,NE,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2652,2012,Regular,4,HOU,38,TEN,14,HOU,2,0,1,0,0,0,0,0,2,2,0,0,0,4.0,0
2653,2012,Regular,4,ARI,24,MIA,21,MIA,2,0,0,0,0,0,0,0,2,0,0,0,0,8.0,0
2654,2012,Regular,4,BUF,28,NE,52,BUF,3,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2655,2012,Preseason,4,ARI,13,DEN,16,DEN,1,0,1,0,0,1,0,0,1,0,0,0,0,3.0,0
2656,2012,Preseason,4,CLE,20,CHI,28,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2657,2012,Regular,4,DET,13,MIN,20,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2658,2012,Preseason,4,PHI,28,NYJ,10,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0
2659,2012,Regular,4,HOU,38,TEN,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2660,2012,Regular,4,TB,22,WAS,24,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2661,2012,Regular,4,STL,19,SEA,13,STL,0,0,0,0,0,0,0,0,3,0,0,0,0,2.0,0
2662,2012,Regular,4,BUF,28,NE,52,NE,3,0,2,0,0,0,0,0,4,0,0,0,0,3.0,0
2663,2012,Preseason,4,DAL,30,MIA,13,DAL,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,0
2664,2012,Preseason,4,PHI,28,NYJ,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2665,2012,Preseason,4,TEN,10,NO,6,TEN,2,0,2,0,0,0,0,0,2,0,0,0,0,3.0,0
2666,2012,Preseason,4,DET,38,BUF,32,DET,1,0,1,0,0,0,0,0,3,1,0,0,0,1.0,0
2667,2012,Preseason,4,DET,38,BUF,32,BUF,2,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0
2668,2012,Regular,4,PHI,19,NYG,17,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2669,2012,Regular,4,DAL,18,CHI,34,DAL,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2670,2012,Regular,4,BAL,23,CLE,16,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2671,2012,Regular,4,JAC,10,CIN,27,JAC,2,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2672,2012,Preseason,4,JAC,24,ATL,14,ATL,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2673,2012,Preseason,4,ARI,13,DEN,16,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0
2674,2012,Preseason,4,JAC,24,ATL,14,JAC,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2675,2012,Regular,4,KC,20,SD,37,SD,4,0,3,0,0,0,0,0,3,1,0,0,0,2.0,0
2676,2012,Regular,4,DAL,18,CHI,34,CHI,1,0,0,0,0,0,0,0,5,2,0,0,0,1.0,0
2677,2012,Preseason,4,PIT,17,CAR,16,PIT,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2678,2012,Regular,4,BAL,23,CLE,16,BAL,1,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0
2679,2012,Preseason,4,GB,24,KC,3,GB,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2680,2012,Preseason,4,CLE,20,CHI,28,CHI,1,0,1,0,0,0,0,0,2,1,1,1,0,2.0,0
2681,2012,Regular,4,KC,20,SD,37,KC,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2682,2012,Regular,4,GB,28,NO,27,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2683,2012,Regular,4,DET,13,MIN,20,MIN,1,0,1,0,0,1,1,1,0,0,0,0,0,4.0,0
2684,2012,Preseason,4,STL,31,BAL,17,BAL,2,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0
2685,2012,Regular,4,ATL,30,CAR,28,ATL,3,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2686,2012,Preseason,4,HOU,28,MIN,24,MIN,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2687,2012,Postseason,4,SF,31,BAL,34,BAL,1,0,1,0,0,1,0,0,1,0,0,0,0,3.0,0
2688,2012,Regular,4,DEN,37,OAK,6,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2689,2012,Regular,4,TB,22,WAS,24,WAS,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2690,2012,Preseason,4,GB,24,KC,3,KC,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
2691,2012,Preseason,4,SEA,21,OAK,3,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
2692,2012,Regular,4,DEN,37,OAK,6,OAK,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2693,2012,Preseason,4,HOU,28,MIN,24,HOU,0,0,1,0,0,0,1,1,1,0,0,0,0,6.0,0
2694,2012,Preseason,4,SEA,21,OAK,3,SEA,2,0,1,0,0,0,0,0,1,0,0,0,1,3.0,0
2695,2012,Preseason,4,IND,20,CIN,16,CIN,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2696,2012,Regular,4,STL,19,SEA,13,SEA,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2697,2012,Preseason,4,TEN,10,NO,6,NO,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2698,2012,Regular,4,NYJ,0,SF,34,NYJ,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2699,2012,Regular,4,NYJ,0,SF,34,SF,2,0,3,1,0,0,0,0,1,0,0,1,0,3.0,0
2700,2012,Regular,4,PHI,19,NYG,17,PHI,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2701,2012,Preseason,4,SF,35,SD,3,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2702,2012,Regular,4,ARI,24,MIA,21,ARI,2,0,2,0,0,0,0,0,2,0,0,0,0,4.0,0
2703,2012,Regular,4,JAC,10,CIN,27,CIN,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,0
2704,2012,Preseason,4,IND,20,CIN,16,IND,1,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
2705,2012,Preseason,4,STL,31,BAL,17,STL,1,0,1,0,0,0,0,0,3,1,0,0,0,1.0,0
2706,2012,Preseason,4,NYG,6,NE,3,NYG,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
2707,2012,Preseason,4,SF,35,SD,3,SF,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2708,2012,Regular,5,NYG,41,CLE,27,NYG,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
2709,2012,Regular,5,JAC,3,CHI,41,JAC,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2710,2012,Regular,5,IND,30,GB,27,GB,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2711,2012,Regular,5,NYG,41,CLE,27,CLE,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2712,2012,Regular,5,NYJ,17,HOU,23,NYJ,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0
2713,2012,Regular,5,MIN,30,TEN,7,MIN,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2714,2012,Regular,5,IND,30,GB,27,IND,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0
2715,2012,Regular,5,CAR,12,SEA,16,CAR,1,0,1,0,0,0,0,0,2,1,0,0,1,2.0,0
