Unnamed: 0,season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points
3656,2015,Regular,16,SD,Dontrelle Inman,WR,8,13,1,0,0,25,82,0,0,0,0,0,0,0,0,0,0,20,23,OAK,0,6,0.615384615385,0.3,10.25,,22.2
3657,2015,Regular,16,SD,Javontee Herndon,WR,3,5,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,20,23,OAK,0,0,0.6,0.0,5.33333333333,,4.6
3658,2015,Regular,16,PHI,Jordan Matthews,WR,6,8,1,0,0,41,104,0,0,0,0,0,0,0,0,0,0,24,38,WAS,1,6,0.75,0.25,17.3333333333,,25.4
3659,2015,Regular,16,PHI,Josh Huff,WR,1,2,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,24,38,WAS,1,0,0.5,0.0,8.0,,1.8
3660,2015,Regular,16,PHI,Nelson Agholor,WR,2,5,0,0,0,14,35,0,0,0,0,0,0,0,0,0,0,24,38,WAS,1,0,0.4,0.0,17.5,,5.5
3661,2015,Regular,16,WAS,DeSean Jackson,WR,4,6,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,38,24,PHI,0,0,0.666666666667,0.0,10.0,,8.0
3662,2015,Regular,16,WAS,Jamison Crowder,WR,2,3,0,1,1,5,13,0,0,0,0,0,0,0,0,0,0,38,24,PHI,0,2,0.666666666667,0.0526315789474,6.5,,5.3
3663,2015,Regular,16,WAS,Pierre Garcon,WR,7,12,1,0,0,-2,80,0,0,0,0,0,0,0,0,0,0,38,24,PHI,0,6,0.583333333333,0.157894736842,11.4285714286,,21.0
3664,2015,Regular,16,WAS,Ryan Grant,WR,1,3,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,38,24,PHI,0,0,0.333333333333,0.0,24.0,,3.4
3665,2015,Regular,16,SEA,Doug Baldwin,WR,8,10,1,0,0,36,118,1,0,0,0,0,0,0,0,0,0,17,23,STL,1,6,0.8,0.352941176471,14.75,,27.8
3666,2015,Regular,16,SEA,Jermaine Kearse,WR,3,5,1,0,0,1,38,0,0,0,0,0,0,0,0,0,0,17,23,STL,1,6,0.6,0.352941176471,12.6666666667,,12.8
3667,2015,Regular,16,SEA,Tyler Lockett,WR,3,7,0,0,0,25,33,0,0,0,0,0,0,0,0,0,0,17,23,STL,1,0,0.428571428571,0.0,11.0,,6.3
3668,2015,Regular,16,STL,Brian Quick,WR,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,23,17,SEA,0,0,1.0,0.0,6.0,,1.6
3669,2015,Regular,16,STL,Kenny Britt,WR,3,4,1,0,0,6,49,0,0,0,0,0,0,0,0,0,0,23,17,SEA,0,6,0.75,0.260869565217,16.3333333333,,13.9
3670,2015,Regular,16,STL,Tavon Austin,WR,3,7,0,0,0,22,16,0,0,0,0,0,3,12,0,0,0,23,17,SEA,0,0,0.428571428571,0.0,5.33333333333,4.0,5.8
3671,2015,Regular,16,CHI,Eddie Royal,WR,5,6,0,0,0,18,21,0,0,0,0,0,0,0,0,0,0,26,21,TB,0,0,0.833333333333,0.0,4.2,,7.1
3672,2015,Regular,16,CHI,Josh Bellamy,WR,2,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,26,21,TB,0,0,0.666666666667,0.0,5.0,,3.0
3673,2015,Regular,16,CHI,Marc Mariani,WR,2,3,0,0,0,11,32,0,0,0,0,0,0,0,0,0,0,26,21,TB,0,0,0.666666666667,0.0,16.0,,5.2
3674,2015,Regular,16,TB,Adam Humphries,WR,1,2,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,21,26,CHI,1,0,0.5,0.0,10.0,,2.0
3675,2015,Regular,16,TB,Donteea Dye,WR,1,3,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,21,26,CHI,1,0,0.333333333333,0.0,15.0,,2.5
3676,2015,Regular,16,TB,Mike Evans,WR,4,8,0,0,0,8,61,0,0,0,0,0,0,0,0,0,0,21,26,CHI,1,0,0.5,0.0,15.25,,10.1
3677,2015,Regular,16,TB,Russell Shepard,WR,1,1,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,21,26,CHI,1,0,1.0,0.0,18.0,,2.8
3678,2015,Regular,16,HOU,DeAndre Hopkins,WR,7,11,1,0,0,9,117,0,0,0,0,0,0,0,0,0,0,34,6,TEN,0,6,0.636363636364,0.176470588235,16.7142857143,,27.7
3679,2015,Regular,16,HOU,Jaelen Strong,WR,2,5,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,34,6,TEN,0,0,0.4,0.0,9.0,,3.8
3680,2015,Regular,16,TEN,Harry Douglas,WR,6,12,0,0,0,7,79,1,0,0,0,0,0,0,0,0,0,6,34,HOU,1,0,0.5,0.0,13.1666666667,,12.9
3681,2015,Regular,16,TEN,Kendall Wright,WR,3,3,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,6,34,HOU,1,0,1.0,0.0,6.0,,4.8
3682,2015,Regular,16,TEN,Tre McBride,WR,2,3,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,6,34,HOU,1,6,0.666666666667,1.0,4.0,,8.8
3683,2015,Regular,17,ARI,Brittan Golden,WR,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,36,SEA,1,0,1.0,0.0,5.0,,1.5
3684,2015,Regular,17,ARI,John Brown,WR,4,11,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,6,36,SEA,1,0,0.363636363636,0.0,11.25,,8.5
3685,2015,Regular,17,ARI,Larry Fitzgerald,WR,6,7,1,0,0,13,55,0,0,0,0,0,0,0,0,0,0,6,36,SEA,1,6,0.857142857143,1.0,9.16666666667,,17.5
3686,2015,Regular,17,ARI,Michael Floyd,WR,1,4,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,6,36,SEA,1,0,0.25,0.0,16.0,,2.6
3687,2015,Regular,17,SEA,Doug Baldwin,WR,5,7,0,0,0,10,46,0,0,0,0,0,0,0,0,0,0,36,6,ARI,0,0,0.714285714286,0.0,9.2,,9.6
3688,2015,Regular,17,SEA,Jermaine Kearse,WR,3,3,1,0,0,7,34,0,0,0,0,0,0,0,0,0,0,36,6,ARI,0,6,1.0,0.166666666667,11.3333333333,,12.4
3689,2015,Regular,17,SEA,Tyler Lockett,WR,2,4,0,0,0,5,36,0,0,0,0,0,2,7,0,0,0,36,6,ARI,0,0,0.5,0.0,18.0,3.5,6.3
3690,2015,Regular,17,ATL,Julio Jones,WR,9,11,0,0,0,47,149,0,0,0,0,0,0,0,0,0,0,17,20,NO,1,0,0.818181818182,0.0,16.5555555556,,26.9
3691,2015,Regular,17,ATL,Justin Hardy,WR,4,6,0,0,0,11,34,0,0,0,0,0,0,0,0,0,0,17,20,NO,1,0,0.666666666667,0.0,8.5,,7.4
3692,2015,Regular,17,NO,Brandin Cooks,WR,5,6,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,20,17,ATL,0,0,0.833333333333,0.0,4.4,,7.2
3693,2015,Regular,17,NO,Brandon Coleman,WR,5,8,0,0,0,21,81,0,0,0,0,0,0,0,0,0,0,20,17,ATL,0,0,0.625,0.0,16.2,,13.1
3694,2015,Regular,17,NO,Willie Snead,WR,3,4,0,0,0,12,35,0,0,0,0,0,0,0,0,0,0,20,17,ATL,0,0,0.75,0.0,11.6666666667,,6.5
3695,2015,Regular,17,BUF,Chris Hogan,WR,1,3,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,22,17,NYJ,1,0,0.333333333333,0.0,2.0,4.0,1.6
3696,2015,Regular,17,BUF,Sammy Watkins,WR,11,15,0,0,0,58,136,0,0,0,0,0,0,0,0,0,0,22,17,NYJ,1,0,0.733333333333,0.0,12.3636363636,,27.6
3697,2015,Regular,17,NYJ,Brandon Marshall,WR,8,16,1,0,0,35,126,0,0,0,0,0,0,0,0,0,0,17,22,BUF,0,6,0.5,0.352941176471,15.75,,29.6
3698,2015,Regular,17,NYJ,Eric Decker,WR,5,9,1,0,0,5,50,0,0,0,0,0,0,0,0,0,0,17,22,BUF,0,6,0.555555555556,0.352941176471,10.0,,16.0
3699,2015,Regular,17,NYJ,Quincy Enunwa,WR,1,4,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,17,22,BUF,0,0,0.25,0.0,5.0,,1.5
3700,2015,Regular,17,CAR,Brenton Bersin,WR,2,2,0,0,0,9,25,1,0,0,0,0,0,0,0,0,0,38,10,TB,1,0,1.0,0.0,12.5,,3.5
3701,2015,Regular,17,CAR,Corey Brown,WR,3,6,0,0,0,35,58,0,0,0,0,0,0,0,0,0,0,38,10,TB,1,0,0.5,0.0,19.3333333333,,8.8
3702,2015,Regular,17,CAR,Devin Funchess,WR,7,8,1,0,0,58,120,1,0,0,0,0,0,0,0,0,0,38,10,TB,1,6,0.875,0.157894736842,17.1428571429,,27.0
3703,2015,Regular,17,TB,Donteea Dye,WR,4,7,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,10,38,CAR,0,0,0.571428571429,0.0,7.75,,7.1
3704,2015,Regular,17,TB,Mike Evans,WR,4,9,0,0,0,29,99,0,0,0,0,0,0,0,0,0,0,10,38,CAR,0,0,0.444444444444,0.0,24.75,,13.9
3705,2015,Regular,17,CHI,Cameron Meredith,WR,2,4,0,0,0,17,19,0,0,0,0,0,0,0,0,0,0,20,24,DET,1,0,0.5,0.0,9.5,,3.9
3706,2015,Regular,17,CHI,Deonte Thompson,WR,1,2,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,20,24,DET,1,0,0.5,0.0,45.0,,5.5
3707,2015,Regular,17,CHI,Josh Bellamy,WR,3,4,1,0,0,5,49,0,0,0,0,0,0,0,0,0,0,20,24,DET,1,6,0.75,0.3,16.3333333333,,13.9
3708,2015,Regular,17,CHI,Marc Mariani,WR,6,8,0,0,0,30,80,0,0,0,0,0,1,-3,0,0,0,20,24,DET,1,0,0.75,0.0,13.3333333333,-3.0,13.7
3709,2015,Regular,17,DET,Golden Tate,WR,4,6,0,0,0,19,34,0,0,0,0,0,0,0,0,0,0,24,20,CHI,0,0,0.666666666667,0.0,8.5,,7.4
3710,2015,Regular,17,BAL,Chris Matthews,WR,4,5,0,0,0,23,51,0,0,0,0,0,0,0,0,0,0,16,24,CIN,0,0,0.8,0.0,12.75,,9.1
3711,2015,Regular,17,BAL,Jeremy Butler,WR,6,8,0,0,0,22,57,0,0,0,0,0,0,0,0,0,0,16,24,CIN,0,0,0.75,0.0,9.5,,11.7
3712,2015,Regular,17,BAL,Kamar Aiken,WR,5,13,0,0,0,27,76,0,0,0,0,0,0,0,0,0,0,16,24,CIN,0,0,0.384615384615,0.0,15.2,,12.6
3713,2015,Regular,17,CIN,A.J. Green,WR,4,5,1,0,0,5,34,0,0,0,0,0,0,0,0,0,0,24,16,BAL,1,6,0.8,0.25,8.5,,13.4
3714,2015,Regular,17,CIN,Marvin Jones,WR,5,5,0,0,0,18,38,0,0,0,0,0,0,0,0,0,0,24,16,BAL,1,0,1.0,0.0,7.6,,8.8
3715,2015,Regular,17,CIN,Mohamed Sanu,WR,1,2,0,0,0,0,6,1,0,0,0,0,2,11,0,0,0,24,16,BAL,1,0,0.5,0.0,6.0,5.5,1.7
3716,2015,Regular,17,CLE,Terrelle Pryor,WR,1,6,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,12,28,PIT,1,0,0.166666666667,0.0,42.0,,5.2
3717,2015,Regular,17,CLE,Travis Benjamin,WR,5,11,0,0,0,21,53,0,0,0,0,0,1,0,0,0,0,12,28,PIT,1,0,0.454545454545,0.0,10.6,0.0,10.3
3718,2015,Regular,17,PIT,Antonio Brown,WR,13,17,1,0,0,45,187,1,0,0,0,0,0,0,0,0,0,28,12,CLE,0,6,0.764705882353,0.214285714286,14.3846153846,,39.7
3719,2015,Regular,17,PIT,Darrius Heyward-Bey,WR,2,5,0,0,0,19,74,0,0,0,0,0,0,0,0,0,0,28,12,CLE,0,0,0.4,0.0,37.0,,9.4
3720,2015,Regular,17,PIT,Markus Wheaton,WR,3,5,1,0,0,5,57,0,0,0,0,0,0,0,0,0,0,28,12,CLE,0,6,0.6,0.214285714286,19.0,,14.7
3721,2015,Regular,17,PIT,Martavis Bryant,WR,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,12,CLE,0,0,0.333333333333,0.0,0.0,,1.0
3722,2015,Regular,17,DAL,Brice Butler,WR,4,10,0,0,0,17,60,0,0,0,0,0,0,0,0,0,0,23,34,WAS,1,0,0.4,0.0,15.0,,10.0
3723,2015,Regular,17,DAL,Cole Beasley,WR,5,7,2,0,0,16,53,0,0,0,0,0,0,0,0,0,0,23,34,WAS,1,12,0.714285714286,0.521739130435,10.6,,22.3
3724,2015,Regular,17,DAL,Devin Street,WR,1,2,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,23,34,WAS,1,0,0.5,0.0,11.0,,2.1
3725,2015,Regular,17,DAL,Terrance Williams,WR,8,9,0,0,0,71,173,0,0,0,0,0,0,0,0,0,0,23,34,WAS,1,0,0.888888888889,0.0,21.625,,28.3
3726,2015,Regular,17,WAS,Jamison Crowder,WR,5,7,1,0,0,88,109,0,0,0,0,0,0,0,0,0,0,34,23,DAL,0,6,0.714285714286,0.176470588235,21.8,,24.9
3727,2015,Regular,17,WAS,Pierre Garcon,WR,3,4,1,0,0,12,49,0,0,0,0,0,0,0,0,0,0,34,23,DAL,0,6,0.75,0.176470588235,16.3333333333,,13.9
3728,2015,Regular,17,WAS,Rashad Ross,WR,2,3,1,0,0,35,71,0,0,0,0,0,0,0,0,0,0,34,23,DAL,0,6,0.666666666667,0.176470588235,35.5,,15.1
3729,2015,Regular,17,WAS,Ryan Grant,WR,3,4,1,0,0,9,18,0,0,0,0,0,0,0,0,0,0,34,23,DAL,0,6,0.75,0.176470588235,6.0,,10.8
3730,2015,Regular,17,DEN,Bennie Fowler,WR,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,27,20,SD,1,0,1.0,0.0,3.0,,1.3
3731,2015,Regular,17,DEN,Demaryius Thomas,WR,5,9,1,0,0,74,117,0,0,0,0,0,0,0,0,0,0,27,20,SD,1,6,0.555555555556,0.222222222222,23.4,,25.7
3732,2015,Regular,17,DEN,Emmanuel Sanders,WR,5,8,0,0,0,35,99,1,0,0,0,0,0,0,0,0,0,27,20,SD,1,0,0.625,0.0,19.8,,13.9
3733,2015,Regular,17,DEN,Jordan Norwood,WR,3,4,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,27,20,SD,1,0,0.75,0.0,16.0,,7.8
3734,2015,Regular,17,SD,Dontrelle Inman,WR,3,6,0,0,0,8,25,1,0,0,0,0,0,0,0,0,0,20,27,DEN,0,0,0.5,0.0,8.33333333333,,4.5
3735,2015,Regular,17,SD,Javontee Herndon,WR,3,4,0,0,0,19,18,1,0,0,0,0,1,13,0,0,0,20,27,DEN,0,0,0.75,0.0,6.0,13.0,5.1
3736,2015,Regular,17,SD,Tyrell Williams,WR,2,5,1,0,0,51,90,0,0,0,0,0,0,0,0,0,0,20,27,DEN,0,6,0.4,0.3,45.0,,17.0
3737,2015,Regular,17,GB,Davante Adams,WR,4,6,0,0,0,29,54,0,0,0,0,0,0,0,0,0,0,13,20,MIN,1,0,0.666666666667,0.0,13.5,,9.4
3738,2015,Regular,17,GB,Randall Cobb,WR,6,8,0,0,0,24,37,0,0,0,0,0,1,3,0,0,0,13,20,MIN,1,0,0.75,0.0,6.16666666667,3.0,10.0
3739,2015,Regular,17,MIN,Adam Thielen,WR,1,1,0,0,0,6,16,0,0,0,0,0,2,67,0,0,0,20,13,GB,0,0,1.0,0.0,16.0,33.5,9.3
3740,2015,Regular,17,MIN,Jarius Wright,WR,2,3,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,20,13,GB,0,0,0.666666666667,0.0,10.5,,4.1
3741,2015,Regular,17,MIN,Mike Wallace,WR,1,3,0,0,0,15,22,0,0,0,0,0,0,0,0,0,0,20,13,GB,0,0,0.333333333333,0.0,22.0,,3.2
3742,2015,Regular,17,MIN,Stefon Diggs,WR,1,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,20,13,GB,0,0,0.5,0.0,8.0,,1.8
3743,2015,Regular,17,HOU,DeAndre Hopkins,WR,7,12,0,0,0,19,89,0,0,0,0,0,0,0,0,0,0,30,6,JAC,1,0,0.583333333333,0.0,12.7142857143,,15.9
3744,2015,Regular,17,HOU,Jaelen Strong,WR,6,7,0,0,0,35,56,0,0,0,0,0,0,0,0,0,0,30,6,JAC,1,0,0.857142857143,0.0,9.33333333333,,11.6
3745,2015,Regular,17,JAC,Allen Hurns,WR,3,5,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,6,30,HOU,0,0,0.6,0.0,5.66666666667,,4.7
3746,2015,Regular,17,JAC,Allen Robinson,WR,5,9,0,0,0,38,108,0,0,0,0,0,0,0,0,0,0,6,30,HOU,0,0,0.555555555556,0.0,21.6,,18.8
3747,2015,Regular,17,JAC,Marqise Lee,WR,3,6,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,6,30,HOU,0,0,0.5,0.0,10.0,,6.0
3748,2015,Regular,17,JAC,Rashad Greene,WR,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,30,HOU,0,0,0.5,0.0,5.0,,1.5
3749,2015,Regular,17,IND,Donte Moncrief,WR,1,2,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,30,24,TEN,1,0,0.5,0.0,-2.0,,0.8
3750,2015,Regular,17,IND,Phillip Dorsett,WR,4,9,0,0,0,10,28,0,0,0,0,0,1,11,0,0,0,30,24,TEN,1,0,0.444444444444,0.0,7.0,11.0,7.9
3751,2015,Regular,17,IND,T.Y. Hilton,WR,4,7,0,0,0,18,44,0,0,0,0,0,0,0,0,0,0,30,24,TEN,1,0,0.571428571429,0.0,11.0,,8.4
3752,2015,Regular,17,TEN,Dorial Green-Beckham,WR,2,5,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,24,30,IND,0,6,0.4,0.25,10.5,,10.1
3753,2015,Regular,17,TEN,Harry Douglas,WR,2,2,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,24,30,IND,0,0,1.0,0.0,9.5,,2.9
3754,2015,Regular,17,KC,Albert Wilson,WR,3,6,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,23,17,OAK,1,0,0.5,0.0,8.0,,5.4
3755,2015,Regular,17,KC,Chris Conley,WR,2,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,23,17,OAK,1,0,0.666666666667,0.0,11.0,,4.2
3756,2015,Regular,17,KC,Jeremy Maclin,WR,3,4,1,0,0,16,54,0,0,0,0,0,1,18,0,0,0,23,17,OAK,1,6,0.75,0.260869565217,18.0,18.0,16.2
3757,2015,Regular,17,OAK,Amari Cooper,WR,2,5,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,17,23,KC,0,0,0.4,0.0,10.0,,4.0
3758,2015,Regular,17,OAK,Michael Crabtree,WR,3,7,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,17,23,KC,0,6,0.428571428571,0.352941176471,11.3333333333,,12.4
3759,2015,Regular,17,OAK,Seth Roberts,WR,3,3,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,17,23,KC,0,0,1.0,0.0,6.66666666667,,5.0
3760,2015,Regular,17,MIA,DeVante Parker,WR,5,6,1,0,0,8,106,0,0,0,0,0,0,0,0,0,0,20,10,NE,1,6,0.833333333333,0.3,21.2,,24.6
3761,2015,Regular,17,MIA,Jarvis Landry,WR,6,11,0,0,0,17,72,0,0,0,0,0,2,6,0,0,0,20,10,NE,1,0,0.545454545455,0.0,12.0,3.0,13.8
3762,2015,Regular,17,MIA,Kenny Stills,WR,1,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,20,10,NE,1,0,0.25,0.0,11.0,,2.1
3763,2015,Regular,17,NE,Brandon LaFell,WR,2,4,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,10,20,MIA,0,0,0.5,0.0,3.5,,2.7
3764,2015,Regular,17,NE,Chris Harper,WR,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,10,20,MIA,0,0,1.0,0.0,6.0,,1.6
3765,2015,Regular,17,NE,Danny Amendola,WR,2,4,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,10,20,MIA,0,0,0.5,0.0,8.5,,3.7
3766,2015,Regular,17,NYG,Odell Beckham,WR,5,7,0,0,0,22,54,0,0,0,0,0,0,0,0,0,0,30,35,PHI,1,0,0.714285714286,0.0,10.8,,10.4
3767,2015,Regular,17,PHI,Jordan Matthews,WR,7,9,2,0,0,23,54,0,0,0,0,0,0,0,0,0,0,35,30,NYG,0,12,0.777777777778,0.342857142857,7.71428571429,,24.4
3768,2015,Regular,17,PHI,Nelson Agholor,WR,2,3,0,0,0,24,23,0,0,0,0,0,0,0,0,0,0,35,30,NYG,0,0,0.666666666667,0.0,11.5,,4.3
3769,2015,Regular,17,SF,Anquan Boldin,WR,5,8,1,0,0,34,71,0,0,0,0,0,0,0,0,0,0,19,16,STL,1,6,0.625,0.315789473684,14.2,,18.1
3770,2015,Regular,17,SF,Bruce Ellington,WR,1,1,0,0,0,17,44,0,0,0,0,0,0,0,0,0,0,19,16,STL,1,0,1.0,0.0,44.0,,5.4
3771,2015,Regular,17,SF,Quinton Patton,WR,1,2,0,0,0,35,33,0,0,0,0,0,0,0,0,0,0,19,16,STL,1,0,0.5,0.0,33.0,,4.3
3772,2015,Regular,17,SF,Torrey Smith,WR,5,8,0,0,0,28,61,0,0,0,0,0,0,0,0,0,0,19,16,STL,1,0,0.625,0.0,12.2,,11.1
3773,2015,Regular,17,STL,Brian Quick,WR,2,5,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,16,19,SF,0,0,0.4,0.0,11.5,,4.3
3774,2015,Regular,17,STL,Kenny Britt,WR,3,5,0,0,0,8,81,0,0,0,0,0,0,0,0,0,0,16,19,SF,0,0,0.6,0.0,27.0,,11.1
3775,2015,Regular,17,STL,Tavon Austin,WR,5,8,0,0,0,21,30,0,0,0,0,0,6,32,0,0,0,16,19,SF,0,0,0.625,0.0,6.0,5.33333333333,11.2
3776,2014,Preseason,0,BUF,Chris Hogan,WR,3,4,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,13,17,NYG,1,0,0.75,0.0,4.0,,4.2
3777,2014,Preseason,0,BUF,Robert Woods,WR,4,5,1,0,0,30,49,0,0,0,0,0,0,0,0,0,0,13,17,NYG,1,6,0.8,0.461538461538,12.25,,14.9
3778,2014,Preseason,1,ARI,Brittan Golden,WR,7,7,0,0,0,16,45,0,0,0,0,0,0,0,0,0,0,32,0,HOU,1,0,1.0,0.0,6.42857142857,,11.5
3779,2014,Preseason,1,ARI,Jaron Brown,WR,2,2,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,32,0,HOU,1,6,1.0,0.1875,7.5,,9.5
3780,2014,Preseason,1,ARI,John Brown,WR,5,10,0,0,0,30,87,0,0,0,0,0,0,0,0,0,0,32,0,HOU,1,0,0.5,0.0,17.4,,13.7
3781,2014,Preseason,1,ARI,Larry Fitzgerald,WR,2,2,1,0,0,4,11,0,0,0,0,0,0,0,0,0,0,32,0,HOU,1,6,1.0,0.1875,5.5,,9.1
3782,2014,Preseason,1,ARI,Walt Powell,WR,3,4,0,0,0,33,74,0,0,0,0,0,0,0,0,0,0,32,0,HOU,1,0,0.75,0.0,24.6666666667,,10.4
3783,2014,Preseason,1,ATL,Harry Douglas,WR,1,1,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,16,10,MIA,1,0,1.0,0.0,17.0,,2.7
3784,2014,Preseason,1,MIA,Jarvis Landry,WR,1,2,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,10,16,ATL,0,0,0.5,0.0,-1.0,,0.9
3785,2014,Preseason,1,MIA,Rishard Matthews,WR,2,3,0,0,0,19,40,0,0,0,0,0,0,0,0,0,0,10,16,ATL,0,0,0.666666666667,0.0,20.0,,6.0
3786,2014,Preseason,1,BAL,Deonte Thompson,WR,1,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,23,3,SF,1,0,0.25,0.0,15.0,,2.5
3787,2014,Preseason,1,BAL,Jeremy Butler,WR,2,2,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,23,3,SF,1,6,1.0,0.260869565217,8.0,,9.6
3788,2014,Preseason,1,BAL,Kamar Aiken,WR,4,6,0,0,0,-1,46,0,0,0,0,0,0,0,0,0,0,23,3,SF,1,0,0.666666666667,0.0,11.5,,8.6
3789,2014,Preseason,1,BAL,Steve Smith,WR,1,1,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,23,3,SF,1,0,1.0,0.0,9.0,,1.9
3790,2014,Preseason,1,SF,Bruce Ellington,WR,3,3,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,3,23,BAL,0,0,1.0,0.0,11.6666666667,,6.5
3791,2014,Preseason,1,SF,Steve Johnson,WR,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,23,BAL,0,0,0.5,0.0,6.0,,1.6
3792,2014,Preseason,1,BUF,Chris Hogan,WR,2,2,0,0,0,20,43,0,0,0,0,0,0,0,0,0,0,20,18,CAR,0,0,1.0,0.0,21.5,,6.3
3793,2014,Preseason,1,BUF,Marquise Goodwin,WR,1,2,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,20,18,CAR,0,0,0.5,0.0,18.0,,2.8
3794,2014,Preseason,1,BUF,Robert Woods,WR,4,8,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,20,18,CAR,0,0,0.5,0.0,7.75,,7.1
3795,2014,Preseason,1,BUF,Sammy Watkins,WR,3,4,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,20,18,CAR,0,0,0.75,0.0,7.0,,5.1
3796,2014,Preseason,1,CAR,Brenton Bersin,WR,1,4,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,18,20,BUF,1,0,0.25,0.0,19.0,,2.9
3797,2014,Preseason,1,CAR,Corey Brown,WR,3,5,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,18,20,BUF,1,0,0.6,0.0,7.66666666667,,5.3
3798,2014,Preseason,1,CAR,Kelvin Benjamin,WR,1,2,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,18,20,BUF,1,6,0.5,0.333333333333,29.0,,9.9
3799,2014,Preseason,1,CAR,Tavarres King,WR,4,4,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,18,20,BUF,1,0,1.0,0.0,12.5,,9.0
3800,2014,Preseason,1,CHI,Alshon Jeffery,WR,1,1,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,34,28,PHI,1,0,1.0,0.0,16.0,,2.6
3801,2014,Preseason,1,CHI,Brandon Marshall,WR,5,6,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,34,28,PHI,1,0,0.833333333333,0.0,6.2,,8.1
3802,2014,Preseason,1,CHI,Josh Bellamy,WR,1,3,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,34,28,PHI,1,0,0.333333333333,0.0,41.0,,5.1
3803,2014,Preseason,1,PHI,Jeremy Maclin,WR,1,1,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,28,34,CHI,0,0,1.0,0.0,15.0,,2.5
