,season_year,season_type,week,home_team,home_score,away_team,away_score,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm
4838,2013,Preseason,1,GB,0,ARI,17,ARI,Andre Roberts,WR,1,2,1,0,0,7,38,0,0,0,0,0,0,0,0,0,0
4839,2013,Preseason,1,GB,0,ARI,17,ARI,Jaron Brown,WR,5,7,1,0,0,1,46,0,0,0,0,0,0,0,0,0,0
4840,2013,Preseason,1,GB,0,ARI,17,ARI,Larry Fitzgerald,WR,2,2,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0
4841,2013,Preseason,1,GB,0,ARI,17,ARI,Michael Floyd,WR,1,2,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0
4842,2013,Preseason,1,IND,20,BUF,44,BUF,Chris Hogan,WR,2,3,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0
4843,2013,Preseason,1,IND,20,BUF,44,BUF,Marcus Easley,WR,7,7,0,0,0,18,94,0,0,0,0,0,0,0,0,0,0
4844,2013,Preseason,1,IND,20,BUF,44,BUF,Robert Woods,WR,4,5,0,0,0,9,32,1,0,0,0,0,0,0,0,0,0
4845,2013,Preseason,1,IND,20,BUF,44,IND,Griff Whalen,WR,3,7,0,0,0,15,26,0,0,0,0,0,0,0,0,0,0
4846,2013,Preseason,1,IND,20,BUF,44,IND,T.Y. Hilton,WR,3,3,1,0,0,6,61,0,0,0,0,0,0,0,0,0,0
4847,2013,Preseason,1,MIN,13,HOU,27,HOU,DeAndre Hopkins,WR,4,5,1,0,0,7,52,0,0,0,0,0,0,0,0,0,0
4848,2013,Preseason,1,MIN,13,HOU,27,MIN,Cordarrelle Patterson,WR,4,8,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0
4849,2013,Preseason,1,MIN,13,HOU,27,MIN,Jarius Wright,WR,1,2,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
4850,2013,Preseason,1,NO,17,KC,13,KC,Josh Bellamy,WR,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
4851,2013,Preseason,1,NO,17,KC,13,NO,Kenny Stills,WR,1,3,0,0,0,0,22,1,0,0,0,0,1,0,0,0,0
4852,2013,Preseason,1,OAK,19,DAL,17,DAL,Cole Beasley,WR,3,3,1,0,0,23,49,0,0,0,0,0,0,0,0,0,0
4853,2013,Preseason,1,OAK,19,DAL,17,DAL,Dez Bryant,WR,3,3,0,0,0,23,55,0,0,0,0,0,0,0,0,0,0
4854,2013,Preseason,1,OAK,19,DAL,17,OAK,Andre Holmes,WR,2,3,0,0,0,9,27,0,0,0,0,0,0,0,0,0,0
4855,2013,Preseason,1,OAK,19,DAL,17,OAK,Brice Butler,WR,2,6,1,0,0,24,70,0,0,0,0,0,0,0,0,0,0
4856,2013,Preseason,1,OAK,19,DAL,17,OAK,Rod Streater,WR,1,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
4857,2013,Preseason,1,PHI,22,NE,31,NE,Danny Amendola,WR,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
4858,2013,Preseason,1,PHI,22,NE,31,NE,Julian Edelman,WR,3,5,0,0,0,9,31,2,0,0,0,0,0,0,0,0,0
4859,2013,Preseason,1,PHI,22,NE,31,NE,Kamar Aiken,WR,2,3,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0
4860,2013,Preseason,1,PHI,22,NE,31,PHI,DeSean Jackson,WR,1,1,1,0,0,4,47,0,0,0,0,0,0,0,0,0,0
4861,2013,Preseason,1,PHI,22,NE,31,PHI,Russell Shepard,WR,1,6,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
4862,2013,Preseason,1,PIT,13,NYG,18,NYG,Louis Murphy,WR,1,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
4863,2013,Preseason,1,PIT,13,NYG,18,NYG,Victor Cruz,WR,1,1,1,0,0,28,57,0,0,0,0,0,0,0,0,0,0
4864,2013,Preseason,1,PIT,13,NYG,18,PIT,Emmanuel Sanders,WR,3,3,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0
4865,2013,Preseason,1,PIT,13,NYG,18,PIT,Markus Wheaton,WR,1,2,0,0,0,1,8,0,0,0,0,0,1,10,0,0,0
4866,2013,Preseason,1,SD,10,SEA,31,SD,Eddie Royal,WR,1,1,0,0,0,0,6,0,0,0,0,0,1,2,0,0,0
4867,2013,Preseason,1,SD,10,SEA,31,SD,Keenan Allen,WR,2,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
4868,2013,Preseason,1,SD,10,SEA,31,SEA,Golden Tate,WR,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
4869,2013,Preseason,1,SD,10,SEA,31,SEA,Jermaine Kearse,WR,2,3,1,0,0,8,31,0,0,0,0,0,0,0,0,0,0
4870,2013,Preseason,1,SF,6,DEN,10,DEN,Demaryius Thomas,WR,1,2,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
4871,2013,Preseason,1,SF,6,DEN,10,DEN,Tavarres King,WR,2,3,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0
4872,2013,Preseason,1,SF,6,DEN,10,SF,Anquan Boldin,WR,2,2,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0
4873,2013,Preseason,1,TB,16,BAL,44,BAL,Deonte Thompson,WR,1,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
4874,2013,Preseason,1,TB,16,BAL,44,BAL,Torrey Smith,WR,2,2,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0
4875,2013,Preseason,1,TEN,21,WAS,22,TEN,Justin Hunter,WR,1,2,0,0,0,-3,4,0,0,0,0,0,0,0,0,0,0
4876,2013,Preseason,1,TEN,21,WAS,22,TEN,Kenny Britt,WR,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
4877,2013,Preseason,1,TEN,21,WAS,22,WAS,Aldrick Robinson,WR,2,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
4878,2013,Regular,1,BUF,21,NE,23,BUF,Marquise Goodwin,WR,1,1,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0
4879,2013,Regular,1,BUF,21,NE,23,BUF,Robert Woods,WR,1,2,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0
4880,2013,Regular,1,BUF,21,NE,23,BUF,Steve Johnson,WR,3,6,1,0,0,9,39,0,0,0,0,0,0,0,0,0,0
4881,2013,Regular,1,BUF,21,NE,23,NE,Danny Amendola,WR,10,14,0,0,0,31,104,0,0,0,0,0,0,0,0,0,0
4882,2013,Regular,1,BUF,21,NE,23,NE,Julian Edelman,WR,7,9,2,0,0,40,79,0,0,0,0,0,0,0,0,0,0
4883,2013,Regular,1,CAR,7,SEA,12,CAR,Steve Smith,WR,6,8,1,0,0,2,51,0,0,0,0,0,0,0,0,0,0
4884,2013,Regular,1,CAR,7,SEA,12,CAR,Ted Ginn,WR,1,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
4885,2013,Regular,1,CAR,7,SEA,12,SEA,Doug Baldwin,WR,7,8,0,1,0,11,91,0,0,0,0,0,1,3,0,0,0
4886,2013,Regular,1,CAR,7,SEA,12,SEA,Golden Tate,WR,4,7,0,0,0,33,51,0,0,0,0,0,0,0,0,0,0
4887,2013,Regular,1,CAR,7,SEA,12,SEA,Jermaine Kearse,WR,2,2,1,0,0,1,49,0,0,0,0,0,0,0,0,0,0
4888,2013,Regular,1,CHI,24,CIN,21,CHI,Alshon Jeffery,WR,5,8,0,0,0,16,42,0,0,0,0,0,0,0,0,0,0
4889,2013,Regular,1,CHI,24,CIN,21,CHI,Brandon Marshall,WR,8,10,1,0,0,18,104,0,0,0,0,0,0,0,0,0,0
4890,2013,Regular,1,CHI,24,CIN,21,CIN,A.J. Green,WR,9,13,2,0,0,24,162,1,0,0,0,0,0,0,0,0,0
4891,2013,Regular,1,CHI,24,CIN,21,CIN,Marvin Jones,WR,1,2,0,0,0,0,7,0,0,0,0,0,1,14,0,0,0
4892,2013,Regular,1,CHI,24,CIN,21,CIN,Mohamed Sanu,WR,4,5,0,0,0,12,19,1,0,0,0,0,0,0,0,0,0
4893,2013,Regular,1,CLE,10,MIA,23,CLE,Travis Benjamin,WR,3,8,0,0,0,15,44,1,0,0,0,0,0,0,0,0,0
4894,2013,Regular,1,CLE,10,MIA,23,MIA,Mike Wallace,WR,1,5,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0
4895,2013,Regular,1,DAL,36,NYG,31,DAL,Dez Bryant,WR,4,8,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0
4896,2013,Regular,1,DAL,36,NYG,31,DAL,Dwayne Harris,WR,2,3,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0
4897,2013,Regular,1,DAL,36,NYG,31,DAL,Terrance Williams,WR,2,4,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0
4898,2013,Regular,1,DAL,36,NYG,31,NYG,Victor Cruz,WR,5,8,3,0,0,31,118,0,0,0,0,0,0,0,0,0,0
4899,2013,Regular,1,DEN,49,BAL,27,BAL,Torrey Smith,WR,4,8,0,0,0,13,92,0,0,0,0,0,0,0,0,0,0
4900,2013,Regular,1,DEN,49,BAL,27,DEN,Demaryius Thomas,WR,5,11,2,0,0,128,161,0,0,0,0,0,0,0,0,0,0
4901,2013,Regular,1,DEN,49,BAL,27,DEN,Eric Decker,WR,2,7,0,0,0,12,32,1,0,0,0,0,0,0,0,0,0
4902,2013,Regular,1,DET,34,MIN,24,MIN,Cordarrelle Patterson,WR,1,1,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0
4903,2013,Regular,1,IND,21,OAK,17,IND,Darrius Heyward-Bey,WR,3,4,0,0,0,14,33,0,0,0,0,0,0,0,0,0,0
4904,2013,Regular,1,IND,21,OAK,17,IND,T.Y. Hilton,WR,3,5,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0
4905,2013,Regular,1,IND,21,OAK,17,OAK,Brice Butler,WR,1,1,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
4906,2013,Regular,1,IND,21,OAK,17,OAK,Rod Streater,WR,5,8,0,0,0,29,70,0,0,0,0,0,1,9,0,0,0
4907,2013,Regular,1,JAC,2,KC,28,JAC,Cecil Shorts,WR,3,11,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0
4908,2013,Regular,1,NO,23,ATL,17,ATL,Harry Douglas,WR,4,6,0,0,0,44,93,1,0,0,0,0,0,0,0,0,0
4909,2013,Regular,1,NO,23,ATL,17,ATL,Julio Jones,WR,7,9,1,0,0,31,76,1,0,0,0,0,0,0,0,0,0
4910,2013,Regular,1,NO,23,ATL,17,NO,Kenny Stills,WR,2,5,0,0,0,43,86,0,0,0,0,0,0,0,0,0,0
4911,2013,Regular,1,NYJ,18,TB,17,NYJ,Jeremy Kerley,WR,3,4,0,0,0,12,45,0,0,0,0,0,1,-1,0,0,0
4912,2013,Regular,1,NYJ,18,TB,17,TB,Vincent Jackson,WR,7,13,0,0,0,93,154,0,0,0,0,0,0,0,0,0,0
4913,2013,Regular,1,PIT,9,TEN,16,PIT,Antonio Brown,WR,5,7,0,0,0,19,71,0,0,0,0,0,1,4,0,0,0
4914,2013,Regular,1,PIT,9,TEN,16,PIT,Emmanuel Sanders,WR,7,12,0,0,0,26,57,0,0,0,0,0,0,0,0,0,0
4915,2013,Regular,1,PIT,9,TEN,16,TEN,Kendall Wright,WR,2,4,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0
4916,2013,Regular,1,PIT,9,TEN,16,TEN,Kenny Britt,WR,1,2,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0
4917,2013,Regular,1,SD,28,HOU,31,HOU,DeAndre Hopkins,WR,5,6,0,0,0,16,66,0,0,0,0,0,0,0,0,0,0
4918,2013,Regular,1,SD,28,HOU,31,SD,Eddie Royal,WR,3,6,2,0,0,8,24,0,0,0,0,0,0,0,0,0,0
4919,2013,Regular,1,SF,34,GB,28,GB,Jordy Nelson,WR,7,10,1,0,0,33,130,0,0,0,0,0,0,0,0,0,0
4920,2013,Regular,1,SF,34,GB,28,GB,Randall Cobb,WR,7,12,1,0,0,27,108,0,0,0,0,0,2,6,0,0,0
4921,2013,Regular,1,SF,34,GB,28,SF,Anquan Boldin,WR,13,17,1,0,0,70,208,0,0,0,0,0,0,0,0,0,0
4922,2013,Regular,1,STL,27,ARI,24,ARI,Andre Roberts,WR,8,9,0,0,0,23,97,0,0,0,0,0,0,0,0,0,0
4923,2013,Regular,1,STL,27,ARI,24,ARI,Jaron Brown,WR,1,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
4924,2013,Regular,1,STL,27,ARI,24,ARI,Larry Fitzgerald,WR,8,14,2,0,0,25,80,0,0,0,0,0,0,0,0,0,0
4925,2013,Regular,1,STL,27,ARI,24,ARI,Michael Floyd,WR,4,6,0,0,0,2,82,0,0,0,0,0,0,0,0,0,0
4926,2013,Regular,1,STL,27,ARI,24,STL,Brian Quick,WR,1,2,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0
4927,2013,Regular,1,STL,27,ARI,24,STL,Tavon Austin,WR,6,7,0,0,0,18,41,0,0,0,0,0,1,-1,0,0,0
4928,2013,Regular,1,WAS,27,PHI,33,PHI,DeSean Jackson,WR,7,9,1,0,0,60,104,0,0,0,0,0,0,0,0,0,0
4929,2013,Regular,1,WAS,27,PHI,33,WAS,Pierre Garcon,WR,7,11,0,0,0,54,64,0,0,0,0,0,0,0,0,0,0
4930,2013,Postseason,1,CIN,10,SD,27,CIN,A.J. Green,WR,3,9,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0
4931,2013,Postseason,1,CIN,10,SD,27,CIN,Andrew Hawkins,WR,3,3,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0
4932,2013,Postseason,1,CIN,10,SD,27,CIN,Marvin Jones,WR,8,12,0,0,0,28,130,0,0,0,0,0,0,0,0,0,0
4933,2013,Postseason,1,CIN,10,SD,27,CIN,Mohamed Sanu,WR,1,2,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0
4934,2013,Postseason,1,CIN,10,SD,27,SD,Eddie Royal,WR,1,2,0,0,0,7,33,0,0,0,0,0,1,9,0,0,0
4935,2013,Postseason,1,CIN,10,SD,27,SD,Keenan Allen,WR,2,3,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0
4936,2013,Postseason,1,GB,20,SF,23,GB,Jordy Nelson,WR,7,8,1,0,0,16,62,0,0,0,0,0,0,0,0,0,0
4937,2013,Postseason,1,GB,20,SF,23,GB,Randall Cobb,WR,2,2,0,0,0,12,51,0,0,0,0,0,1,1,0,0,0
4938,2013,Postseason,1,GB,20,SF,23,SF,Anquan Boldin,WR,3,6,0,0,0,12,38,0,0,0,0,0,0,0,0,0,0
4939,2013,Postseason,1,GB,20,SF,23,SF,Michael Crabtree,WR,8,13,0,0,0,34,125,1,0,0,0,0,0,0,0,0,0
4940,2013,Postseason,1,IND,45,KC,44,IND,Griff Whalen,WR,2,6,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0
4941,2013,Postseason,1,IND,45,KC,44,IND,T.Y. Hilton,WR,13,18,2,0,0,75,224,0,0,0,0,0,0,0,0,0,0
4942,2013,Postseason,1,PHI,24,NO,26,NO,Kenny Stills,WR,3,4,0,0,0,6,35,0,0,0,0,0,1,1,0,0,0
4943,2013,Postseason,1,PHI,24,NO,26,PHI,DeSean Jackson,WR,3,6,0,0,0,10,53,0,0,0,0,0,0,0,0,0,0
4944,2013,Preseason,2,ARI,12,DAL,7,ARI,Andre Roberts,WR,2,4,0,0,0,2,10,0,0,0,0,0,1,6,0,0,0
4945,2013,Preseason,2,ARI,12,DAL,7,ARI,Jaron Brown,WR,2,2,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0
4946,2013,Preseason,2,ARI,12,DAL,7,ARI,Larry Fitzgerald,WR,3,4,0,0,0,12,44,0,0,0,0,0,0,0,0,0,0
4947,2013,Preseason,2,ARI,12,DAL,7,ARI,Michael Floyd,WR,1,3,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0
4948,2013,Preseason,2,ARI,12,DAL,7,DAL,Dez Bryant,WR,4,4,0,0,0,14,74,1,0,0,0,0,0,0,0,0,0
4949,2013,Preseason,2,ARI,12,DAL,7,DAL,Dwayne Harris,WR,6,7,0,0,0,30,57,1,0,0,0,0,0,0,0,0,0
4950,2013,Preseason,2,ARI,12,DAL,7,DAL,Terrance Williams,WR,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
4951,2013,Preseason,2,BAL,27,ATL,23,ATL,Harry Douglas,WR,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4952,2013,Preseason,2,BAL,27,ATL,23,ATL,Julio Jones,WR,3,4,1,0,0,11,55,0,0,0,0,0,0,0,0,0,0
4953,2013,Preseason,2,BAL,27,ATL,23,BAL,Torrey Smith,WR,2,2,1,0,0,71,85,0,0,0,0,0,0,0,0,0,0
4954,2013,Preseason,2,BUF,20,MIN,16,BUF,Chris Hogan,WR,4,7,0,0,0,12,34,0,0,0,0,0,0,0,0,0,0
4955,2013,Preseason,2,BUF,20,MIN,16,BUF,Marcus Easley,WR,3,5,0,0,0,25,46,0,0,0,0,0,0,0,0,0,0
4956,2013,Preseason,2,BUF,20,MIN,16,BUF,Marquise Goodwin,WR,2,3,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0
4957,2013,Preseason,2,BUF,20,MIN,16,BUF,Robert Woods,WR,1,2,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0
4958,2013,Preseason,2,BUF,20,MIN,16,MIN,Adam Thielen,WR,1,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
4959,2013,Preseason,2,BUF,20,MIN,16,MIN,Cordarrelle Patterson,WR,2,3,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0
4960,2013,Preseason,2,BUF,20,MIN,16,MIN,Jarius Wright,WR,2,5,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0
4961,2013,Preseason,2,CHI,33,SD,28,CHI,Brandon Marshall,WR,4,5,1,0,0,20,38,0,0,0,0,0,0,0,0,0,0
4962,2013,Preseason,2,CHI,33,SD,28,CHI,Brittan Golden,WR,2,2,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
4963,2013,Preseason,2,CHI,33,SD,28,CHI,Eric Weems,WR,1,2,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
4964,2013,Preseason,2,CHI,33,SD,28,SD,Keenan Allen,WR,2,3,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0
4965,2013,Preseason,2,CIN,27,TEN,19,CIN,Brandon Tate,WR,3,4,0,0,0,24,48,0,0,0,0,0,0,0,0,0,0
4966,2013,Preseason,2,CIN,27,TEN,19,CIN,Cobi Hamilton,WR,2,4,0,0,0,25,38,0,0,0,0,0,0,0,0,0,0
4967,2013,Preseason,2,CIN,27,TEN,19,CIN,Marvin Jones,WR,3,5,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0
4968,2013,Preseason,2,CIN,27,TEN,19,CIN,Mohamed Sanu,WR,3,5,1,0,0,27,36,0,0,0,0,0,0,0,0,0,0
4969,2013,Preseason,2,CIN,27,TEN,19,TEN,Justin Hunter,WR,1,2,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
4970,2013,Preseason,2,CIN,27,TEN,19,TEN,Kendall Wright,WR,4,6,0,0,0,10,44,0,0,0,0,0,0,0,0,0,0
4971,2013,Preseason,2,CIN,27,TEN,19,TEN,Kenny Britt,WR,1,4,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
4972,2013,Preseason,2,CLE,24,DET,6,CLE,Josh Gordon,WR,3,4,0,0,0,39,72,0,0,0,0,0,0,0,0,0,0
4973,2013,Preseason,2,CLE,24,DET,6,CLE,Travis Benjamin,WR,1,2,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0
4974,2013,Preseason,2,HOU,24,MIA,17,HOU,DeAndre Hopkins,WR,2,3,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0
4975,2013,Preseason,2,HOU,24,MIA,17,MIA,Mike Wallace,WR,3,3,1,0,0,2,58,0,0,0,0,0,0,0,0,0,0
4976,2013,Preseason,2,HOU,24,MIA,17,MIA,Rishard Matthews,WR,1,4,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0
4977,2013,Preseason,2,NE,25,TB,21,NE,Danny Amendola,WR,6,7,1,0,0,28,71,0,0,0,0,0,0,0,0,0,0
4978,2013,Preseason,2,NE,25,TB,21,NE,Julian Edelman,WR,4,4,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0
4979,2013,Preseason,2,NO,28,OAK,20,NO,Kenny Stills,WR,4,4,1,0,0,10,64,0,0,0,0,0,0,0,0,0,0
4980,2013,Preseason,2,NO,28,OAK,20,OAK,Andre Holmes,WR,2,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
4981,2013,Preseason,2,NO,28,OAK,20,OAK,Brice Butler,WR,3,4,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0
4982,2013,Preseason,2,NYG,12,IND,20,IND,Darrius Heyward-Bey,WR,4,5,0,0,0,26,42,0,0,0,0,0,0,0,0,0,0
4983,2013,Preseason,2,NYG,12,IND,20,IND,T.Y. Hilton,WR,2,3,1,0,0,4,36,0,0,0,0,0,0,0,0,0,0
4984,2013,Preseason,2,NYG,12,IND,20,NYG,Louis Murphy,WR,3,4,0,0,0,9,20,0,0,0,0,0,1,2,0,0,0
4985,2013,Preseason,2,NYJ,37,JAC,13,JAC,Justin Blackmon,WR,4,5,0,0,0,26,46,0,0,0,0,0,0,0,0,0,0
4986,2013,Preseason,2,NYJ,37,JAC,13,NYJ,Jeremy Kerley,WR,2,4,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0
4987,2013,Preseason,2,NYJ,37,JAC,13,NYJ,Ryan Spadola,WR,3,3,0,0,0,19,49,0,0,0,0,0,0,0,0,0,0
4988,2013,Preseason,2,PHI,14,CAR,9,CAR,Steve Smith,WR,3,7,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0
4989,2013,Preseason,2,PHI,14,CAR,9,CAR,Ted Ginn,WR,1,2,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0
4990,2013,Preseason,2,PHI,14,CAR,9,PHI,DeSean Jackson,WR,2,4,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0
4991,2013,Preseason,2,SEA,40,DEN,10,DEN,Demaryius Thomas,WR,3,5,0,0,0,17,52,0,0,0,0,0,0,0,0,0,0
4992,2013,Preseason,2,SEA,40,DEN,10,DEN,Eric Decker,WR,1,3,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
4993,2013,Preseason,2,SEA,40,DEN,10,SEA,Doug Baldwin,WR,1,2,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0
4994,2013,Preseason,2,SEA,40,DEN,10,SEA,Golden Tate,WR,2,2,0,0,0,13,42,0,0,0,0,0,0,0,0,0,0
4995,2013,Preseason,2,SEA,40,DEN,10,SEA,Jermaine Kearse,WR,1,3,1,0,0,0,12,0,0,0,1,0,0,0,0,0,0
4996,2013,Preseason,2,STL,7,GB,19,STL,Brian Quick,WR,1,3,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0
4997,2013,Preseason,2,STL,7,GB,19,STL,Tavon Austin,WR,4,7,0,0,0,11,28,0,0,0,0,0,0,0,0,0,0
4998,2013,Preseason,2,WAS,24,PIT,13,PIT,Antonio Brown,WR,3,3,0,0,0,6,35,0,0,0,0,0,0,0,0,0,0
4999,2013,Preseason,2,WAS,24,PIT,13,PIT,Emmanuel Sanders,WR,2,2,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0
5000,2013,Preseason,2,WAS,24,PIT,13,PIT,Markus Wheaton,WR,3,5,0,0,0,12,52,0,0,0,0,0,0,0,0,0,0
5001,2013,Preseason,2,WAS,24,PIT,13,WAS,Aldrick Robinson,WR,1,1,0,0,0,-1,23,0,0,0,0,0,0,0,0,0,0
5002,2013,Preseason,2,WAS,24,PIT,13,WAS,Pierre Garcon,WR,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
5003,2013,Regular,2,ARI,25,DET,21,ARI,Andre Roberts,WR,3,8,0,0,0,5,36,0,0,0,0,0,0,0,0,0,0
5004,2013,Regular,2,ARI,25,DET,21,ARI,Jaron Brown,WR,1,2,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0
5005,2013,Regular,2,ARI,25,DET,21,ARI,Larry Fitzgerald,WR,2,5,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0
5006,2013,Regular,2,ARI,25,DET,21,ARI,Michael Floyd,WR,3,7,0,1,0,4,22,0,0,0,0,0,0,0,0,0,0
5007,2013,Regular,2,ATL,31,STL,24,ATL,Harry Douglas,WR,4,5,0,0,0,24,43,0,0,0,0,0,0,0,0,0,0
5008,2013,Regular,2,ATL,31,STL,24,ATL,Julio Jones,WR,11,14,1,0,0,124,182,0,0,0,0,0,0,0,0,0,0
5009,2013,Regular,2,ATL,31,STL,24,STL,Brian Quick,WR,1,1,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0
5010,2013,Regular,2,ATL,31,STL,24,STL,Tavon Austin,WR,6,12,2,0,0,14,47,0,0,0,0,0,2,8,0,0,0
5011,2013,Regular,2,BAL,14,CLE,6,BAL,Torrey Smith,WR,7,13,0,0,0,37,85,0,0,0,0,0,0,0,0,0,0
5012,2013,Regular,2,BAL,14,CLE,6,CLE,Travis Benjamin,WR,1,1,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0
5013,2013,Regular,2,BUF,24,CAR,23,BUF,Robert Woods,WR,4,6,0,1,1,15,68,0,0,0,0,0,1,3,0,0,0
5014,2013,Regular,2,BUF,24,CAR,23,BUF,Steve Johnson,WR,8,10,1,0,0,66,111,0,0,0,0,0,0,0,0,0,0
5015,2013,Regular,2,BUF,24,CAR,23,CAR,Brandon LaFell,WR,4,6,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0
5016,2013,Regular,2,BUF,24,CAR,23,CAR,Steve Smith,WR,5,11,0,0,0,14,52,0,0,0,0,0,0,0,0,0,0
5017,2013,Regular,2,BUF,24,CAR,23,CAR,Ted Ginn,WR,3,8,1,0,0,0,62,0,0,0,0,0,0,0,0,0,0
5018,2013,Regular,2,CHI,31,MIN,30,CHI,Alshon Jeffery,WR,1,5,0,0,0,1,11,0,0,0,0,0,2,30,0,0,0
5019,2013,Regular,2,CHI,31,MIN,30,CHI,Brandon Marshall,WR,7,10,1,0,0,14,113,0,0,0,0,0,0,0,0,0,0
5020,2013,Regular,2,CHI,31,MIN,30,MIN,Cordarrelle Patterson,WR,2,2,0,0,0,12,14,0,0,0,1,0,0,0,0,0,0
5021,2013,Regular,2,CHI,31,MIN,30,MIN,Jarius Wright,WR,1,2,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0
5022,2013,Regular,2,CIN,20,PIT,10,CIN,A.J. Green,WR,6,14,0,0,0,7,41,0,0,0,0,0,0,0,0,0,0
5023,2013,Regular,2,CIN,20,PIT,10,CIN,Marvin Jones,WR,3,4,0,0,0,13,35,0,0,0,0,0,0,0,0,0,0
5024,2013,Regular,2,CIN,20,PIT,10,CIN,Mohamed Sanu,WR,5,8,0,0,0,30,40,0,0,0,0,0,1,4,0,0,0
5025,2013,Regular,2,CIN,20,PIT,10,PIT,Antonio Brown,WR,6,9,0,0,0,31,57,0,0,0,0,0,0,0,0,0,0
