season_year,season_type,week,home_team,home_score,away_team,away_score,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,puntret_tds,kickret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm
2013,Regular,1,CHI,24,CIN,21,CIN,Jermaine Gresham,TE,5,5,0,0,0,24,35,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,CHI,24,CIN,21,CIN,Tyler Eifert,TE,5,5,0,0,0,27,47,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,CLE,10,MIA,23,CLE,Gary Barnidge,TE,1,1,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,CLE,10,MIA,23,CLE,Jordan Cameron,TE,9,13,1,0,0,37,108,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,CLE,10,MIA,23,MIA,Charles Clay,TE,5,6,0,0,0,32,54,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,DAL,36,NYG,31,DAL,Gavin Escobar,TE,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,DAL,36,NYG,31,DAL,Jason Witten,TE,8,9,2,0,0,28,70,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,DAL,36,NYG,31,NYG,Brandon Myers,TE,7,9,1,0,0,15,66,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,DEN,49,BAL,27,BAL,Ed Dickson,TE,1,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,DEN,49,BAL,27,DEN,Julius Thomas,TE,5,7,2,0,0,58,110,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,DET,34,MIN,24,MIN,Kyle Rudolph,TE,2,4,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,IND,21,OAK,17,IND,Coby Fleener,TE,1,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,IND,21,OAK,17,IND,Dwayne Allen,TE,1,2,1,0,0,5,20,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,IND,21,OAK,17,OAK,Mychal Rivera,TE,2,3,0,0,0,16,26,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,JAC,2,KC,28,JAC,Clay Harbor,TE,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,JAC,2,KC,28,KC,Anthony Fasano,TE,2,5,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,NO,23,ATL,17,NO,Benjamin Watson,TE,3,3,0,0,0,14,31,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,NO,23,ATL,17,NO,Jimmy Graham,TE,4,7,1,0,0,22,45,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,PIT,9,TEN,16,PIT,David Johnson,TE,1,1,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,PIT,9,TEN,16,TEN,Delanie Walker,TE,3,4,0,0,0,12,40,1,0,0,0,0,0,0,0,0,0
2013,Regular,1,SD,28,HOU,31,SD,Antonio Gates,TE,2,4,0,0,0,28,49,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,SF,34,GB,28,SF,Vance McDonald,TE,1,2,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,SF,34,GB,28,SF,Vernon Davis,TE,6,9,2,0,0,23,98,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,STL,27,ARI,24,ARI,Jim Dray,TE,2,2,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,STL,27,ARI,24,STL,Jared Cook,TE,7,10,2,0,0,74,141,1,0,0,0,0,0,0,0,0,0
2013,Regular,1,STL,27,ARI,24,STL,Lance Kendricks,TE,3,4,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,WAS,27,PHI,33,PHI,Brent Celek,TE,2,3,1,0,0,28,56,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,WAS,27,PHI,33,PHI,Zach Ertz,TE,1,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0
2013,Regular,1,WAS,27,PHI,33,WAS,Jordan Reed,TE,5,6,0,0,0,15,38,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,CIN,10,SD,27,CIN,Jermaine Gresham,TE,7,8,1,0,0,41,64,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,CIN,10,SD,27,SD,Antonio Gates,TE,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,CIN,10,SD,27,SD,Ladarius Green,TE,3,3,1,0,0,7,34,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,GB,20,SF,23,SF,Garrett Celek,TE,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,GB,20,SF,23,SF,Vernon Davis,TE,2,7,1,0,0,5,37,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,IND,45,KC,44,IND,Coby Fleener,TE,5,7,1,0,0,4,46,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,IND,45,KC,44,KC,Anthony Fasano,TE,2,3,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,PHI,24,NO,26,NO,Benjamin Watson,TE,1,2,0,0,0,8,27,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,PHI,24,NO,26,NO,Jimmy Graham,TE,3,4,0,0,0,7,44,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,PHI,24,NO,26,NO,Josh Hill,TE,1,1,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,PHI,24,NO,26,PHI,Brent Celek,TE,2,3,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0
2013,Postseason,1,PHI,24,NO,26,PHI,Zach Ertz,TE,3,4,1,0,0,2,22,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,ARI,12,DAL,7,ARI,Jim Dray,TE,2,2,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,ARI,12,DAL,7,DAL,Gavin Escobar,TE,5,5,1,0,0,11,32,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,BUF,20,MIN,16,BUF,Chris Gragg,TE,1,1,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,BUF,20,MIN,16,BUF,Lee Smith,TE,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,BUF,20,MIN,16,MIN,Kyle Rudolph,TE,3,4,0,0,0,12,39,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,BUF,20,MIN,16,MIN,Rhett Ellison,TE,1,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,CHI,33,SD,28,SD,Antonio Gates,TE,3,6,0,0,0,19,26,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,CHI,33,SD,28,SD,John Phillips,TE,1,1,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,CHI,33,SD,28,SD,Ladarius Green,TE,5,5,1,0,0,18,78,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,CIN,27,TEN,19,CIN,Tyler Eifert,TE,3,4,0,0,0,22,32,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,CLE,24,DET,6,CLE,Jordan Cameron,TE,3,3,2,0,0,6,42,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,CLE,24,DET,6,CLE,Kellen Davis,TE,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,CLE,24,DET,6,DET,Michael Williams,TE,1,1,0,0,0,-1,6,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,HOU,24,MIA,17,HOU,Ryan Griffin,TE,3,4,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,KC,13,SF,15,KC,Anthony Fasano,TE,3,4,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,KC,13,SF,15,SF,Garrett Celek,TE,2,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,KC,13,SF,15,SF,MarQueis Gray,TE,1,1,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,NE,25,TB,21,NE,Michael Hoomanawanui,TE,1,2,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,NE,25,TB,21,TB,Timothy Wright,TE,1,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,NO,28,OAK,20,NO,Jimmy Graham,TE,2,4,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,NO,28,OAK,20,OAK,Mychal Rivera,TE,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,NYJ,37,JAC,13,NYJ,Jeff Cumberland,TE,1,1,1,0,0,5,23,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,PHI,14,CAR,9,CAR,Brandon Williams,TE,1,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,PHI,14,CAR,9,CAR,Greg Olsen,TE,1,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,PHI,14,CAR,9,PHI,Brent Celek,TE,1,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,PHI,14,CAR,9,PHI,Zach Ertz,TE,2,2,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,SEA,40,DEN,10,DEN,Julius Thomas,TE,4,4,0,0,0,27,70,1,0,0,0,0,0,0,0,0,0
2013,Preseason,2,SEA,40,DEN,10,DEN,Virgil Green,TE,1,1,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,SEA,40,DEN,10,SEA,Sean McGrath,TE,2,2,1,0,0,15,26,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,STL,7,GB,19,GB,Brandon Bostick,TE,3,3,0,0,0,16,29,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,STL,7,GB,19,STL,Jared Cook,TE,1,1,0,0,0,32,37,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,WAS,24,PIT,13,WAS,Jordan Reed,TE,1,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0
2013,Preseason,2,WAS,24,PIT,13,WAS,Niles Paul,TE,1,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,ARI,25,DET,21,ARI,Jim Dray,TE,5,7,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,ATL,31,STL,24,ATL,Levine Toilolo,TE,1,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,ATL,31,STL,24,STL,Cory Harkey,TE,1,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,ATL,31,STL,24,STL,Jared Cook,TE,1,6,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,ATL,31,STL,24,STL,Lance Kendricks,TE,2,3,0,0,0,12,23,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,BAL,14,CLE,6,CLE,Jordan Cameron,TE,5,7,0,0,0,25,95,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,BUF,24,CAR,23,CAR,Greg Olsen,TE,7,8,1,0,0,44,84,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,CHI,31,MIN,30,CHI,Martellus Bennett,TE,7,9,2,0,0,52,76,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,CHI,31,MIN,30,MIN,Kyle Rudolph,TE,3,6,1,0,0,9,42,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,CIN,20,PIT,10,CIN,Jermaine Gresham,TE,6,9,0,0,0,58,66,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,CIN,20,PIT,10,CIN,Tyler Eifert,TE,3,5,0,0,0,37,66,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,GB,38,WAS,20,WAS,Jordan Reed,TE,3,3,1,1,0,9,18,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,GB,38,WAS,20,WAS,Logan Paulsen,TE,2,3,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,HOU,30,TEN,24,TEN,Delanie Walker,TE,1,2,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,IND,20,MIA,24,IND,Coby Fleener,TE,4,8,1,0,0,55,69,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,IND,20,MIA,24,IND,Dominique Jones,TE,1,2,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,IND,20,MIA,24,MIA,Charles Clay,TE,5,7,0,0,0,63,109,0,0,0,0,0,1,1,1,0,0
2013,Regular,2,KC,17,DAL,16,DAL,Gavin Escobar,TE,1,1,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,KC,17,DAL,16,DAL,James Hanna,TE,4,5,0,0,0,19,20,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,KC,17,DAL,16,DAL,Jason Witten,TE,3,8,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,KC,17,DAL,16,KC,Anthony Fasano,TE,2,2,0,0,0,15,26,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,KC,17,DAL,16,KC,Sean McGrath,TE,2,4,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,NYG,23,DEN,41,DEN,Julius Thomas,TE,6,9,1,0,0,25,47,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,NYG,23,DEN,41,DEN,Virgil Green,TE,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,NYG,23,DEN,41,NYG,Brandon Myers,TE,6,10,0,0,0,38,74,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,NYG,23,DEN,41,NYG,Larry Donnell,TE,3,3,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,OAK,19,JAC,9,JAC,Clay Harbor,TE,3,4,1,0,0,23,34,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,OAK,19,JAC,9,OAK,Mychal Rivera,TE,3,3,0,0,0,7,32,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,PHI,30,SD,33,PHI,Zach Ertz,TE,2,2,0,0,0,33,58,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,PHI,30,SD,33,SD,Antonio Gates,TE,8,10,0,0,0,73,124,1,0,0,0,0,0,0,0,0,0
2013,Regular,2,SEA,29,SF,3,SF,Vance McDonald,TE,1,2,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,SEA,29,SF,3,SF,Vernon Davis,TE,3,5,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0
2013,Regular,2,TB,14,NO,16,NO,Jimmy Graham,TE,10,16,1,0,0,56,179,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,CAR,10,SF,23,CAR,Greg Olsen,TE,4,6,0,0,0,15,55,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,CAR,10,SF,23,SF,Vernon Davis,TE,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,DEN,24,SD,17,DEN,Julius Thomas,TE,6,7,0,0,0,26,76,1,0,0,0,0,0,0,0,0,0
2013,Postseason,2,DEN,24,SD,17,DEN,Virgil Green,TE,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,DEN,24,SD,17,SD,Antonio Gates,TE,2,4,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,DEN,24,SD,17,SD,Ladarius Green,TE,2,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,NE,43,IND,22,IND,Coby Fleener,TE,6,11,0,0,0,33,74,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,NE,43,IND,22,IND,Jack Doyle,TE,1,2,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,NE,43,IND,22,NE,Michael Hoomanawanui,TE,1,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,SEA,23,NO,15,NO,Benjamin Watson,TE,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,SEA,23,NO,15,NO,Jimmy Graham,TE,1,6,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
2013,Postseason,2,SEA,23,NO,15,NO,Josh Hill,TE,1,2,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,ARI,7,SD,24,SD,Antonio Gates,TE,3,6,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,ARI,7,SD,24,SD,Ladarius Green,TE,1,2,0,0,0,42,57,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,BAL,27,CAR,34,CAR,Greg Olsen,TE,3,7,0,0,0,11,44,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,DAL,24,CIN,18,CIN,Jermaine Gresham,TE,3,4,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,DAL,24,CIN,18,DAL,Jason Witten,TE,1,1,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,DEN,27,STL,26,DEN,Jacob Tamme,TE,3,4,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,DEN,27,STL,26,DEN,Julius Thomas,TE,4,6,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,DEN,27,STL,26,STL,Cory Harkey,TE,2,2,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,DEN,27,STL,26,STL,Jared Cook,TE,4,6,1,0,0,20,50,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,DET,40,NE,9,NE,Michael Hoomanawanui,TE,1,3,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,GB,10,SEA,17,SEA,Luke Willson,TE,2,2,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,GB,10,SEA,17,SEA,Sean McGrath,TE,1,1,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,HOU,23,NO,31,HOU,Ryan Griffin,TE,2,2,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,HOU,23,NO,31,NO,Benjamin Watson,TE,1,1,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,HOU,23,NO,31,NO,Jimmy Graham,TE,1,3,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,IND,27,CLE,6,CLE,Jordan Cameron,TE,2,4,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,IND,27,CLE,6,CLE,Kellen Davis,TE,2,4,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,IND,27,CLE,6,IND,Dominique Jones,TE,1,2,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,JAC,24,PHI,31,PHI,Brent Celek,TE,4,7,0,0,0,17,54,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,JAC,24,PHI,31,PHI,Zach Ertz,TE,1,2,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,MIA,16,TB,17,MIA,Charles Clay,TE,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,MIA,16,TB,17,MIA,Dion Sims,TE,1,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,MIA,16,TB,17,TB,Timothy Wright,TE,1,3,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,NYG,21,NYJ,24,NYG,Brandon Myers,TE,1,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,NYG,21,NYJ,24,NYG,Larry Donnell,TE,2,6,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,OAK,26,CHI,34,CHI,Martellus Bennett,TE,1,3,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,OAK,26,CHI,34,OAK,Mychal Rivera,TE,2,4,0,0,0,6,35,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,PIT,20,KC,26,KC,Anthony Fasano,TE,3,3,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,SF,34,MIN,14,MIN,Kyle Rudolph,TE,1,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,SF,34,MIN,14,SF,Vance McDonald,TE,2,2,0,0,0,25,24,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,SF,34,MIN,14,SF,Vernon Davis,TE,2,2,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,WAS,30,BUF,7,BUF,Chris Gragg,TE,2,2,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,WAS,30,BUF,7,WAS,Jordan Reed,TE,3,4,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0
2013,Preseason,3,WAS,30,BUF,7,WAS,Logan Paulsen,TE,2,3,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,CAR,38,NYG,0,CAR,Greg Olsen,TE,4,8,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,CAR,38,NYG,0,NYG,Brandon Myers,TE,3,6,0,0,0,6,33,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,CIN,34,GB,30,CIN,Jermaine Gresham,TE,4,5,0,0,0,26,27,1,0,0,0,0,0,0,0,0,0
2013,Regular,3,CIN,34,GB,30,CIN,Tyler Eifert,TE,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,DAL,31,STL,7,DAL,Gavin Escobar,TE,1,2,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,DAL,31,STL,7,DAL,Jason Witten,TE,5,6,0,0,0,17,67,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,DAL,31,STL,7,STL,Jared Cook,TE,5,7,0,0,0,17,44,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,DAL,31,STL,7,STL,Lance Kendricks,TE,5,5,0,0,0,21,36,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,DEN,37,OAK,21,DEN,Jacob Tamme,TE,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,DEN,37,OAK,21,DEN,Julius Thomas,TE,3,4,1,0,0,16,37,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,DEN,37,OAK,21,DEN,Virgil Green,TE,1,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,DEN,37,OAK,21,OAK,Mychal Rivera,TE,2,3,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,MIA,27,ATL,23,ATL,Levine Toilolo,TE,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,MIA,27,ATL,23,MIA,Charles Clay,TE,4,6,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,MIA,27,ATL,23,MIA,Dion Sims,TE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,MIN,27,CLE,31,CLE,Jordan Cameron,TE,6,11,3,0,0,14,66,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,MIN,27,CLE,31,MIN,Kyle Rudolph,TE,5,8,0,0,0,13,28,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,NE,23,TB,3,NE,Michael Hoomanawanui,TE,2,2,0,0,0,18,31,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,NE,23,TB,3,TB,Timothy Wright,TE,1,2,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,NO,31,ARI,7,NO,Jimmy Graham,TE,9,15,2,0,0,37,134,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,NYJ,27,BUF,20,NYJ,Jeff Cumberland,TE,3,3,0,0,0,9,26,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,PHI,16,KC,26,KC,Sean McGrath,TE,4,4,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,PHI,16,KC,26,PHI,Brent Celek,TE,2,5,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,PHI,16,KC,26,PHI,Zach Ertz,TE,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,PIT,23,CHI,40,CHI,Martellus Bennett,TE,2,5,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,PIT,23,CHI,40,PIT,David Johnson,TE,2,3,0,0,0,21,51,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,SEA,45,JAC,17,SEA,Kellen Davis,TE,2,2,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,SEA,45,JAC,17,SEA,Luke Willson,TE,5,5,0,0,0,53,76,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,SF,7,IND,27,IND,Coby Fleener,TE,2,2,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,SF,7,IND,27,SF,Garrett Celek,TE,1,2,0,0,0,27,30,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,SF,7,IND,27,SF,Vance McDonald,TE,1,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,TEN,20,SD,17,SD,Antonio Gates,TE,5,7,1,0,0,1,55,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,TEN,20,SD,17,SD,Ladarius Green,TE,2,2,0,0,0,7,48,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,TEN,20,SD,17,TEN,Delanie Walker,TE,5,8,0,0,0,12,49,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,WAS,20,DET,27,WAS,Jordan Reed,TE,5,6,0,0,0,24,50,0,0,0,0,0,0,0,0,0,0
2013,Regular,3,WAS,20,DET,27,WAS,Logan Paulsen,TE,4,6,0,0,0,27,51,0,0,0,0,0,0,0,0,0,0
2013,Postseason,3,DEN,26,NE,16,DEN,Jacob Tamme,TE,2,2,1,0,0,20,24,0,0,0,0,0,0,0,0,0,0
2013,Postseason,3,DEN,26,NE,16,DEN,Julius Thomas,TE,8,11,0,0,0,51,85,0,0,0,0,0,0,0,0,0,0
2013,Postseason,3,DEN,26,NE,16,NE,Matthew Mulligan,TE,1,1,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
2013,Postseason,3,DEN,26,NE,16,NE,Michael Hoomanawanui,TE,2,3,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0
2013,Postseason,3,SEA,23,SF,17,SF,Vance McDonald,TE,1,1,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0
2013,Postseason,3,SEA,23,SF,17,SF,Vernon Davis,TE,2,3,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0
2013,Preseason,4,ATL,16,JAC,20,ATL,Levine Toilolo,TE,1,2,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0
2013,Preseason,4,BUF,13,DET,35,BUF,Lee Smith,TE,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
2013,Preseason,4,CHI,16,CLE,18,CLE,Kellen Davis,TE,2,2,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0
