,season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points,mean_receiving_rec_last_4_weeks,mean_receiving_tar_last_4_weeks,mean_receiving_tds_last_4_weeks,mean_receiving_twopta_last_4_weeks,mean_receiving_twoptm_last_4_weeks,mean_receiving_yac_last_4_weeks,mean_receiving_yds_last_4_weeks,mean_fumbles_total_last_4_weeks,mean_fumble_rec_tds_last_4_weeks,mean_kicking_rec_tds_last_4_weeks,mean_kickret_tds_last_4_weeks,mean_puntret_tds_last_4_weeks,mean_rushing_att_last_4_weeks,mean_rushing_yds_last_4_weeks,mean_rushing_tds_last_4_weeks,mean_rushing_loss_yards_last_4_weeks,mean_rushing_twoptm_last_4_weeks,mean_team_score_last_4_weeks,mean_opp_score_last_4_weeks,mean_total_points_last_4_weeks,mean_rec_percentage_last_4_weeks,mean_score_percentage_last_4_weeks,mean_yds_per_rec_last_4_weeks,mean_yds_per_rush_last_4_weeks,opp_fp_allowed_last_week,opp_fp_allowed_last_4_weeks
3671,2014,Regular,1,BUF,Robert Woods,WR,4,6,0,0,0,24,78,0,0,0,0,0,0,0,0,0,0,23,20,CHI,0,0,0.666666666667,0.0,19.5,0.0,11.8,3.25,5.75,0.25,0.0,0.0,16.0,64.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,18.5,1.5,0.566666666667,0.0555555555555,21.5583333333,0.0,28.7,14.625
3672,2014,Regular,1,BUF,Sammy Watkins,WR,3,4,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,23,20,CHI,0,0,0.75,0.0,10.3333333333,0.0,6.1,3.0,4.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,0.75,0.0,10.3333333333,0.0,28.7,14.625
3673,2014,Regular,1,CHI,Alshon Jeffery,WR,5,6,0,0,0,21,71,0,0,0,0,0,0,0,0,0,0,20,23,BUF,1,0,0.833333333333,0.0,14.2,0.0,12.1,4.75,7.0,0.25,0.0,0.0,20.5,74.75,0.25,0.0,0.0,0.0,0.0,0.25,-0.75,0.0,0.0,0.0,24.25,35.25,1.5,0.71875,0.0394736842105,16.9833333334,-0.75,14.5,6.825
3674,2014,Regular,1,CHI,Brandon Marshall,WR,8,12,1,0,0,18,71,1,0,0,0,0,0,0,0,0,0,20,23,BUF,1,6,0.666666666667,0.3,8.875,0.0,20.1,6.0,11.0,1.0,0.0,0.0,19.5,69.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,35.25,6.0,0.543162393162,0.304408749146,11.5104166666,0.0,14.5,6.825
3675,2014,Regular,1,DAL,Cole Beasley,WR,4,5,0,0,0,28,42,0,0,0,0,0,0,0,0,0,0,17,28,SF,1,0,0.8,0.0,10.5,0.0,8.2,2.5,3.25,0.0,0.0,0.0,16.5,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,28.0,0.0,0.7625,0.0,9.58333333333,0.0,33.4,11.575
3676,2014,Regular,1,DAL,Devin Street,WR,2,3,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,17,28,SF,1,0,0.666666666667,0.0,9.0,0.0,3.8,2.0,3.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,0.0,0.666666666667,0.0,9.0,0.0,33.4,11.575
3677,2014,Regular,1,DAL,Dez Bryant,WR,4,6,0,0,0,28,55,0,0,0,0,0,0,0,0,0,0,17,28,SF,1,0,0.666666666667,0.0,13.75,0.0,9.5,6.75,11.75,0.75,0.25,0.0,46.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,28.0,4.5,0.573186617304,0.172348484849,14.5710227273,0.0,33.4,11.575
3678,2014,Regular,1,DAL,Dwayne Harris,WR,1,2,0,0,0,3,56,2,0,0,0,0,1,9,0,0,0,17,28,SF,1,0,0.5,0.0,56.0,9.0,5.5,1.25,1.75,0.25,0.0,0.0,5.25,20.75,0.5,0.0,0.0,0.0,0.0,0.25,2.25,0.0,0.0,0.0,27.25,37.75,1.5,0.75,0.0555555555555,19.125,2.25,33.4,11.575
3679,2014,Regular,1,DAL,Terrance Williams,WR,4,7,1,0,0,23,50,0,0,0,0,0,0,0,0,0,0,17,28,SF,1,6,0.571428571429,0.352941176471,12.5,0.0,15.0,3.25,5.0,0.25,0.0,0.0,14.5,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,28.0,1.5,0.634523809524,0.0882352941178,21.0,0.0,33.4,11.575
3680,2014,Regular,1,SF,Anquan Boldin,WR,8,9,0,0,0,41,99,0,0,0,0,0,0,0,0,0,0,28,17,DAL,0,0,0.888888888889,0.0,12.375,0.0,17.9,6.5,8.75,0.5,0.0,0.0,50.25,90.75,0.0,0.0,0.0,0.0,0.0,0.5,2.75,0.0,0.0,0.0,29.5,18.75,3.0,0.734803391054,0.109335038363,13.8159722222,2.75,6.5,14.925
3681,2014,Regular,1,SF,Michael Crabtree,WR,2,4,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,28,17,DAL,0,0,0.5,0.0,12.5,0.0,4.5,3.75,6.25,0.25,0.0,0.0,23.25,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,18.75,1.5,0.605654761905,0.0454545454545,12.8916666667,0.0,6.5,14.925
3682,2014,Regular,1,SF,Steve Johnson,WR,2,2,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,28,17,DAL,0,0,1.0,0.0,16.5,0.0,5.3,3.25,6.0,0.0,0.0,0.0,18.75,39.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.5,0.0,0.603219696969,0.0,11.225,0.0,6.5,14.925
3683,2014,Regular,1,DEN,Demaryius Thomas,WR,4,11,0,0,0,36,48,0,0,0,0,0,0,0,0,0,0,31,24,IND,1,0,0.363636363636,0.0,12.0,0.0,8.8,5.5,9.0,0.75,0.0,0.0,30.75,82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,19.5,4.5,0.683766233766,0.128775834658,14.3645833333,0.0,0.0,5.675
3684,2014,Regular,1,DEN,Emmanuel Sanders,WR,6,9,0,0,0,18,77,0,0,0,0,0,1,11,0,0,0,31,24,IND,1,0,0.666666666667,0.0,12.8333333333,11.0,14.8,3.75,5.25,0.25,0.0,0.0,16.5,37.0,0.0,0.0,0.0,0.0,0.0,0.25,2.75,0.0,0.0,0.0,29.75,20.5,1.5,0.75,0.0394736842105,9.23333333332,2.75,0.0,5.675
3685,2014,Regular,1,IND,Donte Moncrief,WR,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,31,DEN,0,0,1.0,0.0,9.0,0.0,1.9,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,0.0,1.0,0.0,9.0,0.0,19.4,8.275
3686,2014,Regular,1,IND,T.Y. Hilton,WR,5,11,0,0,0,9,41,0,0,0,0,0,0,0,0,0,0,24,31,DEN,0,0,0.454545454545,0.0,8.2,0.0,9.1,7.25,11.25,0.0,0.0,0.0,36.75,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,12.75,0.0,0.642207792208,0.0,10.6102272727,0.0,19.4,8.275
3687,2014,Regular,1,DET,Golden Tate,WR,6,6,0,0,0,30,93,0,0,0,0,0,1,4,0,0,0,35,14,NYG,1,0,1.0,0.0,15.5,4.0,15.7,4.5,6.0,0.25,0.0,0.0,25.0,70.25,0.25,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,23.75,10.0,1.5,0.722222222222,0.0555555555555,15.28125,1.5,51.5,8.525
3688,2014,Regular,1,NYG,Rueben Randle,WR,2,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,14,35,DET,0,0,0.666666666667,0.0,0.5,0.0,2.1,2.75,5.0,0.0,0.0,0.0,8.0,22.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,27.25,0.0,0.590277777778,0.0,7.66666666667,0.0,20.3,12.125
3689,2014,Regular,1,HOU,DeAndre Hopkins,WR,4,5,1,0,0,43,89,0,0,0,0,0,0,0,0,0,0,17,6,WAS,1,6,0.8,0.352941176471,22.25,0.0,18.9,3.0,4.75,0.25,0.0,0.0,16.25,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,21.0,1.5,0.6125,0.0882352941178,14.0833333333,0.0,0.0,13.375
3690,2014,Regular,1,WAS,Andre Roberts,WR,1,3,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,6,17,HOU,0,0,0.333333333333,0.0,22.0,0.0,3.2,2.0,3.5,0.25,0.0,0.0,7.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,1.5,0.625,0.075,16.6666666667,0.0,,23.05
3691,2014,Regular,1,WAS,DeSean Jackson,WR,8,9,0,0,0,43,62,0,0,0,0,0,1,-9,0,0,0,6,17,HOU,0,0,0.888888888889,0.0,7.75,-9.0,13.3,6.25,8.5,0.25,0.0,0.0,37.5,78.5,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,28.5,24.5,1.5,0.765972222222,0.05,10.9583333333,-0.75,,23.05
3692,2014,Regular,1,WAS,Niles Paul,WR,4,4,0,0,0,41,86,1,0,0,0,0,0,0,0,0,0,6,17,HOU,0,0,1.0,0.0,21.5,0.0,11.6,2.0,2.5,0.0,0.0,0.0,15.75,34.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,25.0,0.0,0.791666666667,0.0,15.625,0.0,,23.05
3693,2014,Regular,1,WAS,Pierre Garcon,WR,10,12,0,0,0,38,77,0,0,0,0,0,0,0,0,0,0,6,17,HOU,0,0,0.833333333333,0.0,7.7,0.0,17.7,8.5,12.5,0.5,0.25,0.0,45.75,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,22.0,3.0,0.686111111111,0.122909698997,12.1382034632,0.0,,23.05
3694,2014,Regular,1,KC,Frankie Hammond,WR,1,2,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,10,26,TEN,1,0,0.5,0.0,22.0,0.0,3.2,1.0,2.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,0.0,0.5,0.0,22.0,0.0,,6.575
3695,2014,Regular,1,TEN,Dexter McCluster,WR,1,2,0,0,0,15,17,0,0,0,0,0,9,29,0,0,0,26,10,KC,0,0,0.5,0.0,17.0,3.22222222222,5.6,3.0,4.0,0.25,0.0,0.0,18.5,28.0,0.25,0.0,0.0,0.0,0.25,2.25,7.25,0.0,0.0,0.0,25.5,17.5,3.0,0.658333333333,0.0958333333333,10.9583333333,0.805555555555,11.0,12.5
3696,2014,Regular,1,TEN,Justin Hunter,WR,3,8,0,0,0,20,63,0,0,0,0,0,0,0,0,0,0,26,10,KC,0,0,0.375,0.0,21.0,0.0,9.3,3.5,6.75,0.5,0.0,0.0,24.25,73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,25.5,3.0,0.51875,0.118788819876,19.1666666667,0.0,11.0,12.5
3697,2014,Regular,1,TEN,Kendall Wright,WR,6,7,1,0,0,35,46,0,0,0,0,0,0,0,0,0,0,26,10,KC,0,6,0.857142857143,0.230769230769,7.66666666667,0.0,16.6,6.75,10.25,0.25,0.0,0.0,32.25,67.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.25,1.5,0.685714285714,0.0576923076923,8.91666666667,0.0,11.0,12.5
3698,2014,Regular,1,MIA,Mike Wallace,WR,7,11,1,0,0,15,81,1,0,0,0,0,0,0,0,0,0,33,20,NE,1,6,0.636363636364,0.181818181818,11.5714285714,0.0,20.1,5.5,10.75,0.75,0.0,0.0,17.5,62.25,0.25,0.0,0.0,0.0,0.0,0.25,3.25,0.0,0.0,0.0,16.0,19.75,4.5,0.520833333334,0.32224025974,10.8928571428,3.25,22.1,8.075
3699,2014,Regular,1,NE,Danny Amendola,WR,3,5,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,20,33,MIA,0,0,0.6,0.0,5.33333333333,0.0,4.6,4.0,6.25,0.0,0.0,0.0,28.5,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,21.0,0.0,0.578571428572,0.0,12.4833333333,0.0,1.6,14.45
3700,2014,Regular,1,NE,Julian Edelman,WR,6,8,0,0,0,18,95,1,0,0,0,0,2,21,0,0,0,20,33,MIA,0,0,0.75,0.0,15.8333333333,10.5,16.6,8.75,12.25,0.25,0.25,0.25,45.75,94.0,0.5,0.0,0.0,0.0,0.0,0.5,5.25,0.0,0.0,0.0,28.75,21.0,2.0,0.722188995216,0.089705882353,11.186965812,2.625,1.6,14.45
3701,2014,Regular,1,NYJ,Eric Decker,WR,5,6,0,0,0,58,74,0,0,0,0,0,0,0,0,0,0,19,14,OAK,1,0,0.833333333333,0.0,14.8,0.0,12.4,5.25,8.25,0.75,0.0,0.0,31.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,17.0,4.5,0.655392156863,0.12519872814,13.9125,0.0,35.8,16.675
3702,2014,Regular,1,NYJ,Jeremy Kerley,WR,5,5,0,0,0,16,38,0,0,0,0,0,0,0,0,0,0,19,14,OAK,1,0,1.0,0.0,7.6,0.0,8.8,4.0,6.75,0.0,0.0,0.0,18.25,43.25,0.0,0.0,0.0,0.0,0.0,0.5,2.25,0.0,0.0,0.0,20.75,16.0,0.0,0.603219696969,0.0,13.65,2.25,35.8,16.675
3703,2014,Regular,1,OAK,Rod Streater,WR,5,7,1,0,0,26,46,0,0,0,0,0,0,0,0,0,0,14,19,NYJ,0,6,0.714285714286,0.428571428571,9.2,0.0,15.6,3.5,7.25,0.5,0.0,0.0,21.5,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.75,3.0,0.464682539683,0.214285714286,9.2375,0.0,17.8,9.95
3704,2014,Regular,1,JAC,Allen Hurns,WR,4,9,2,0,0,26,110,0,0,0,0,0,0,0,0,0,0,17,34,PHI,0,12,0.444444444444,0.705882352941,27.5,0.0,30.0,4.0,9.0,2.0,0.0,0.0,26.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34.0,12.0,0.444444444444,0.705882352941,27.5,0.0,50.9,7.675
3705,2014,Regular,1,JAC,Allen Robinson,WR,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,34,PHI,0,0,0.333333333333,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34.0,0.0,0.333333333333,0.0,0.0,0.0,50.9,7.675
3706,2014,Regular,1,JAC,Marqise Lee,WR,6,10,0,0,0,24,62,0,0,0,0,0,0,0,0,0,0,17,34,PHI,0,0,0.6,0.0,10.3333333333,0.0,12.2,6.0,10.0,0.0,0.0,0.0,24.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34.0,0.0,0.6,0.0,10.3333333333,0.0,50.9,7.675
3707,2014,Regular,1,PHI,Jeremy Maclin,WR,4,10,1,0,0,20,97,0,0,0,0,0,0,0,0,0,0,34,17,JAC,1,6,0.4,0.176470588235,24.25,0.0,19.7,5.0,10.5,0.75,0.0,0.0,21.5,77.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,30.0,4.5,0.465079365079,0.333403361344,15.625,0.0,10.7,14.075
3708,2014,Regular,1,PHI,Jordan Matthews,WR,2,4,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,34,17,JAC,1,0,0.5,0.0,18.5,0.0,5.7,2.0,4.0,0.0,0.0,0.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,0.5,0.0,18.5,0.0,10.7,14.075
3709,2014,Regular,1,CLE,Andrew Hawkins,WR,8,10,0,0,0,18,87,0,0,0,0,0,0,0,0,0,0,27,30,PIT,0,0,0.8,0.0,10.875,0.0,16.7,3.75,5.0,0.0,0.0,0.0,20.25,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,22.25,0.0,0.725,0.0,13.71875,0.0,10.9,10.9
3710,2014,Regular,1,CLE,Taylor Gabriel,WR,2,6,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,27,30,PIT,0,0,0.333333333333,0.0,6.5,0.0,3.3,2.0,6.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,0.0,0.333333333333,0.0,6.5,0.0,10.9,10.9
3711,2014,Regular,1,CLE,Travis Benjamin,WR,2,3,1,0,0,1,20,0,0,0,0,0,1,10,0,0,0,27,30,PIT,0,6,0.666666666667,0.222222222222,10.0,10.0,11.0,1.75,3.25,0.25,0.0,0.0,15.25,31.25,0.25,0.0,0.0,0.0,0.0,0.25,2.5,0.0,0.0,0.0,15.0,18.25,1.5,0.760416666667,0.0555555555555,21.4166666667,2.5,10.9,10.9
3712,2014,Regular,1,PIT,Antonio Brown,WR,5,6,1,0,0,59,116,0,0,0,0,0,0,0,0,0,0,30,27,CLE,1,6,0.833333333333,0.2,23.2,0.0,25.6,6.25,9.75,0.5,0.0,0.0,39.75,93.5,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,29.5,21.25,4.5,0.692765567765,0.15,15.8916666667,0.25,15.0,17.475
3713,2014,Regular,1,PIT,Markus Wheaton,WR,6,7,0,0,0,5,97,0,0,0,0,0,0,0,0,0,0,30,27,CLE,1,0,0.857142857143,0.0,16.1666666667,0.0,15.7,4.0,5.66666666667,0.0,0.0,0.0,13.6666666667,53.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3333333333,29.3333333333,0.0,0.685714285714,0.0,12.5,0.0,15.0,17.475
3714,2014,Regular,1,GB,Jordy Nelson,WR,9,14,0,0,0,26,83,0,0,0,0,0,0,0,0,0,0,16,36,SEA,0,0,0.642857142857,0.0,9.22222222222,0.0,17.3,6.75,11.0,0.25,0.0,0.0,31.0,87.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,34.5,1.5,0.605853174603,0.0405405405405,13.2138888889,0.0,16.3,7.375
3715,2014,Regular,1,GB,Randall Cobb,WR,6,9,1,0,0,17,58,0,0,0,0,0,0,0,0,0,0,16,36,SEA,0,6,0.666666666667,0.375,9.66666666667,0.0,17.8,4.0,5.75,0.75,0.0,0.0,16.5,50.25,0.0,0.0,0.0,0.0,0.0,0.5,18.0,0.0,0.0,0.0,22.5,22.5,4.5,0.791666666667,0.184659090909,14.7916666667,9.0,16.3,7.375
3716,2014,Regular,1,SEA,Doug Baldwin,WR,3,5,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,36,16,GB,1,0,0.6,0.0,4.66666666667,0.0,4.4,3.25,5.5,0.25,0.0,0.0,8.75,32.25,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,21.5,13.0,1.5,0.593452380953,0.0652173913042,9.12499999999,0.75,23.9,11.45
3717,2014,Regular,1,SEA,Jermaine Kearse,WR,1,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,36,16,GB,1,0,0.333333333333,0.0,8.0,0.0,1.8,2.0,4.5,0.0,0.0,0.0,4.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,13.0,0.0,0.457142857143,0.0,9.66666666668,0.0,23.9,11.45
3718,2014,Regular,1,SEA,Percy Harvin,WR,7,7,0,0,0,38,59,1,0,0,0,0,4,41,0,0,0,36,16,GB,1,0,1.0,0.0,8.42857142857,10.25,16.0,4.25,6.5,0.25,0.0,0.0,36.5,44.0,0.5,0.0,0.0,0.0,0.0,2.25,16.0,0.0,0.0,0.0,28.5,25.5,1.5,0.729166666666,0.0882352941178,10.8214285714,3.8125,23.9,11.45
3719,2014,Regular,1,MIN,Cordarrelle Patterson,WR,3,5,0,0,0,13,26,0,0,0,0,0,3,102,1,0,0,34,6,STL,0,6,0.6,0.176470588235,8.66666666667,34.0,24.8,3.25,5.75,0.5,0.0,0.0,12.25,25.0,0.0,0.0,0.0,0.0,0.0,2.5,56.25,0.75,0.0,0.0,27.5,22.75,7.5,0.565476190476,0.396796218487,8.45833333334,21.625,13.1,14.625
3720,2014,Regular,1,MIN,Jarius Wright,WR,2,3,0,0,0,28,25,0,0,0,0,0,0,0,0,0,0,34,6,STL,0,0,0.666666666667,0.0,12.5,0.0,4.5,2.25,3.25,0.25,0.0,0.0,20.75,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,22.75,1.5,0.658333333333,0.107142857143,21.9375,0.0,13.1,14.625
3721,2014,Regular,1,STL,Brian Quick,WR,7,9,0,0,0,19,99,0,0,0,0,0,0,0,0,0,0,6,34,MIN,1,0,0.777777777778,0.0,14.1428571429,0.0,16.9,3.5,4.25,0.25,0.0,0.0,10.5,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.75,1.5,0.881944444444,0.115384615385,11.3273809524,0.0,0.0,13.35
3722,2014,Regular,1,STL,Tavon Austin,WR,3,3,0,0,0,3,34,2,0,0,0,0,3,5,0,0,0,6,34,MIN,1,0,1.0,0.0,11.3333333333,1.66666666667,4.9,2.5,4.5,0.0,0.0,0.0,8.25,26.75,0.5,0.0,0.0,0.0,0.0,1.5,34.0,0.25,0.0,0.0,17.75,27.0,1.5,0.576190476191,0.0357142857143,11.5208333333,33.1666666667,0.0,13.35
3723,2014,Regular,1,CAR,Kelvin Benjamin,WR,6,8,1,0,0,3,92,0,0,0,0,0,0,0,0,0,0,20,14,TB,0,6,0.75,0.3,15.3333333333,0.0,21.2,6.0,8.0,1.0,0.0,0.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,6.0,0.75,0.3,15.3333333333,0.0,11.1,12.45
3724,2014,Regular,1,TB,Mike Evans,WR,5,9,0,0,0,16,37,0,0,0,0,0,0,0,0,0,0,14,20,CAR,1,0,0.555555555556,0.0,7.4,0.0,8.7,5.0,9.0,0.0,0.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,0.555555555556,0.0,7.4,0.0,10.4,6.275
3725,2014,Regular,1,TB,Vincent Jackson,WR,4,9,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,14,20,CAR,1,0,0.444444444444,0.0,9.0,0.0,7.6,4.5,9.5,0.25,0.0,0.0,9.75,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,29.5,1.5,0.48327020202,0.107142857143,12.2375,0.0,10.4,6.275
3842,2014,Regular,2,BAL,Steve Smith,WR,6,10,0,0,0,45,71,0,0,0,0,0,0,0,0,0,0,26,6,PIT,1,0,0.6,0.0,11.8333333333,0.0,13.1,4.25,7.5,0.5,0.0,0.0,15.0,57.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.75,3.0,0.579166666667,0.209134615385,18.9226190476,0.0,44.2,12.5
3843,2014,Regular,2,BAL,Torrey Smith,WR,1,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,26,6,PIT,1,0,0.333333333333,0.0,10.0,0.0,2.0,3.25,8.5,0.0,0.0,0.0,16.75,53.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,28.5,0.0,0.391369047619,0.0,16.4791666667,0.0,44.2,12.5
3844,2014,Regular,2,PIT,Antonio Brown,WR,7,12,0,0,0,25,90,0,0,0,0,0,2,10,0,0,0,6,26,BAL,0,0,0.583333333333,0.0,12.8571428571,5.0,17.0,6.25,9.75,0.5,0.0,0.0,39.75,93.5,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,29.5,21.25,4.5,0.692765567765,0.15,15.8916666667,0.25,,7.375
3845,2014,Regular,2,PIT,Markus Wheaton,WR,5,8,0,0,0,28,38,0,0,0,0,0,2,22,0,0,0,6,26,BAL,0,0,0.625,0.0,7.6,11.0,11.0,4.0,5.66666666667,0.0,0.0,0.0,13.6666666667,53.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3333333333,29.3333333333,0.0,0.685714285714,0.0,12.5,0.0,,7.375
3846,2014,Regular,2,BUF,Robert Woods,WR,1,3,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,29,10,MIA,1,0,0.333333333333,0.0,5.0,0.0,1.5,3.25,5.75,0.25,0.0,0.0,16.0,64.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,18.5,1.5,0.566666666667,0.0555555555555,21.5583333333,0.0,,12.075
3847,2014,Regular,2,BUF,Sammy Watkins,WR,8,11,1,0,0,52,117,0,0,0,0,0,0,0,0,0,0,29,10,MIA,1,6,0.727272727273,0.206896551724,14.625,0.0,28.7,3.0,4.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,0.75,0.0,10.3333333333,0.0,,12.075
3848,2014,Regular,2,MIA,Jarvis Landry,WR,5,6,0,0,0,36,49,1,0,0,0,0,0,0,0,0,0,10,29,BUF,0,0,0.833333333333,0.0,9.8,0.0,8.9,5.0,6.0,0.0,0.0,0.0,36.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.833333333333,0.0,9.8,0.0,,10.025
3849,2014,Regular,2,MIA,Mike Wallace,WR,5,8,1,0,0,6,56,0,0,0,0,0,0,0,0,0,0,10,29,BUF,0,6,0.625,0.6,11.2,0.0,16.6,5.5,10.75,0.75,0.0,0.0,17.5,62.25,0.25,0.0,0.0,0.0,0.0,0.25,3.25,0.0,0.0,0.0,16.0,19.75,4.5,0.520833333334,0.32224025974,10.8928571428,3.25,,10.025
3850,2014,Regular,2,MIA,Rishard Matthews,WR,1,5,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,10,29,BUF,0,0,0.2,0.0,4.0,0.0,1.4,2.5,4.75,0.0,0.0,0.0,8.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,21.75,0.0,0.517857142857,0.0,10.9375,0.0,,10.025
