,season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,puntret_tds,kickret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points,mean_receiving_rec_last_4_weeks,mean_receiving_tar_last_4_weeks,mean_receiving_tds_last_4_weeks,mean_receiving_twopta_last_4_weeks,mean_receiving_twoptm_last_4_weeks,mean_receiving_yac_last_4_weeks,mean_receiving_yds_last_4_weeks,mean_fumbles_total_last_4_weeks,mean_fumble_rec_tds_last_4_weeks,mean_kicking_rec_tds_last_4_weeks,mean_puntret_tds_last_4_weeks,mean_kickret_tds_last_4_weeks,mean_rushing_att_last_4_weeks,mean_rushing_yds_last_4_weeks,mean_rushing_tds_last_4_weeks,mean_rushing_loss_yards_last_4_weeks,mean_rushing_twoptm_last_4_weeks,mean_team_score_last_4_weeks,mean_opp_score_last_4_weeks,mean_total_points_last_4_weeks,mean_rec_percentage_last_4_weeks,mean_score_percentage_last_4_weeks,mean_yds_per_rec_last_4_weeks,mean_yds_per_rush_last_4_weeks,opp_fp_allowed_last_week,opp_fp_allowed_last_4_weeks
2942,2014,Regular,14,IND,Dwayne Allen,TE,1,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,25,24,CLE,0,0,0.333333333333,0.0,5.0,0.0,1.5,2.25,4.0,0.75,0.0,0.0,14.25,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,24.75,4.5,0.533333333333,0.137173202614,13.8333333333,0.0,12.9,17.35
2943,2014,Regular,14,BUF,Lee Smith,TE,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,17,24,DEN,0,0,1.0,0.0,6.0,0.0,1.6,1.25,1.25,0.25,0.0,0.0,4.75,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,12.5,1.5,1.0,0.0348837209302,11.125,0.0,9.9,9.525
2944,2014,Regular,14,DEN,Jacob Tamme,TE,1,1,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,24,17,BUF,1,0,1.0,0.0,10.0,0.0,1.0,1.75,4.5,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.25,0.0,0.525,0.0,5.1875,0.0,10.9,7.825
2945,2014,Regular,14,DET,Eric Ebron,TE,3,4,0,0,0,20,28,0,0,0,0,0,0,0,0,0,0,34,17,TB,1,0,0.75,0.0,9.33333333333,0.0,5.8,2.75,4.75,0.0,0.0,0.0,13.25,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,17.0,0.0,0.633928571429,0.0,9.04166666667,0.0,23.0,11.525
2946,2014,Regular,14,TB,Luke Stocker,TE,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,34,DET,0,0,0.333333333333,0.0,4.0,0.0,1.4,1.25,2.0,0.0,0.0,0.0,2.75,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,32.75,0.0,0.708333333333,0.0,6.375,0.0,1.8,6.875
2947,2014,Regular,14,ATL,Levine Toilolo,TE,1,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,37,43,GB,0,0,0.333333333333,0.0,-1.0,0.0,0.9,2.5,3.75,0.25,0.0,0.0,10.25,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,20.75,1.5,0.708333333334,0.051724137931,9.1875,0.0,10.9,6.5
2948,2014,Regular,14,HOU,Ryan Griffin,TE,1,1,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,27,13,JAC,0,0,1.0,0.0,25.0,0.0,3.5,1.5,3.25,0.25,0.0,0.0,7.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,15.75,1.5,0.565476190476,0.0333333333332,9.58333333333,0.0,1.5,16.325
2949,2014,Regular,14,JAC,Marcedes Lewis,TE,3,4,0,0,0,64,69,0,0,0,0,0,0,0,0,0,0,13,27,HOU,1,0,0.75,0.0,23.0,0.0,9.9,2.75,4.5,0.25,0.0,0.0,16.75,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,30.5,1.5,0.583333333334,0.15,10.0833333333,0.0,4.3,11.0
2950,2014,Regular,14,BAL,Phillip Supernaw,TE,1,1,0,0,0,18,29,0,0,0,0,0,0,0,0,0,0,28,13,MIA,0,0,1.0,0.0,29.0,0.0,3.9,1.0,1.0,0.0,0.0,0.0,7.33333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.3333333333,0.0,1.0,0.0,10.0,0.0,0.0,10.775
2951,2014,Regular,14,MIA,Dion Sims,TE,2,3,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,13,28,BAL,1,0,0.666666666667,0.0,9.0,0.0,3.8,3.0,3.25,0.0,0.0,0.0,12.75,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,18.5,0.0,0.95,0.0,13.3125,0.0,22.9,7.85
2952,2014,Regular,14,MIN,Kyle Rudolph,TE,2,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,30,24,NYJ,1,0,1.0,0.0,4.5,0.0,2.9,3.25,5.25,0.25,0.0,0.0,20.25,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.75,1.5,0.622916666667,0.0483870967743,9.94166666668,0.0,3.3,7.4
2953,2014,Regular,14,CAR,Ed Dickson,TE,1,2,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,41,10,NO,0,0,0.5,0.0,10.0,0.0,2.0,1.25,1.5,0.0,0.0,0.0,8.25,12.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.75,0.0,0.875,0.0,10.0,0.0,0.0,8.7
2954,2014,Regular,14,CAR,Greg Olsen,TE,10,11,1,0,0,23,72,1,0,0,0,0,0,0,0,0,0,41,10,NO,0,6,0.909090909091,0.146341463415,7.2,0.0,22.2,4.75,7.75,0.0,0.0,0.0,14.25,67.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,30.75,0.0,0.654310966811,0.0,13.4583333333,0.0,0.0,8.7
2955,2014,Regular,14,NO,Benjamin Watson,TE,2,4,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,41,CAR,1,6,0.5,0.6,4.0,0.0,8.8,1.0,1.75,0.25,0.0,0.0,4.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,25.75,1.5,0.708333333333,0.0428571428573,9.0,0.0,6.7,5.85
2956,2014,Regular,14,NO,Jimmy Graham,TE,3,11,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,10,41,CAR,1,0,0.272727272727,0.0,8.33333333333,0.0,5.5,4.5,9.0,1.0,0.0,0.0,22.25,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,18.5,6.0,0.489583333333,0.247873094647,12.7416666667,0.0,6.7,5.85
2957,2014,Regular,14,OAK,Mychal Rivera,TE,7,7,1,0,0,38,109,0,0,0,0,0,0,0,0,0,0,24,13,SF,1,6,1.0,0.25,15.5714285714,0.0,26.9,3.25,6.25,0.25,0.0,0.0,9.75,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,31.5,1.5,0.49375,0.0882352941178,9.75,0.0,12.8,6.325
2958,2014,Regular,14,SF,Garrett Celek,TE,1,1,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,13,24,OAK,0,0,1.0,0.0,22.0,0.0,3.2,1.25,1.75,0.0,0.0,0.0,12.5,25.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,26.75,0.0,0.791666666667,0.0,20.125,0.0,2.5,14.0
2959,2014,Regular,14,SF,Vernon Davis,TE,2,4,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,13,24,OAK,0,0,0.5,0.0,13.0,0.0,4.6,1.75,4.25,0.0,0.0,0.0,2.0,12.25,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,15.75,16.5,0.0,0.429166666667,0.0,7.125,1.0,2.5,14.0
2960,2014,Regular,14,PHI,Zach Ertz,TE,2,3,1,0,0,16,39,0,0,0,0,0,0,0,0,0,0,14,24,SEA,1,6,0.666666666667,0.428571428571,19.5,0.0,11.9,3.75,5.25,0.75,0.0,0.0,13.5,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,25.5,4.5,0.775,0.175,16.1083333333,0.0,13.5,4.725
2961,2014,Regular,14,SEA,Luke Willson,TE,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,14,PHI,0,0,0.5,0.0,1.0,0.0,1.1,2.25,3.75,0.0,0.0,0.0,25.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.5,0.0,0.716666666667,0.0,15.9375,0.0,5.2,11.725
2962,2014,Regular,14,NE,Rob Gronkowski,TE,8,11,1,0,0,49,87,0,0,0,0,0,0,0,0,0,0,23,14,SD,0,6,0.727272727273,0.260869565217,10.875,0.0,22.7,6.25,9.25,0.5,0.0,0.0,38.75,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,3.0,0.695833333333,0.0705980066445,14.7541666667,0.0,0.0,4.525
2963,2014,Regular,14,SD,Antonio Gates,TE,5,8,0,0,0,19,34,1,0,0,0,0,0,0,0,0,0,14,23,NE,1,0,0.625,0.0,6.8,0.0,7.4,3.75,4.5,0.0,0.0,0.0,17.5,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,25.0,0.0,0.86875,0.0,9.71428571428,0.0,15.0,7.35
2964,2014,Regular,14,SD,Ladarius Green,TE,2,2,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,14,23,NE,1,0,1.0,0.0,7.5,0.0,3.5,1.5,2.0,0.0,0.0,0.0,4.75,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,24.5,0.0,0.791666666667,0.0,9.375,0.0,15.0,7.35
2965,2014,Regular,14,NYG,Larry Donnell,TE,4,7,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,36,7,TEN,0,0,0.571428571429,0.0,7.0,0.0,6.8,3.5,5.75,0.25,0.0,0.0,10.0,39.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,27.5,1.5,0.595238095238,0.15,11.875,0.0,2.9,15.1
2966,2014,Regular,14,TEN,Delanie Walker,TE,4,10,0,0,0,18,27,0,0,0,0,0,0,0,0,0,0,7,36,NYG,1,0,0.4,0.0,6.75,0.0,6.7,3.25,6.5,0.25,0.0,0.0,33.0,58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34.75,1.5,0.483333333333,0.09375,14.6458333333,0.0,13.5,15.625
2967,2014,Regular,14,STL,Jared Cook,TE,4,5,2,0,0,18,61,0,0,0,0,0,0,0,0,0,0,24,0,WAS,0,12,0.8,0.5,15.25,0.0,22.1,2.75,4.0,0.25,0.25,0.0,13.25,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,21.5,1.5,0.803571428571,0.166666666667,10.9583333333,0.0,18.5,6.5
2968,2014,Regular,14,STL,Lance Kendricks,TE,1,1,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,24,0,WAS,0,0,1.0,0.0,11.0,0.0,2.1,2.25,3.0,0.25,0.0,0.0,5.75,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,21.5,1.5,0.75,0.0555555555555,9.075,0.0,18.5,6.5
2969,2014,Regular,14,WAS,Jordan Reed,TE,3,7,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,24,STL,1,0,0.428571428571,0.0,8.33333333333,0.0,5.5,4.75,5.5,0.0,0.0,0.0,28.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.5,0.0,0.871212121212,0.0,11.8452380952,0.0,16.2,4.825
2970,2014,Regular,15,ATL,Levine Toilolo,TE,1,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,20,27,PIT,1,0,0.5,0.0,4.0,0.0,1.4,2.25,4.0,0.25,0.0,0.0,4.75,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,26.0,1.5,0.541666666667,0.051724137931,5.6875,0.0,10.0,6.225
2971,2014,Regular,15,BAL,Crockett Gillmore,TE,2,3,0,0,0,10,37,0,0,0,0,0,0,0,0,0,0,20,12,JAC,1,0,0.666666666667,0.0,18.5,0.0,5.7,1.5,2.0,0.25,0.0,0.0,7.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.25,1.5,0.791666666667,0.0652173913042,11.0,0.0,3.5,10.9
2972,2014,Regular,15,JAC,Marcedes Lewis,TE,2,3,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,12,20,BAL,0,0,0.666666666667,0.0,11.0,0.0,4.2,2.0,3.25,0.25,0.0,0.0,28.25,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,28.75,1.5,0.604166666667,0.15,14.375,0.0,2.1,7.575
2973,2014,Regular,15,BUF,Lee Smith,TE,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,21,13,GB,1,0,1.0,0.0,0.5,0.0,2.1,1.25,1.25,0.25,0.0,0.0,4.75,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,12.5,1.5,1.0,0.0348837209302,11.125,0.0,8.6,10.125
2974,2014,Regular,15,BUF,MarQueis Gray,TE,1,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,21,13,GB,1,0,1.0,0.0,7.0,0.0,1.7,1.25,1.75,0.0,0.0,0.0,19.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,23.0,0.0,0.75,0.0,15.375,0.0,8.6,10.125
2975,2014,Regular,15,CAR,Greg Olsen,TE,10,13,0,0,0,16,110,0,0,0,0,0,0,0,0,0,0,19,17,TB,1,0,0.769230769231,0.0,11.0,0.0,24.0,6.5,9.5,0.25,0.0,0.0,19.75,77.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.25,1.5,0.694083694084,0.0365853658537,12.7583333333,0.0,7.2,5.95
2976,2014,Regular,15,CHI,Martellus Bennett,TE,4,6,0,1,1,22,36,0,0,0,0,0,0,0,0,0,0,15,31,NO,1,2,0.666666666667,0.133333333333,9.0,0.0,9.6,7.0,9.5,0.25,0.0,0.0,35.25,64.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,25.25,1.5,0.759523809524,0.0535714285715,9.28125,0.0,10.6,11.95
2977,2014,Regular,15,NO,Benjamin Watson,TE,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,31,15,CHI,0,0,1.0,0.0,5.0,0.0,1.5,1.25,2.5,0.5,0.0,0.0,4.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.5,3.0,0.583333333333,0.192857142857,9.0,0.0,4.3,9.15
2978,2014,Regular,15,NO,Jimmy Graham,TE,5,7,0,0,0,30,87,0,0,0,0,0,0,0,0,0,0,31,15,CHI,0,0,0.714285714286,0.0,17.4,0.0,13.7,5.5,9.25,1.0,0.0,0.0,11.25,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,32.25,6.0,0.660489510489,0.236111111111,8.35833333333,0.0,4.3,9.15
2979,2014,Regular,15,NO,Josh Hill,TE,2,2,2,0,0,13,15,0,0,0,0,0,0,0,0,0,0,31,15,CHI,0,12,1.0,0.387096774194,7.5,0.0,15.5,1.5,2.0,0.25,0.0,0.0,8.25,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,16.75,1.5,0.791666666667,0.0652173913042,6.875,0.0,4.3,9.15
2980,2014,Regular,15,CIN,Ryan Hewitt,TE,3,4,0,0,0,27,34,0,0,0,0,0,0,0,0,0,0,30,0,CLE,0,0,0.75,0.0,11.3333333333,0.0,6.4,1.5,2.0,0.0,0.0,0.0,8.75,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.8125,0.0,6.58333333332,0.0,19.9,8.325
2981,2014,Regular,15,CLE,Jordan Cameron,TE,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,CIN,1,0,1.0,0.0,4.0,0.0,1.4,2.75,5.25,0.25,0.0,0.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,1.5,0.541666666667,0.0483870967743,15.6458333333,0.0,0.0,7.15
2982,2014,Regular,15,DET,Eric Ebron,TE,1,2,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,16,14,MIN,1,0,0.5,0.0,11.0,0.0,2.1,3.0,4.75,0.0,0.0,0.0,14.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,20.5,0.0,0.696428571429,0.0,8.5,0.0,0.0,8.275
2983,2014,Regular,15,MIN,Kyle Rudolph,TE,7,7,0,0,0,34,69,0,0,0,0,0,0,0,0,0,0,14,16,DET,0,0,1.0,0.0,9.85714285714,0.0,13.9,2.5,3.75,0.25,0.0,0.0,12.75,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,20.25,1.5,0.716666666667,0.0483870967743,8.41666666667,0.0,9.3,6.5
2984,2014,Regular,15,HOU,Ryan Griffin,TE,2,4,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,10,17,IND,0,0,0.5,0.0,5.5,0.0,3.1,1.0,1.75,0.25,0.0,0.0,4.5,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,15.0,1.5,0.708333333333,0.0333333333332,11.75,0.0,5.7,7.775
2985,2014,Regular,15,IND,Coby Fleener,TE,2,5,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0,17,10,HOU,1,0,0.4,0.0,16.0,0.0,5.2,4.5,7.0,0.5,0.0,0.0,36.0,88.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,24.0,3.0,0.642857142857,0.061224489796,19.3803571429,0.0,4.3,9.275
2986,2014,Regular,15,IND,Dwayne Allen,TE,2,4,1,0,0,9,16,0,0,0,0,0,0,0,0,0,0,17,10,HOU,1,6,0.5,0.352941176471,8.0,0.0,9.6,2.25,4.0,0.75,0.0,0.0,14.25,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,24.75,4.5,0.533333333333,0.137173202614,13.8333333333,0.0,4.3,9.275
2987,2014,Regular,15,KC,Anthony Fasano,TE,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,31,13,OAK,1,0,1.0,0.0,2.0,0.0,1.2,1.25,1.25,0.5,0.25,0.0,2.25,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.75,3.0,1.0,0.16875,11.0,0.0,,12.875
2988,2014,Regular,15,KC,Travis Kelce,TE,5,6,1,0,0,43,59,1,0,0,0,0,0,0,0,0,0,31,13,OAK,1,6,0.833333333333,0.193548387097,11.8,0.0,15.9,4.25,5.5,0.0,0.0,0.0,28.25,62.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,22.5,0.0,0.794444444445,0.0,14.1994047619,0.0,,12.875
2989,2014,Regular,15,OAK,Mychal Rivera,TE,7,12,0,0,0,12,39,0,0,0,0,0,0,0,0,0,0,13,31,KC,0,0,0.583333333333,0.0,5.57142857143,0.0,10.9,3.5,6.0,0.25,0.0,0.0,13.75,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,24.5,1.5,0.55625,0.0625,10.9761904762,0.0,16.1,11.425
2990,2014,Regular,15,NE,Rob Gronkowski,TE,3,8,1,0,0,23,96,0,0,0,0,0,0,0,0,0,0,41,13,MIA,1,6,0.375,0.146341463415,32.0,0.0,18.6,6.0,9.5,0.5,0.0,0.0,41.5,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.25,3.0,0.652651515151,0.100931677019,14.55625,0.0,11.9,7.975
2991,2014,Regular,15,NYG,Larry Donnell,TE,2,2,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,24,13,WAS,1,0,1.0,0.0,5.5,0.0,3.1,3.5,6.0,0.25,0.0,0.0,11.75,40.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,19.75,1.5,0.571428571429,0.15,12.0,0.0,,6.375
2992,2014,Regular,15,WAS,Jordan Reed,TE,3,4,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,13,24,NYG,0,0,0.75,0.0,4.33333333333,0.0,4.3,3.75,5.5,0.0,0.0,0.0,29.25,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32.25,0.0,0.728354978355,0.0,12.5,0.0,,13.95
2993,2014,Regular,15,WAS,Logan Paulsen,TE,1,1,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,13,24,NYG,0,0,1.0,0.0,9.0,0.0,1.9,3.0,5.5,0.25,0.0,0.0,5.5,26.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,29.0,1.5,0.632142857143,0.15,8.29166666668,0.0,,13.95
2994,2014,Regular,15,DAL,James Hanna,TE,1,1,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,38,27,PHI,0,0,1.0,0.0,12.0,0.0,2.2,1.0,1.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,30.0,0.0,1.0,0.0,13.0,0.0,,22.25
2995,2014,Regular,15,DAL,Jason Witten,TE,7,9,0,0,0,18,69,0,0,0,0,0,0,0,0,0,0,38,27,PHI,0,0,0.777777777778,0.0,9.85714285714,0.0,13.9,3.0,4.5,0.5,0.0,0.0,6.5,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,26.5,3.0,0.636904761905,0.0967741935485,8.775,0.0,,22.25
2996,2014,Regular,15,PHI,Brent Celek,TE,4,6,0,0,0,15,52,1,0,0,0,0,0,0,0,0,0,27,38,DAL,1,0,0.666666666667,0.0,13.0,0.0,8.2,2.25,3.25,0.5,0.0,0.0,24.25,45.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,25.25,3.0,0.754166666667,0.0902777777778,20.625,0.0,3.5,13.65
2997,2014,Regular,15,PHI,Zach Ertz,TE,3,4,0,0,0,21,32,0,0,0,0,0,0,0,0,0,0,27,38,DAL,1,0,0.75,0.0,10.6666666667,0.0,6.2,2.75,4.5,0.25,0.0,0.0,13.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,30.5,1.5,0.583333333334,0.107142857143,14.4375,0.0,3.5,13.65
2998,2014,Regular,15,DEN,Julius Thomas,TE,1,2,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,22,10,SD,0,0,0.5,0.0,30.0,0.0,4.0,5.0,7.0,0.5,0.0,0.0,18.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,20.5,3.0,0.741071428571,0.0699523052465,9.8625,0.0,,9.43333333333
2999,2014,Regular,15,SD,Antonio Gates,TE,6,7,1,0,0,20,54,0,0,0,0,0,0,0,0,0,0,10,22,DEN,1,6,0.857142857143,0.6,9.0,0.0,17.4,4.25,5.25,0.0,0.0,0.0,18.25,40.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.5,0.0,0.875,0.0,9.08095238095,0.0,17.0,3.7
3000,2014,Regular,15,SF,Garrett Celek,TE,1,1,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,7,17,SEA,0,0,1.0,0.0,31.0,0.0,4.1,1.25,1.75,0.0,0.0,0.0,12.5,25.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,26.75,0.0,0.791666666667,0.0,20.125,0.0,,14.025
3001,2014,Regular,15,ARI,Darren Fells,TE,1,4,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,12,6,STL,0,0,0.25,0.0,6.0,0.0,1.6,1.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.25,0.0,6.0,0.0,,7.15
3002,2014,Regular,15,STL,Cory Harkey,TE,1,1,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,6,12,ARI,1,0,1.0,0.0,21.0,0.0,3.1,1.5,1.5,0.25,0.0,0.0,7.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,13.75,1.5,1.0,0.0288461538463,10.0,0.0,7.3,9.475
3003,2014,Regular,15,STL,Jared Cook,TE,3,8,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,6,12,ARI,1,0,0.375,0.0,7.33333333333,0.0,5.2,3.0,5.5,0.75,0.0,0.0,24.0,47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.25,4.5,0.6,0.232142857143,18.1458333333,0.0,7.3,9.475
3004,2014,Regular,15,STL,Lance Kendricks,TE,1,2,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,6,12,ARI,1,0,0.5,0.0,10.0,0.0,2.0,1.5,2.0,0.0,0.0,0.0,7.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.25,0.0,0.791666666667,0.0,11.125,0.0,7.3,9.475
3005,2014,Regular,15,NYJ,Jace Amaro,TE,1,1,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,16,11,TEN,0,0,1.0,0.0,20.0,0.0,3.0,2.75,4.0,0.25,0.25,0.0,15.5,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.5,1.5,0.75,0.075,10.1333333333,0.0,,11.55
3006,2014,Regular,15,NYJ,Jeff Cumberland,TE,2,2,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,16,11,TEN,0,0,1.0,0.0,11.0,0.0,4.2,1.75,3.0,0.25,0.0,0.0,12.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,18.25,1.5,0.5625,0.075,16.9166666667,0.0,,11.55
