season_year,season_type,week,home_team,home_score,away_team,away_score,team,forced_fumble,fg_block,fumble_rec,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,puntret_tds,ints,int_tds,misc_tds,punt_block,safety,sack,xp_block
2012,Preseason,4,ARI,13,DEN,16,DEN,1,0,1,0,0,1,0,0,1,0,0,0,0,3.0,0
2012,Regular,4,KC,20,SD,37,KC,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,4,ATL,30,CAR,28,CAR,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0
2012,Preseason,4,WAS,30,TB,3,WAS,0,0,0,0,0,0,0,0,3,0,0,0,0,5.0,0
2012,Preseason,4,SEA,21,OAK,3,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
2012,Regular,4,KC,20,SD,37,SD,4,0,3,0,0,0,0,0,3,1,0,0,0,2.0,0
2012,Regular,4,JAC,10,CIN,27,JAC,2,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,4,BUF,28,NE,52,NE,3,0,2,0,0,0,0,0,4,0,0,0,0,3.0,0
2012,Postseason,4,SF,31,BAL,34,SF,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,0
2012,Preseason,4,PIT,17,CAR,16,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,4,STL,19,SEA,13,STL,0,0,0,0,0,0,0,0,3,0,0,0,0,2.0,0
2012,Preseason,4,CLE,20,CHI,28,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,4,TB,22,WAS,24,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,4,HOU,38,TEN,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,4,BAL,23,CLE,16,CLE,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2012,Regular,4,DAL,18,CHI,34,CHI,1,0,0,0,0,0,0,0,5,2,0,0,0,1.0,0
2012,Regular,4,ARI,24,MIA,21,ARI,2,0,2,0,0,0,0,0,2,0,0,0,0,4.0,0
2012,Preseason,4,WAS,30,TB,3,TB,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
2012,Preseason,4,DET,38,BUF,32,DET,1,0,1,0,0,0,0,0,3,1,0,0,0,1.0,0
2012,Regular,4,PHI,19,NYG,17,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Preseason,4,JAC,24,ATL,14,JAC,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2012,Regular,4,BAL,23,CLE,16,BAL,1,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0
2012,Preseason,4,TEN,10,NO,6,NO,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,4,DET,13,MIN,20,MIN,1,0,1,0,0,1,1,1,0,0,0,0,0,4.0,0
2012,Preseason,4,STL,31,BAL,17,BAL,2,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Preseason,4,GB,24,KC,3,KC,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0
2012,Preseason,4,DAL,30,MIA,13,MIA,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,4,ARI,24,MIA,21,MIA,2,0,0,0,0,0,0,0,2,0,0,0,0,8.0,0
2012,Preseason,4,SF,35,SD,3,SD,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Preseason,4,TEN,10,NO,6,TEN,2,0,2,0,0,0,0,0,2,0,0,0,0,3.0,0
2012,Regular,4,DAL,18,CHI,34,DAL,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Preseason,4,NYG,6,NE,3,NYG,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
2012,Postseason,4,SF,31,BAL,34,BAL,1,0,1,0,0,1,0,0,1,0,0,0,0,3.0,0
2012,Preseason,4,SEA,21,OAK,3,SEA,2,0,1,0,0,0,0,0,1,0,0,0,1,3.0,0
2012,Regular,4,BUF,28,NE,52,BUF,3,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Preseason,4,CLE,20,CHI,28,CHI,1,0,1,0,0,0,0,0,2,1,1,1,0,2.0,0
2012,Regular,4,ATL,30,CAR,28,ATL,3,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,5,IND,30,GB,27,GB,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2012,Regular,5,WAS,17,ATL,24,ATL,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
2012,Regular,5,CIN,13,MIA,17,CIN,1,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,5,NE,31,DEN,21,DEN,2,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2012,Regular,5,IND,30,GB,27,IND,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0
2012,Regular,5,NYG,41,CLE,27,NYG,1,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0
2012,Regular,5,JAC,3,CHI,41,CHI,1,0,1,0,0,0,0,0,2,2,0,0,0,3.0,0
2012,Regular,5,WAS,17,ATL,24,WAS,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,0
2012,Regular,5,KC,6,BAL,9,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2012,Regular,5,CIN,13,MIA,17,MIA,2,0,1,0,0,0,0,0,2,0,0,0,0,3.0,0
2012,Regular,5,MIN,30,TEN,7,TEN,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2012,Regular,5,SF,45,BUF,3,BUF,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,5,PIT,16,PHI,14,PIT,4,0,2,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,5,NE,31,DEN,21,NE,3,0,3,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,5,JAC,3,CHI,41,JAC,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,5,NYJ,17,HOU,23,HOU,1,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
2012,Regular,5,NO,31,SD,24,NO,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
2012,Regular,5,CAR,12,SEA,16,CAR,1,0,1,0,0,0,0,0,2,1,0,0,1,2.0,0
2012,Regular,5,MIN,30,TEN,7,MIN,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,5,NYG,41,CLE,27,CLE,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,5,NO,31,SD,24,SD,2,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,5,NYJ,17,HOU,23,NYJ,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0
2012,Regular,5,PIT,16,PHI,14,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,5,STL,17,ARI,3,STL,1,0,1,0,0,0,0,0,0,0,0,0,0,9.0,0
2012,Regular,5,SF,45,BUF,3,SF,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,5,KC,6,BAL,9,BAL,1,0,2,0,0,0,0,0,2,0,0,0,0,0.0,0
2012,Regular,5,CAR,12,SEA,16,SEA,3,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0
2012,Regular,5,STL,17,ARI,3,ARI,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,6,SD,24,DEN,35,SD,1,0,2,0,0,0,0,0,1,1,0,0,0,0.0,0
2012,Regular,6,SEA,24,NE,23,SEA,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2012,Regular,6,TEN,26,PIT,23,TEN,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0
2012,Regular,6,WAS,38,MIN,26,WAS,0,0,1,0,0,0,0,0,2,1,0,0,0,3.0,0
2012,Regular,6,TEN,26,PIT,23,PIT,2,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,6,ATL,23,OAK,20,OAK,0,0,0,0,0,0,0,0,3,0,0,0,0,1.0,0
2012,Regular,6,HOU,24,GB,42,HOU,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,0
2012,Regular,6,SF,3,NYG,26,SF,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,6,TB,38,KC,10,TB,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0
2012,Regular,6,PHI,23,DET,26,DET,0,0,1,0,0,0,0,0,2,0,0,0,0,3.0,0
2012,Regular,6,TB,38,KC,10,KC,2,0,1,1,0,0,0,0,1,0,0,1,0,1.0,0
2012,Regular,6,BAL,31,DAL,29,BAL,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0
2012,Regular,6,SF,3,NYG,26,NYG,0,0,0,0,0,0,0,0,3,0,0,0,0,6.0,0
2012,Regular,6,SEA,24,NE,23,NE,2,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,6,SD,24,DEN,35,DEN,3,0,2,1,0,0,0,0,4,1,0,0,0,4.0,0
2012,Regular,6,WAS,38,MIN,26,MIN,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,6,CLE,34,CIN,24,CIN,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,6,CLE,34,CIN,24,CLE,1,0,1,0,0,0,0,0,3,1,0,0,0,2.0,0
2012,Regular,6,ATL,23,OAK,20,ATL,2,0,2,0,0,0,0,0,1,1,0,0,0,3.0,0
2012,Regular,6,BAL,31,DAL,29,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,6,MIA,17,STL,14,MIA,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,6,MIA,17,STL,14,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,6,NYJ,35,IND,9,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,6,NYJ,35,IND,9,NYJ,2,0,2,0,0,0,0,0,2,0,0,0,0,4.0,0
2012,Regular,6,PHI,23,DET,26,PHI,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,6,ARI,16,BUF,19,ARI,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,6,ARI,16,BUF,19,BUF,0,0,0,0,0,0,0,0,2,0,0,0,1,5.0,0
2012,Regular,6,HOU,24,GB,42,GB,0,0,0,0,0,0,0,0,3,0,0,0,0,3.0,0
2012,Regular,7,OAK,26,JAC,23,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,7,CHI,13,DET,7,DET,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0
2012,Regular,7,TB,28,NO,35,TB,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,7,NYG,27,WAS,23,NYG,4,0,3,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,7,CHI,13,DET,7,CHI,4,0,3,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,7,STL,20,GB,30,GB,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,7,HOU,43,BAL,13,HOU,1,0,0,0,0,0,0,0,2,1,0,0,1,4.0,0
2012,Regular,7,CIN,17,PIT,24,CIN,1,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,7,CIN,17,PIT,24,PIT,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,7,NE,29,NYJ,26,NYJ,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,7,OAK,26,JAC,23,JAC,1,0,2,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,7,HOU,43,BAL,13,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,7,NE,29,NYJ,26,NE,2,0,1,0,0,1,0,0,1,0,0,0,0,4.0,0
2012,Regular,7,MIN,21,ARI,14,MIN,2,0,1,0,0,0,0,0,1,1,0,0,0,7.0,0
2012,Regular,7,BUF,34,TEN,35,BUF,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0
2012,Regular,7,SF,13,SEA,6,SEA,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,7,CAR,14,DAL,19,DAL,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,7,CAR,14,DAL,19,CAR,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,7,NYG,27,WAS,23,WAS,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2012,Regular,7,BUF,34,TEN,35,TEN,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,7,MIN,21,ARI,14,ARI,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0
2012,Regular,7,TB,28,NO,35,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,7,STL,20,GB,30,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,7,SF,13,SEA,6,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,7,IND,17,CLE,13,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,7,IND,17,CLE,13,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,8,DET,28,SEA,24,DET,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,8,NYJ,9,MIA,30,NYJ,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,8,ARI,3,SF,24,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0
2012,Regular,8,PHI,17,ATL,30,PHI,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0
2012,Regular,8,MIN,17,TB,36,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,8,NYJ,9,MIA,30,MIA,1,1,1,0,0,0,0,0,1,0,1,1,0,4.0,0
2012,Regular,8,STL,7,NE,45,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,8,CHI,23,CAR,22,CHI,2,0,0,0,0,0,0,0,2,1,0,0,0,2.0,0
2012,Regular,8,CHI,23,CAR,22,CAR,2,0,2,0,0,0,0,0,1,0,0,0,0,6.0,0
2012,Regular,8,PIT,27,WAS,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
2012,Regular,8,MIN,17,TB,36,TB,2,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,8,ARI,3,SF,24,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2012,Regular,8,GB,24,JAC,15,GB,2,0,1,0,0,0,0,0,0,0,1,1,0,2.0,0
2012,Regular,8,TEN,13,IND,19,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,8,STL,7,NE,45,NE,1,0,0,0,0,0,0,0,2,0,0,0,0,2.0,0
2012,Regular,8,CLE,7,SD,6,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,8,CLE,7,SD,6,SD,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,8,PIT,27,WAS,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,8,DET,28,SEA,24,SEA,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,8,KC,16,OAK,26,OAK,1,0,2,0,0,0,0,0,2,0,0,0,0,3.0,0
2012,Regular,8,TEN,13,IND,19,TEN,2,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,8,GB,24,JAC,15,JAC,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,8,DAL,24,NYG,29,DAL,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,8,DEN,34,NO,14,DEN,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,8,DAL,24,NYG,29,NYG,1,0,2,0,0,0,0,0,4,1,0,0,0,4.0,0
2012,Regular,8,DEN,34,NO,14,NO,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,8,PHI,17,ATL,30,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,8,KC,16,OAK,26,KC,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,9,IND,23,MIA,20,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,9,HOU,21,BUF,9,BUF,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,9,ATL,19,DAL,13,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,9,SEA,30,MIN,20,SEA,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2012,Regular,9,JAC,14,DET,31,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,9,TEN,20,CHI,51,TEN,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,9,GB,31,ARI,17,GB,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,9,IND,23,MIA,20,MIA,2,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,9,JAC,14,DET,31,DET,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2012,Regular,9,CIN,23,DEN,31,CIN,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
2012,Regular,9,WAS,13,CAR,21,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0
2012,Regular,9,CLE,15,BAL,25,BAL,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2012,Regular,9,HOU,21,BUF,9,HOU,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,9,WAS,13,CAR,21,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,9,SD,31,KC,13,KC,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,9,CIN,23,DEN,31,DEN,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0,0
2012,Regular,9,SD,31,KC,13,SD,2,0,3,1,0,0,0,0,1,1,0,0,0,1.0,0
2012,Regular,9,SEA,30,MIN,20,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
2012,Regular,9,NYG,20,PIT,24,PIT,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,9,NYG,20,PIT,24,NYG,2,0,1,1,0,0,0,0,1,0,0,0,0,4.0,0
2012,Regular,9,GB,31,ARI,17,ARI,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,9,OAK,32,TB,42,TB,2,0,0,0,0,0,0,0,3,0,0,0,0,2.0,0
2012,Regular,9,NO,28,PHI,13,PHI,3,0,2,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,9,OAK,32,TB,42,OAK,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,9,ATL,19,DAL,13,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,9,NO,28,PHI,13,NO,2,0,1,0,0,0,0,0,1,1,0,0,0,7.0,0
2012,Regular,9,TEN,20,CHI,51,CHI,5,0,4,0,0,0,0,0,1,1,1,1,0,2.0,0
2012,Regular,9,CLE,15,BAL,25,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,10,MIA,3,TEN,37,TEN,1,0,1,0,0,0,0,0,3,1,0,0,0,2.0,0
2012,Regular,10,NE,37,BUF,31,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,10,TB,34,SD,24,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,10,BAL,55,OAK,20,OAK,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
2012,Regular,10,JAC,10,IND,27,IND,1,0,1,0,0,0,0,0,2,1,0,0,0,4.0,0
2012,Regular,10,CIN,31,NYG,13,CIN,2,0,2,0,0,0,0,0,2,0,0,0,0,4.0,0
2012,Regular,10,TB,34,SD,24,TB,0,0,0,0,0,0,0,0,2,1,1,1,0,2.0,0
2012,Regular,10,NO,31,ATL,27,ATL,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,10,CIN,31,NYG,13,NYG,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,10,JAC,10,IND,27,JAC,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,10,PIT,16,KC,13,PIT,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,10,CAR,14,DEN,36,CAR,3,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,10,NO,31,ATL,27,NO,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,10,CAR,14,DEN,36,DEN,2,0,0,0,0,0,1,1,2,1,0,0,1,7.0,0
2012,Regular,10,CHI,6,HOU,13,CHI,0,0,0,0,0,0,0,0,2,0,0,0,0,1.0,0
2012,Regular,10,MIA,3,TEN,37,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,10,SEA,28,NYJ,7,SEA,1,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,10,BAL,55,OAK,20,BAL,0,0,2,0,0,1,0,0,1,0,0,0,0,3.0,0
2012,Regular,10,PHI,23,DAL,38,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,10,MIN,34,DET,24,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,10,MIN,34,DET,24,MIN,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,10,CHI,6,HOU,13,HOU,2,0,2,0,0,0,0,0,2,0,0,0,0,0.0,0
2012,Regular,10,SF,24,STL,24,SF,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,10,PIT,16,KC,13,KC,2,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0
2012,Regular,10,SF,24,STL,24,STL,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
2012,Regular,10,PHI,23,DAL,38,DAL,1,0,1,1,0,0,1,1,1,1,0,0,0,2.0,0
2012,Regular,10,NE,37,BUF,31,NE,3,0,2,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,10,SEA,28,NYJ,7,NYJ,3,0,2,1,0,0,0,0,0,0,0,0,0,4.0,0
2012,Regular,11,CAR,21,TB,27,CAR,1,0,1,0,0,0,0,0,2,1,0,0,0,1.0,0
2012,Regular,11,PIT,10,BAL,13,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,11,SF,32,CHI,7,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,11,DAL,23,CLE,20,DAL,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,11,OAK,17,NO,38,NO,0,0,0,0,0,0,0,0,2,1,0,0,0,3.0,0
2012,Regular,11,WAS,31,PHI,6,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,11,BUF,19,MIA,14,BUF,1,0,1,0,0,0,1,1,2,0,0,0,0,3.0,0
2012,Regular,11,ATL,23,ARI,19,ATL,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,11,DET,20,GB,24,GB,1,0,2,0,0,0,0,0,2,1,0,0,0,5.0,0
2012,Regular,11,NE,59,IND,24,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,11,DEN,30,SD,23,SD,2,0,1,0,0,0,0,0,1,1,0,0,1,3.0,0
2012,Regular,11,OAK,17,NO,38,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,11,HOU,43,JAC,37,HOU,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,11,WAS,31,PHI,6,WAS,3,0,1,0,0,0,0,0,2,0,0,0,0,4.0,0
2012,Regular,11,STL,13,NYJ,27,NYJ,3,0,2,0,0,0,0,0,1,0,0,0,0,1.0,0
2012,Regular,11,DET,20,GB,24,DET,2,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
2012,Regular,11,CAR,21,TB,27,TB,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,11,ATL,23,ARI,19,ARI,2,0,1,0,0,0,0,0,5,0,0,0,0,1.0,0
2012,Regular,11,SF,32,CHI,7,SF,3,0,0,0,0,0,0,0,2,0,0,0,1,6.0,0
2012,Regular,11,DAL,23,CLE,20,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0
2012,Regular,11,BUF,19,MIA,14,MIA,2,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0
2012,Regular,11,PIT,10,BAL,13,BAL,1,0,2,0,0,0,1,1,1,0,0,0,0,3.0,0
2012,Regular,11,DEN,30,SD,23,DEN,3,0,1,0,0,0,0,0,2,0,0,1,0,4.0,0
2012,Regular,11,NE,59,IND,24,NE,3,0,1,0,0,0,1,1,3,2,0,0,0,1.0,0
2012,Regular,11,KC,6,CIN,28,CIN,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,11,KC,6,CIN,28,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,11,STL,13,NYJ,27,STL,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0
2012,Regular,11,HOU,43,JAC,37,JAC,2,0,1,0,0,0,0,0,2,0,0,0,0,2.0,0
2012,Regular,12,NO,21,SF,31,SF,0,0,0,0,0,0,0,0,2,2,0,0,0,5.0,0
2012,Regular,12,MIA,24,SEA,21,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,12,PHI,22,CAR,30,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,12,NYG,38,GB,10,NYG,1,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0
2012,Regular,12,CHI,28,MIN,10,CHI,1,1,2,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,12,CIN,34,OAK,10,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
2012,Regular,12,KC,9,DEN,17,KC,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,12,IND,20,BUF,13,BUF,2,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2012,Regular,12,CIN,34,OAK,10,CIN,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,0
2012,Regular,12,NYJ,19,NE,49,NYJ,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
2012,Regular,12,CLE,20,PIT,14,CLE,7,0,5,0,0,0,0,0,3,0,0,0,0,1.0,0
2012,Regular,12,DET,31,HOU,34,DET,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,12,KC,9,DEN,17,DEN,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0
2012,Regular,12,MIA,24,SEA,21,SEA,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0
2012,Regular,12,SD,13,BAL,16,SD,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0
