season_year,season_type,week,home_team,home_score,away_team,away_score,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm
2015,Regular,17,BUF,22,NYJ,17,NYJ,Quincy Enunwa,WR,1,4,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CAR,38,TB,10,CAR,Brenton Bersin,WR,2,2,0,0,0,9,25,1,0,0,0,0,0,0,0,0,0
2015,Regular,17,CAR,38,TB,10,CAR,Corey Brown,WR,3,6,0,0,0,35,58,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CAR,38,TB,10,CAR,Devin Funchess,WR,7,8,1,0,0,58,120,1,0,0,0,0,0,0,0,0,0
2015,Regular,17,CAR,38,TB,10,TB,Donteea Dye,WR,4,7,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CAR,38,TB,10,TB,Mike Evans,WR,4,9,0,0,0,29,99,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CHI,20,DET,24,CHI,Cameron Meredith,WR,2,4,0,0,0,17,19,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CHI,20,DET,24,CHI,Deonte Thompson,WR,1,2,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CHI,20,DET,24,CHI,Josh Bellamy,WR,3,4,1,0,0,5,49,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CHI,20,DET,24,CHI,Marc Mariani,WR,6,8,0,0,0,30,80,0,0,0,0,0,1,-3,0,0,0
2015,Regular,17,CHI,20,DET,24,DET,Golden Tate,WR,4,6,0,0,0,19,34,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CIN,24,BAL,16,BAL,Chris Matthews,WR,4,5,0,0,0,23,51,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CIN,24,BAL,16,BAL,Jeremy Butler,WR,6,8,0,0,0,22,57,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CIN,24,BAL,16,BAL,Kamar Aiken,WR,5,13,0,0,0,27,76,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CIN,24,BAL,16,CIN,A.J. Green,WR,4,5,1,0,0,5,34,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CIN,24,BAL,16,CIN,Marvin Jones,WR,5,5,0,0,0,18,38,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CIN,24,BAL,16,CIN,Mohamed Sanu,WR,1,2,0,0,0,0,6,1,0,0,0,0,2,11,0,0,0
2015,Regular,17,CLE,12,PIT,28,CLE,Darius Jennings,WR,6,10,0,0,0,10,45,1,0,0,0,0,0,0,0,0,0
2015,Regular,17,CLE,12,PIT,28,CLE,Travis Benjamin,WR,5,11,0,0,0,21,53,0,0,0,0,0,1,0,0,0,0
2015,Regular,17,CLE,12,PIT,28,PIT,Antonio Brown,WR,13,17,1,0,0,45,187,1,0,0,0,0,0,0,0,0,0
2015,Regular,17,CLE,12,PIT,28,PIT,Darrius Heyward-Bey,WR,2,5,0,0,0,19,74,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CLE,12,PIT,28,PIT,Markus Wheaton,WR,3,5,1,0,0,5,57,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,CLE,12,PIT,28,PIT,Martavis Bryant,WR,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DAL,23,WAS,34,DAL,Brice Butler,WR,4,10,0,0,0,17,60,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DAL,23,WAS,34,DAL,Cole Beasley,WR,5,7,2,0,0,16,53,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DAL,23,WAS,34,DAL,Devin Street,WR,1,2,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DAL,23,WAS,34,DAL,Terrance Williams,WR,8,9,0,0,0,71,173,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DAL,23,WAS,34,WAS,Jamison Crowder,WR,5,7,1,0,0,88,109,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DAL,23,WAS,34,WAS,Pierre Garcon,WR,3,4,1,0,0,12,49,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DAL,23,WAS,34,WAS,Rashad Ross,WR,2,3,1,0,0,35,71,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DAL,23,WAS,34,WAS,Ryan Grant,WR,3,4,1,0,0,9,18,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DEN,27,SD,20,DEN,Bennie Fowler,WR,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DEN,27,SD,20,DEN,Demaryius Thomas,WR,5,9,1,0,0,74,117,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DEN,27,SD,20,DEN,Emmanuel Sanders,WR,5,8,0,0,0,35,99,1,0,0,0,0,0,0,0,0,0
2015,Regular,17,DEN,27,SD,20,DEN,Jordan Norwood,WR,3,4,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,DEN,27,SD,20,SD,Dontrelle Inman,WR,3,6,0,0,0,8,25,1,0,0,0,0,0,0,0,0,0
2015,Regular,17,DEN,27,SD,20,SD,Javontee Herndon,WR,3,4,0,0,0,19,18,1,0,0,0,0,1,13,0,0,0
2015,Regular,17,DEN,27,SD,20,SD,Tyrell Williams,WR,2,5,1,0,0,51,90,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,GB,13,MIN,20,GB,Davante Adams,WR,4,6,0,0,0,29,54,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,GB,13,MIN,20,GB,Randall Cobb,WR,6,8,0,0,0,24,37,0,0,0,0,0,1,3,0,0,0
2015,Regular,17,GB,13,MIN,20,MIN,Adam Thielen,WR,1,1,0,0,0,6,16,0,0,0,0,0,2,67,0,0,0
2015,Regular,17,GB,13,MIN,20,MIN,Jarius Wright,WR,2,3,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,GB,13,MIN,20,MIN,Mike Wallace,WR,1,3,0,0,0,15,22,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,GB,13,MIN,20,MIN,Stefon Diggs,WR,1,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,HOU,30,JAC,6,HOU,DeAndre Hopkins,WR,7,12,0,0,0,19,89,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,HOU,30,JAC,6,HOU,Jaelen Strong,WR,6,7,0,0,0,35,56,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,HOU,30,JAC,6,JAC,Allen Hurns,WR,3,5,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,HOU,30,JAC,6,JAC,Allen Robinson,WR,5,9,0,0,0,38,108,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,HOU,30,JAC,6,JAC,Marqise Lee,WR,3,6,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,HOU,30,JAC,6,JAC,Rashad Greene,WR,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,IND,30,TEN,24,IND,Donte Moncrief,WR,1,2,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,IND,30,TEN,24,IND,Phillip Dorsett,WR,4,9,0,0,0,10,28,0,0,0,0,0,1,11,0,0,0
2015,Regular,17,IND,30,TEN,24,IND,T.Y. Hilton,WR,4,7,0,0,0,18,44,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,IND,30,TEN,24,TEN,Dorial Green-Beckham,WR,2,5,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,IND,30,TEN,24,TEN,Harry Douglas,WR,2,2,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0
2015,Regular,17,KC,23,OAK,17,KC,Albert Wilson,WR,3,6,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,KC,23,OAK,17,KC,Chris Conley,WR,2,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,KC,23,OAK,17,KC,Jeremy Maclin,WR,3,4,1,0,0,16,54,0,0,0,0,0,1,18,0,0,0
2015,Regular,17,KC,23,OAK,17,OAK,Amari Cooper,WR,2,5,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,KC,23,OAK,17,OAK,Michael Crabtree,WR,3,7,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,KC,23,OAK,17,OAK,Seth Roberts,WR,3,3,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,MIA,20,NE,10,MIA,DeVante Parker,WR,5,6,1,0,0,8,106,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,MIA,20,NE,10,MIA,Jarvis Landry,WR,6,11,0,0,0,17,72,0,0,0,0,0,2,6,0,0,0
2015,Regular,17,MIA,20,NE,10,MIA,Kenny Stills,WR,1,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,MIA,20,NE,10,NE,Brandon LaFell,WR,2,4,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,MIA,20,NE,10,NE,Chris Harper,WR,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,MIA,20,NE,10,NE,Danny Amendola,WR,2,4,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,NYG,30,PHI,35,NYG,Odell Beckham,WR,5,7,0,0,0,22,54,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,NYG,30,PHI,35,NYG,Rueben Randle,WR,4,7,1,0,0,14,79,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,NYG,30,PHI,35,PHI,Jordan Matthews,WR,7,9,2,0,0,23,54,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,NYG,30,PHI,35,PHI,Nelson Agholor,WR,2,3,0,0,0,24,23,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,SF,19,STL,16,SF,Anquan Boldin,WR,5,8,1,0,0,34,71,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,SF,19,STL,16,SF,Bruce Ellington,WR,1,1,0,0,0,17,44,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,SF,19,STL,16,SF,Quinton Patton,WR,1,2,0,0,0,35,33,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,SF,19,STL,16,SF,Torrey Smith,WR,5,8,0,0,0,28,61,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,SF,19,STL,16,STL,Brian Quick,WR,2,5,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,SF,19,STL,16,STL,Kenny Britt,WR,3,5,0,0,0,8,81,0,0,0,0,0,0,0,0,0,0
2015,Regular,17,SF,19,STL,16,STL,Tavon Austin,WR,5,8,0,0,0,21,30,0,0,0,0,0,6,32,0,0,0
2014,Preseason,0,BUF,13,NYG,17,BUF,Chris Hogan,WR,3,4,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0
2014,Preseason,0,BUF,13,NYG,17,BUF,Robert Woods,WR,4,5,1,0,0,30,49,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ARI,32,HOU,0,ARI,Brittan Golden,WR,7,7,0,0,0,16,45,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ARI,32,HOU,0,ARI,Jaron Brown,WR,2,2,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ARI,32,HOU,0,ARI,John Brown,WR,5,10,0,0,0,30,87,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ARI,32,HOU,0,ARI,Larry Fitzgerald,WR,2,2,1,0,0,4,11,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ARI,32,HOU,0,ARI,Walt Powell,WR,3,4,0,0,0,33,74,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ARI,32,HOU,0,HOU,Uzoma Nwachukwu,WR,1,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ATL,16,MIA,10,ATL,Bernard Reedy,WR,2,2,0,0,0,29,61,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ATL,16,MIA,10,ATL,Harry Douglas,WR,1,1,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ATL,16,MIA,10,MIA,Jarvis Landry,WR,1,2,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,ATL,16,MIA,10,MIA,Rishard Matthews,WR,2,3,0,0,0,19,40,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,BAL,23,SF,3,BAL,Deonte Thompson,WR,1,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,BAL,23,SF,3,BAL,Jeremy Butler,WR,2,2,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,BAL,23,SF,3,BAL,Kamar Aiken,WR,4,6,0,0,0,-1,46,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,BAL,23,SF,3,BAL,Steve Smith,WR,1,1,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,BAL,23,SF,3,SF,Bruce Ellington,WR,3,3,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,BAL,23,SF,3,SF,Steve Johnson,WR,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,BUF,Chris Hogan,WR,2,2,0,0,0,20,43,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,BUF,Marquise Goodwin,WR,1,2,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,BUF,Robert Woods,WR,4,8,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,BUF,Sammy Watkins,WR,3,4,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,CAR,Brenton Bersin,WR,1,4,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,CAR,Corey Brown,WR,3,5,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,CAR,Kelvin Benjamin,WR,1,2,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,CAR,Marcus Lucas,WR,1,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CAR,18,BUF,20,CAR,Tavarres King,WR,4,4,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CHI,34,PHI,28,CHI,Alshon Jeffery,WR,1,1,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CHI,34,PHI,28,CHI,Brandon Marshall,WR,5,6,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CHI,34,PHI,28,CHI,Josh Bellamy,WR,1,3,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CHI,34,PHI,28,PHI,Jeremy Maclin,WR,1,1,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CHI,34,PHI,28,PHI,Jordan Matthews,WR,4,7,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,CHI,34,PHI,28,PHI,Josh Huff,WR,1,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
2014,Preseason,1,DEN,21,SEA,16,DEN,Bennie Fowler,WR,1,3,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DEN,21,SEA,16,DEN,Demaryius Thomas,WR,5,6,0,0,0,16,52,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DEN,21,SEA,16,DEN,Jordan Norwood,WR,3,3,1,0,0,10,51,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DEN,21,SEA,16,SEA,Bryan Walters,WR,1,2,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DEN,21,SEA,16,SEA,Chris Matthews,WR,1,2,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DEN,21,SEA,16,SEA,Doug Baldwin,WR,1,1,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DEN,21,SEA,16,SEA,Jermaine Kearse,WR,1,1,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DEN,21,SEA,16,SEA,Paul Richardson,WR,4,5,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DET,13,CLE,12,CLE,Andrew Hawkins,WR,1,3,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DET,13,CLE,12,CLE,Charles Johnson,WR,3,6,0,0,0,27,30,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DET,13,CLE,12,CLE,Josh Gordon,WR,2,4,0,0,0,15,32,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DET,13,CLE,12,CLE,Taylor Gabriel,WR,3,7,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DET,13,CLE,12,DET,Corey Fuller,WR,1,1,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DET,13,CLE,12,DET,Golden Tate,WR,1,1,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,DET,13,CLE,12,DET,Jeremy Ross,WR,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,JAC,16,TB,10,JAC,Allen Hurns,WR,2,3,0,0,0,7,43,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,JAC,16,TB,10,TB,Vincent Jackson,WR,1,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,KC,41,CIN,39,CIN,A.J. Green,WR,2,2,0,0,0,10,62,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,KC,41,CIN,39,CIN,Brandon Tate,WR,1,4,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,KC,41,CIN,39,CIN,James Wright,WR,2,3,1,0,0,2,20,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,KC,41,CIN,39,KC,Albert Wilson,WR,2,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,KC,41,CIN,39,KC,Frankie Hammond,WR,1,1,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,MIN,10,OAK,6,MIN,Adam Thielen,WR,1,2,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,MIN,10,OAK,6,MIN,Cordarrelle Patterson,WR,3,4,0,0,0,12,38,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,MIN,10,OAK,6,MIN,Rodney Smith,WR,1,1,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,MIN,10,OAK,6,OAK,Brice Butler,WR,4,4,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,NYG,20,PIT,16,NYG,Rueben Randle,WR,1,3,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,NYG,20,PIT,16,PIT,Antonio Brown,WR,2,2,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,NYG,20,PIT,16,PIT,Markus Wheaton,WR,1,1,0,0,0,7,28,0,0,0,0,0,1,10,0,0,0
2014,Preseason,1,NYG,20,PIT,16,PIT,Martavis Bryant,WR,1,3,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0
2014,Preseason,1,NYJ,13,IND,10,IND,Donte Moncrief,WR,1,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,NYJ,13,IND,10,IND,T.Y. Hilton,WR,3,3,0,0,0,-38,38,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,NYJ,13,IND,10,IND,Tony Washington,WR,2,3,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,NYJ,13,IND,10,NYJ,Eric Decker,WR,2,2,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,SD,27,DAL,7,DAL,Cole Beasley,WR,1,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,SD,27,DAL,7,DAL,Devin Street,WR,4,4,0,0,0,11,43,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,SD,27,DAL,7,DAL,LaRon Byrd,WR,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,SD,27,DAL,7,DAL,Terrance Williams,WR,2,2,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,SD,27,DAL,7,SD,Dontrelle Inman,WR,3,3,1,0,0,53,107,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,SD,27,DAL,7,SD,Eddie Royal,WR,1,1,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,SD,27,DAL,7,SD,Javontee Herndon,WR,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,STL,24,NO,26,NO,Brandin Cooks,WR,5,8,1,0,0,22,55,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,STL,24,NO,26,STL,Stedman Bailey,WR,1,3,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,STL,24,NO,26,STL,Tavon Austin,WR,3,3,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,TEN,20,GB,16,GB,Davante Adams,WR,2,3,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0
2014,Preseason,1,TEN,20,GB,16,GB,Myles White,WR,1,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,TEN,20,GB,16,TEN,Justin Hunter,WR,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,TEN,20,GB,16,TEN,Marc Mariani,WR,2,4,0,0,0,-3,8,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,WAS,23,NE,6,NE,Brandon LaFell,WR,2,5,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,WAS,23,NE,6,NE,Josh Boyce,WR,3,5,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,WAS,23,NE,6,WAS,Aldrick Robinson,WR,3,5,1,0,0,9,45,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,WAS,23,NE,6,WAS,Niles Paul,WR,1,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,WAS,23,NE,6,WAS,Rashad Ross,WR,1,1,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0
2014,Preseason,1,WAS,23,NE,6,WAS,Ryan Grant,WR,3,5,0,0,0,17,37,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,ARI,18,SD,17,ARI,Jaron Brown,WR,1,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,ARI,18,SD,17,ARI,John Brown,WR,2,5,1,0,0,12,29,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,ARI,18,SD,17,ARI,Larry Fitzgerald,WR,1,4,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,ARI,18,SD,17,ARI,Michael Floyd,WR,5,7,0,0,0,25,119,0,0,0,0,0,1,2,0,0,0
2014,Regular,1,ARI,18,SD,17,ARI,Ted Ginn,WR,2,3,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,ARI,18,SD,17,SD,Eddie Royal,WR,1,6,0,0,0,6,20,0,0,0,0,0,2,-1,0,0,0
2014,Regular,1,ARI,18,SD,17,SD,Keenan Allen,WR,5,9,0,0,0,28,37,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,ATL,37,NO,34,ATL,Devin Hester,WR,5,6,0,0,0,29,99,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,ATL,37,NO,34,ATL,Harry Douglas,WR,6,7,0,0,0,19,69,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,ATL,37,NO,34,ATL,Julio Jones,WR,7,9,0,0,0,55,116,1,0,0,0,0,0,0,0,0,0
2014,Regular,1,ATL,37,NO,34,NO,Brandin Cooks,WR,7,8,1,0,0,20,77,0,0,0,0,0,1,18,0,0,0
2014,Regular,1,BAL,16,CIN,23,BAL,Kamar Aiken,WR,4,4,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,BAL,16,CIN,23,BAL,Steve Smith,WR,7,15,1,0,0,51,118,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,BAL,16,CIN,23,BAL,Torrey Smith,WR,3,7,0,0,0,16,50,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,BAL,16,CIN,23,CIN,A.J. Green,WR,6,9,1,0,0,34,131,0,0,0,0,0,1,5,0,0,0
2014,Regular,1,BAL,16,CIN,23,CIN,Brandon Tate,WR,4,6,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,BAL,16,CIN,23,CIN,Mohamed Sanu,WR,4,5,0,1,1,23,36,0,0,0,0,0,1,4,0,0,0
2014,Regular,1,CHI,20,BUF,23,BUF,Robert Woods,WR,4,6,0,0,0,24,78,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,CHI,20,BUF,23,BUF,Sammy Watkins,WR,3,4,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,CHI,20,BUF,23,CHI,Alshon Jeffery,WR,5,6,0,0,0,21,71,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,CHI,20,BUF,23,CHI,Brandon Marshall,WR,8,12,1,0,0,18,71,1,0,0,0,0,0,0,0,0,0
2014,Regular,1,DAL,17,SF,28,DAL,Cole Beasley,WR,4,5,0,0,0,28,42,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,DAL,17,SF,28,DAL,Devin Street,WR,2,3,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,DAL,17,SF,28,DAL,Dez Bryant,WR,4,6,0,0,0,28,55,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,DAL,17,SF,28,DAL,Dwayne Harris,WR,1,2,0,0,0,3,56,2,0,0,0,0,1,9,0,0,0
2014,Regular,1,DAL,17,SF,28,DAL,Terrance Williams,WR,4,7,1,0,0,23,50,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,DAL,17,SF,28,SF,Anquan Boldin,WR,8,9,0,0,0,41,99,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,DAL,17,SF,28,SF,Michael Crabtree,WR,2,4,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,DAL,17,SF,28,SF,Steve Johnson,WR,2,2,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,DEN,31,IND,24,DEN,Demaryius Thomas,WR,4,11,0,0,0,36,48,0,0,0,0,0,0,0,0,0,0
2014,Regular,1,DEN,31,IND,24,DEN,Emmanuel Sanders,WR,6,9,0,0,0,18,77,0,0,0,0,0,1,11,0,0,0
2014,Regular,1,DEN,31,IND,24,IND,Donte Moncrief,WR,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
