season_year,season_type,week,team,full_name,position,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac,receiving_yds,fumbles_total,fumble_rec_tds,kicking_rec_tds,kickret_tds,puntret_tds,rushing_att,rushing_yds,rushing_tds,rushing_loss_yards,rushing_twoptm,team_score,opp_score,opp_team,h/a,total_points,rec_percentage,score_percentage,yds_per_rec,yds_per_rush,DK points
2014,Regular,10,JAC,Cecil Shorts,WR,5,7,0,0,0,92,119,0,0,0,0,0,0,0,0,0,0,17,31,DAL,1,0,0.714285714286,0.0,23.8,,19.9
2014,Regular,10,JAC,Marqise Lee,WR,1,3,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,17,31,DAL,1,0,0.333333333333,0.0,13.0,,2.3
2014,Regular,10,NO,Brandin Cooks,WR,5,8,1,0,0,14,90,0,0,0,0,0,0,0,0,0,0,24,27,SF,1,6,0.625,0.25,18.0,,20.0
2014,Regular,10,NO,Kenny Stills,WR,3,6,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,24,27,SF,1,0,0.5,0.0,8.66666666667,,5.6
2014,Regular,10,SF,Anquan Boldin,WR,6,15,1,0,0,17,95,0,0,0,0,0,0,0,0,0,0,27,24,NO,0,6,0.4,0.222222222222,15.8333333333,,21.5
2014,Regular,10,SF,Michael Crabtree,WR,3,8,0,0,0,5,62,0,0,0,0,0,0,0,0,0,0,27,24,NO,0,0,0.375,0.0,20.6666666667,,9.2
2014,Regular,10,SF,Steve Johnson,WR,3,3,0,0,0,10,43,0,0,0,0,0,0,0,0,0,0,27,24,NO,0,0,1.0,0.0,14.3333333333,,7.3
2014,Regular,10,NYJ,Eric Decker,WR,3,4,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,20,13,PIT,1,0,0.75,0.0,8.0,,5.4
2014,Regular,10,NYJ,Percy Harvin,WR,3,5,0,0,0,2,23,0,0,0,0,0,6,33,0,0,0,20,13,PIT,1,0,0.6,0.0,7.66666666667,5.5,8.6
2014,Regular,10,PIT,Antonio Brown,WR,8,9,0,0,0,12,74,2,0,0,0,0,0,0,0,0,0,13,20,NYJ,0,0,0.888888888889,0.0,9.25,,13.4
2014,Regular,10,PIT,Markus Wheaton,WR,4,7,0,0,0,6,41,0,0,0,0,0,0,0,0,0,0,13,20,NYJ,0,0,0.571428571429,0.0,10.25,,8.1
2014,Regular,10,PIT,Martavis Bryant,WR,4,7,1,0,0,20,143,0,0,0,0,0,0,0,0,0,0,13,20,NYJ,0,6,0.571428571429,0.461538461538,35.75,,27.3
2014,Regular,10,DEN,Cody Latimer,WR,1,1,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,41,17,OAK,0,0,1.0,0.0,9.0,,1.9
2014,Regular,10,DEN,Demaryius Thomas,WR,11,14,0,0,0,39,108,0,0,0,0,0,0,0,0,0,0,41,17,OAK,0,0,0.785714285714,0.0,9.81818181818,,24.8
2014,Regular,10,DEN,Emmanuel Sanders,WR,5,8,2,0,0,8,67,0,0,0,0,0,1,5,0,0,0,41,17,OAK,0,12,0.625,0.292682926829,13.4,5.0,24.2
2014,Regular,10,OAK,Brice Butler,WR,2,4,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,41,DEN,1,6,0.5,0.352941176471,6.0,,9.2
2014,Regular,10,CAR,Brenton Bersin,WR,2,3,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,21,45,PHI,0,0,0.666666666667,0.0,12.0,,4.4
2014,Regular,10,CAR,Kelvin Benjamin,WR,3,7,2,0,0,12,70,0,0,0,0,0,0,0,0,0,0,21,45,PHI,0,12,0.428571428571,0.571428571429,23.3333333333,,22.0
2014,Regular,10,PHI,Jeremy Maclin,WR,3,7,0,0,0,12,38,0,0,0,0,0,0,0,0,0,0,45,21,CAR,1,0,0.428571428571,0.0,12.6666666667,,6.8
2014,Regular,10,PHI,Jordan Matthews,WR,7,9,2,0,0,56,138,0,0,0,0,0,0,0,0,0,0,45,21,CAR,1,12,0.777777777778,0.266666666667,19.7142857143,,35.8
2014,Regular,10,PHI,Josh Huff,WR,1,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,45,21,CAR,1,0,0.5,0.0,6.0,,1.6
2014,Regular,10,NYG,Odell Beckham,WR,7,9,0,0,0,15,108,0,0,0,0,0,1,11,0,0,0,17,38,SEA,0,0,0.777777777778,0.0,15.4285714286,11.0,21.9
2014,Regular,10,NYG,Rueben Randle,WR,5,10,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,17,38,SEA,0,0,0.5,0.0,7.8,,8.9
2014,Regular,10,SEA,Doug Baldwin,WR,4,6,0,0,0,14,31,0,0,0,0,0,0,0,0,0,0,38,17,NYG,1,0,0.666666666667,0.0,7.75,,7.1
2014,Regular,10,SEA,Jermaine Kearse,WR,3,4,0,0,0,22,70,0,0,0,0,0,0,0,0,0,0,38,17,NYG,1,0,0.75,0.0,23.3333333333,,10.0
2014,Regular,10,ATL,Devin Hester,WR,1,4,0,0,0,4,5,0,0,0,0,0,1,0,0,0,0,27,17,TB,0,0,0.25,0.0,5.0,0.0,1.5
2014,Regular,10,ATL,Julio Jones,WR,8,11,0,0,0,53,119,0,0,0,0,0,0,0,0,0,0,27,17,TB,0,0,0.727272727273,0.0,14.875,,22.9
2014,Regular,10,TB,Mike Evans,WR,7,9,1,0,0,20,125,0,0,0,0,0,0,0,0,0,0,17,27,ATL,1,6,0.777777777778,0.352941176471,17.8571428571,,28.5
2014,Regular,10,TB,Vincent Jackson,WR,8,13,0,0,0,4,75,0,0,0,0,0,0,0,0,0,0,17,27,ATL,1,0,0.615384615385,0.0,9.375,,15.5
2014,Regular,11,ARI,Jaron Brown,WR,1,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,14,6,DET,1,0,0.5,0.0,4.0,,1.4
2014,Regular,11,ARI,John Brown,WR,5,9,0,0,0,37,69,0,0,0,0,0,0,0,0,0,0,14,6,DET,1,0,0.555555555556,0.0,13.8,,11.9
2014,Regular,11,ARI,Larry Fitzgerald,WR,2,4,0,0,0,17,33,0,0,0,0,0,0,0,0,0,0,14,6,DET,1,0,0.5,0.0,16.5,,5.3
2014,Regular,11,ARI,Michael Floyd,WR,2,5,2,0,0,0,54,0,0,0,0,0,0,0,0,0,0,14,6,DET,1,12,0.4,0.857142857143,27.0,,19.4
2014,Regular,11,DET,Golden Tate,WR,2,2,0,0,0,12,41,0,0,0,0,0,1,8,0,0,0,6,14,ARI,0,0,1.0,0.0,20.5,8.0,6.9
2014,Regular,11,DET,Jeremy Ross,WR,1,1,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,6,14,ARI,0,0,1.0,0.0,7.0,,1.7
2014,Regular,11,ATL,Devin Hester,WR,3,3,0,0,0,23,34,1,0,0,0,0,1,9,0,0,0,19,17,CAR,0,0,1.0,0.0,11.3333333333,9.0,6.3
2014,Regular,11,ATL,Harry Douglas,WR,4,4,0,0,0,15,46,0,0,0,0,0,0,0,0,0,0,19,17,CAR,0,0,1.0,0.0,11.5,,8.6
2014,Regular,11,ATL,Julio Jones,WR,6,11,0,0,0,22,59,0,0,0,0,0,0,0,0,0,0,19,17,CAR,0,0,0.545454545455,0.0,9.83333333333,,11.9
2014,Regular,11,CAR,Corey Brown,WR,1,2,1,0,0,0,47,0,0,0,0,0,0,0,0,0,0,17,19,ATL,1,6,0.5,0.352941176471,47.0,,11.7
2014,Regular,11,CAR,Kelvin Benjamin,WR,9,13,1,0,0,34,109,0,0,0,0,0,0,0,0,0,0,17,19,ATL,1,6,0.692307692308,0.352941176471,12.1111111111,,28.9
2014,Regular,11,CHI,Alshon Jeffery,WR,11,17,1,0,0,29,135,0,0,0,0,0,0,0,0,0,0,21,13,MIN,1,6,0.647058823529,0.285714285714,12.2727272727,,33.5
2014,Regular,11,CHI,Brandon Marshall,WR,7,10,2,0,0,15,90,0,0,0,0,0,0,0,0,0,0,21,13,MIN,1,12,0.7,0.571428571429,12.8571428571,,28.0
2014,Regular,11,CHI,Marquess Wilson,WR,2,4,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,21,13,MIN,1,0,0.5,0.0,5.5,,3.1
2014,Regular,11,MIN,Charles Johnson,WR,6,7,0,0,0,25,87,0,0,0,0,0,0,0,0,0,0,13,21,CHI,0,0,0.857142857143,0.0,14.5,,14.7
2014,Regular,11,MIN,Cordarrelle Patterson,WR,2,3,0,0,0,10,24,0,0,0,0,0,1,3,0,0,0,13,21,CHI,0,0,0.666666666667,0.0,12.0,3.0,4.7
2014,Regular,11,CLE,Andrew Hawkins,WR,6,13,1,0,0,41,97,0,0,0,0,0,0,0,0,0,0,7,23,HOU,1,6,0.461538461538,0.857142857143,16.1666666667,,21.7
2014,Regular,11,CLE,Taylor Gabriel,WR,5,13,0,0,0,21,92,0,0,0,0,0,0,0,0,0,0,7,23,HOU,1,0,0.384615384615,0.0,18.4,,14.2
2014,Regular,11,CLE,Travis Benjamin,WR,1,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,23,HOU,1,0,0.333333333333,0.0,23.0,,3.3
2014,Regular,11,HOU,DeAndre Hopkins,WR,4,8,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,23,7,CLE,0,0,0.5,0.0,20.0,,12.0
2014,Regular,11,GB,Davante Adams,WR,2,2,1,0,0,3,13,0,0,0,0,0,0,0,0,0,0,53,20,PHI,1,6,1.0,0.11320754717,6.5,,9.3
2014,Regular,11,GB,Jordy Nelson,WR,4,10,1,0,0,34,109,0,0,0,0,0,0,0,0,0,0,53,20,PHI,1,6,0.4,0.11320754717,27.25,,23.9
2014,Regular,11,GB,Randall Cobb,WR,10,13,0,0,0,55,129,0,0,0,0,0,0,0,0,0,0,53,20,PHI,1,0,0.769230769231,0.0,12.9,,25.9
2014,Regular,11,PHI,Jeremy Maclin,WR,9,11,1,0,0,47,93,0,0,0,0,0,0,0,0,0,0,20,53,GB,0,6,0.818181818182,0.3,10.3333333333,,24.3
2014,Regular,11,PHI,Jordan Matthews,WR,5,8,1,0,0,16,107,0,0,0,0,0,0,0,0,0,0,20,53,GB,0,6,0.625,0.3,21.4,,24.7
2014,Regular,11,IND,T.Y. Hilton,WR,3,7,0,0,0,7,24,0,0,0,0,0,0,0,0,0,0,20,42,NE,1,0,0.428571428571,0.0,8.0,,5.4
2014,Regular,11,NE,Brandon LaFell,WR,3,4,0,0,0,5,62,0,0,0,0,0,0,0,0,0,0,42,20,IND,0,0,0.75,0.0,20.6666666667,,9.2
2014,Regular,11,NE,Danny Amendola,WR,2,2,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,42,20,IND,0,0,1.0,0.0,6.5,,3.3
2014,Regular,11,NE,Julian Edelman,WR,5,8,0,0,0,19,50,0,0,0,0,0,2,31,0,0,0,42,20,IND,0,0,0.625,0.0,10.0,15.5,13.1
2014,Regular,11,SEA,Doug Baldwin,WR,6,9,1,0,0,11,45,0,0,0,0,0,0,0,0,0,0,20,24,KC,0,6,0.666666666667,0.3,7.5,,16.5
2014,Regular,11,SEA,Jermaine Kearse,WR,5,9,0,0,0,27,54,0,0,0,0,0,0,0,0,0,0,20,24,KC,0,0,0.555555555556,0.0,10.8,,10.4
2014,Regular,11,SEA,Paul Richardson,WR,3,4,0,0,0,14,24,1,0,0,0,0,0,0,0,0,0,20,24,KC,0,0,0.75,0.0,8.0,,4.4
2014,Regular,11,BUF,Chris Hogan,WR,7,9,0,0,0,35,74,0,0,0,0,0,0,0,0,0,0,9,22,MIA,0,0,0.777777777778,0.0,10.5714285714,,14.4
2014,Regular,11,BUF,Robert Woods,WR,2,5,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,9,22,MIA,0,0,0.4,0.0,7.5,,3.5
2014,Regular,11,BUF,Sammy Watkins,WR,3,7,0,0,0,11,32,0,0,0,0,0,1,3,0,0,0,9,22,MIA,0,0,0.428571428571,0.0,10.6666666667,3.0,6.5
2014,Regular,11,MIA,Jarvis Landry,WR,5,5,1,0,0,24,46,1,0,0,0,0,0,0,0,0,0,22,9,BUF,1,6,1.0,0.272727272727,9.2,,14.6
2014,Regular,11,MIA,Mike Wallace,WR,4,7,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,22,9,BUF,1,0,0.571428571429,0.0,9.5,,7.8
2014,Regular,11,CIN,A.J. Green,WR,6,8,1,0,0,34,127,0,0,0,0,0,0,0,0,0,0,27,10,NO,0,6,0.75,0.222222222222,21.1666666667,,27.7
2014,Regular,11,CIN,James Wright,WR,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,27,10,NO,0,0,1.0,0.0,8.0,,1.8
2014,Regular,11,CIN,Mohamed Sanu,WR,3,6,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,27,10,NO,0,0,0.5,0.0,7.66666666667,,5.3
2014,Regular,11,NO,Brandin Cooks,WR,5,7,0,0,0,14,50,1,0,0,0,0,1,5,0,0,0,10,27,CIN,1,0,0.714285714286,0.0,10.0,5.0,9.5
2014,Regular,11,NO,Kenny Stills,WR,4,4,1,0,0,5,32,0,0,0,0,0,0,0,0,0,0,10,27,CIN,1,6,1.0,0.6,8.0,,13.2
2014,Regular,11,NYG,Odell Beckham,WR,6,13,0,0,0,13,93,0,0,0,0,0,0,0,0,0,0,10,16,SF,1,0,0.461538461538,0.0,15.5,,15.3
2014,Regular,11,NYG,Rueben Randle,WR,7,15,0,0,0,35,112,0,0,0,0,0,0,0,0,0,0,10,16,SF,1,0,0.466666666667,0.0,16.0,,21.2
2014,Regular,11,SF,Anquan Boldin,WR,5,6,0,0,0,15,53,0,0,0,0,0,0,0,0,0,0,16,10,NYG,0,0,0.833333333333,0.0,10.6,,10.3
2014,Regular,11,SF,Michael Crabtree,WR,3,8,1,0,0,44,85,0,0,0,0,0,0,0,0,0,0,16,10,NYG,0,6,0.375,0.375,28.3333333333,,17.5
2014,Regular,11,SF,Steve Johnson,WR,1,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,16,10,NYG,0,0,1.0,0.0,8.0,,1.8
2014,Regular,11,OAK,Andre Holmes,WR,2,6,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,6,13,SD,0,0,0.333333333333,0.0,9.5,,3.9
2014,Regular,11,OAK,Brice Butler,WR,1,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,13,SD,0,0,0.333333333333,0.0,15.0,,2.5
2014,Regular,11,SD,Eddie Royal,WR,2,3,0,0,0,7,27,0,0,0,0,0,1,15,0,0,0,13,6,OAK,1,0,0.666666666667,0.0,13.5,15.0,6.2
2014,Regular,11,SD,Keenan Allen,WR,8,13,0,0,0,37,63,0,0,0,0,0,0,0,0,0,0,13,6,OAK,1,0,0.615384615385,0.0,7.875,,14.3
2014,Regular,11,DEN,Demaryius Thomas,WR,7,10,0,0,0,37,103,0,0,0,0,0,0,0,0,0,0,7,22,STL,0,0,0.7,0.0,14.7142857143,,20.3
2014,Regular,11,DEN,Emmanuel Sanders,WR,5,8,1,0,0,39,102,0,0,0,0,0,0,0,0,0,0,7,22,STL,0,6,0.625,0.857142857143,20.4,,24.2
2014,Regular,11,STL,Kenny Britt,WR,4,7,1,0,0,40,128,0,0,0,0,0,0,0,0,0,0,22,7,DEN,1,6,0.571428571429,0.272727272727,32.0,,25.8
2014,Regular,11,STL,Stedman Bailey,WR,3,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,22,7,DEN,1,0,1.0,0.0,8.66666666667,,5.6
2014,Regular,11,STL,Tavon Austin,WR,2,4,0,0,0,8,10,0,0,0,0,0,2,11,0,0,0,22,7,DEN,1,0,0.5,0.0,5.0,5.5,4.1
2014,Regular,11,PIT,Antonio Brown,WR,9,11,1,0,0,9,91,0,0,0,0,0,0,0,0,0,0,27,24,TEN,0,6,0.818181818182,0.222222222222,10.1111111111,,24.1
2014,Regular,11,PIT,Markus Wheaton,WR,1,5,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,27,24,TEN,0,0,0.2,0.0,6.0,,1.6
2014,Regular,11,PIT,Martavis Bryant,WR,2,5,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,27,24,TEN,0,0,0.4,0.0,5.5,,3.1
2014,Regular,11,TEN,Dexter McCluster,WR,1,2,0,0,0,0,17,0,0,0,0,0,1,5,0,0,0,24,27,PIT,1,0,0.5,0.0,17.0,5.0,3.2
2014,Regular,11,TEN,Justin Hunter,WR,2,4,0,0,0,26,48,0,0,0,0,0,0,0,0,0,0,24,27,PIT,1,0,0.5,0.0,24.0,,6.8
2014,Regular,11,TEN,Kendall Wright,WR,4,8,0,0,0,34,70,0,0,0,0,0,0,0,0,0,0,24,27,PIT,1,0,0.5,0.0,17.5,,11.0
2014,Regular,11,TB,Mike Evans,WR,7,9,2,0,0,52,209,0,0,0,0,0,0,0,0,0,0,27,7,WAS,0,12,0.777777777778,0.444444444444,29.8571428571,,42.9
2014,Regular,11,TB,Vincent Jackson,WR,3,4,0,0,0,7,43,0,0,0,0,0,0,0,0,0,0,27,7,WAS,0,0,0.75,0.0,14.3333333333,,7.3
2014,Regular,11,WAS,Andre Roberts,WR,2,2,0,0,0,3,21,1,0,0,0,0,0,0,0,0,0,7,27,TB,1,0,1.0,0.0,10.5,,3.1
2014,Regular,11,WAS,DeSean Jackson,WR,4,6,0,0,0,35,35,0,0,0,0,0,1,2,0,0,0,7,27,TB,1,0,0.666666666667,0.0,8.75,2.0,7.7
2014,Regular,11,WAS,Niles Paul,WR,3,5,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,7,27,TB,1,0,0.6,0.0,5.66666666667,,4.7
2014,Regular,11,WAS,Pierre Garcon,WR,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,27,TB,1,0,0.5,0.0,6.0,,1.6
2014,Regular,12,ATL,Devin Hester,WR,4,6,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,24,26,CLE,1,0,0.666666666667,0.0,12.5,,9.0
2014,Regular,12,ATL,Harry Douglas,WR,2,4,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,24,26,CLE,1,0,0.5,0.0,7.0,,3.4
2014,Regular,12,ATL,Julio Jones,WR,5,13,1,0,0,7,68,0,0,0,0,0,0,0,0,0,0,24,26,CLE,1,6,0.384615384615,0.25,13.6,,17.8
2014,Regular,12,CLE,Andrew Hawkins,WR,5,5,0,0,0,65,93,0,0,0,0,0,0,0,0,0,0,26,24,ATL,0,0,1.0,0.0,18.6,,14.3
2014,Regular,12,CLE,Josh Gordon,WR,8,16,0,0,0,63,120,0,0,0,0,0,0,0,0,0,0,26,24,ATL,0,0,0.5,0.0,15.0,,23.0
2014,Regular,12,CLE,Taylor Gabriel,WR,1,2,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,26,24,ATL,0,0,0.5,0.0,13.0,,2.3
2014,Regular,12,BUF,Chris Hogan,WR,2,3,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,38,3,NYJ,1,0,0.666666666667,0.0,2.5,,2.5
2014,Regular,12,BUF,Robert Woods,WR,9,11,1,0,0,14,118,0,0,0,0,0,0,0,0,0,0,38,3,NYJ,1,6,0.818181818182,0.157894736842,13.1111111111,,29.8
2014,Regular,12,BUF,Sammy Watkins,WR,3,5,0,0,0,7,35,0,0,0,0,0,0,0,0,0,0,38,3,NYJ,1,0,0.6,0.0,11.6666666667,,6.5
2014,Regular,12,NYJ,Eric Decker,WR,4,8,0,0,0,3,63,0,0,0,0,0,0,0,0,0,0,3,38,BUF,0,0,0.5,0.0,15.75,,10.3
2014,Regular,12,NYJ,Jeremy Kerley,WR,5,5,0,0,0,23,66,0,0,0,0,0,0,0,0,0,0,3,38,BUF,0,0,1.0,0.0,13.2,,11.6
2014,Regular,12,NYJ,Percy Harvin,WR,1,5,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,38,BUF,0,0,0.2,0.0,2.0,,1.2
2014,Regular,12,CHI,Alshon Jeffery,WR,3,4,1,0,0,23,22,0,0,0,0,0,0,0,0,0,0,21,13,TB,1,6,0.75,0.285714285714,7.33333333333,,11.2
2014,Regular,12,CHI,Brandon Marshall,WR,3,5,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,21,13,TB,1,0,0.6,0.0,10.6666666667,,6.2
2014,Regular,12,CHI,Marquess Wilson,WR,1,3,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,21,13,TB,1,0,0.333333333333,0.0,10.0,,2.0
2014,Regular,12,TB,Mike Evans,WR,3,11,1,0,0,8,47,0,0,0,0,0,0,0,0,0,0,13,21,CHI,0,6,0.272727272727,0.461538461538,15.6666666667,,13.7
2014,Regular,12,TB,Vincent Jackson,WR,5,9,0,0,0,12,117,1,0,0,0,0,0,0,0,0,0,13,21,CHI,0,0,0.555555555556,0.0,23.4,,18.7
2014,Regular,12,DEN,Demaryius Thomas,WR,10,13,3,0,0,35,87,0,0,0,0,0,0,0,0,0,0,39,36,MIA,1,18,0.769230769231,0.461538461538,8.7,,36.7
2014,Regular,12,DEN,Emmanuel Sanders,WR,9,13,0,1,1,41,125,0,0,0,0,0,1,3,0,0,0,39,36,MIA,1,2,0.692307692308,0.0512820512821,13.8888888889,3.0,26.8
2014,Regular,12,MIA,Jarvis Landry,WR,7,11,2,0,0,28,50,0,0,0,0,0,0,0,0,0,0,36,39,DEN,0,12,0.636363636364,0.333333333333,7.14285714286,,24.0
2014,Regular,12,MIA,Mike Wallace,WR,4,5,1,0,0,8,35,0,0,0,0,0,0,0,0,0,0,36,39,DEN,0,6,0.8,0.166666666667,8.75,,13.5
2014,Regular,12,MIA,Rishard Matthews,WR,2,3,0,0,0,7,24,1,0,0,0,0,0,0,0,0,0,36,39,DEN,0,0,0.666666666667,0.0,12.0,,3.4
2014,Regular,12,CIN,A.J. Green,WR,12,16,0,0,0,57,121,0,0,0,0,0,0,0,0,0,0,22,13,HOU,0,0,0.75,0.0,10.0833333333,,27.1
2014,Regular,12,CIN,Mohamed Sanu,WR,5,7,1,0,0,17,48,0,0,0,0,0,1,1,0,0,0,22,13,HOU,0,6,0.714285714286,0.272727272727,9.6,1.0,15.9
2014,Regular,12,HOU,DeAndre Hopkins,WR,5,9,0,0,0,10,39,0,0,0,0,0,0,0,0,0,0,13,22,CIN,1,0,0.555555555556,0.0,7.8,,8.9
2014,Regular,12,IND,Donte Moncrief,WR,4,4,0,0,0,17,38,0,0,0,0,0,1,4,0,0,0,23,3,JAC,1,0,1.0,0.0,9.5,4.0,8.2
2014,Regular,12,IND,T.Y. Hilton,WR,4,5,1,0,0,49,122,1,0,0,0,0,1,15,0,0,0,23,3,JAC,1,6,0.8,0.260869565217,30.5,15.0,25.7
2014,Regular,12,JAC,Allen Hurns,WR,1,4,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,3,23,IND,0,0,0.25,0.0,13.0,,2.3
2014,Regular,12,JAC,Cecil Shorts,WR,1,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,23,IND,0,0,0.333333333333,0.0,6.0,,1.6
2014,Regular,12,JAC,Marqise Lee,WR,3,5,0,0,0,36,52,0,0,0,0,0,0,0,0,0,0,3,23,IND,0,0,0.6,0.0,17.3333333333,,8.2
2014,Regular,12,GB,Davante Adams,WR,1,4,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,24,21,MIN,0,0,0.25,0.0,10.0,,2.0
2014,Regular,12,GB,Jordy Nelson,WR,8,12,0,0,0,19,68,0,0,0,0,0,0,0,0,0,0,24,21,MIN,0,0,0.666666666667,0.0,8.5,,14.8
2014,Regular,12,GB,Randall Cobb,WR,4,5,0,0,0,19,58,0,0,0,0,0,0,0,0,0,0,24,21,MIN,0,0,0.8,0.0,14.5,,9.8
2014,Regular,12,MIN,Charles Johnson,WR,3,11,1,1,1,5,52,0,0,0,0,0,0,0,0,0,0,21,24,GB,1,8,0.272727272727,0.380952380952,17.3333333333,,16.2
2014,Regular,12,MIN,Cordarrelle Patterson,WR,2,2,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,21,24,GB,1,0,1.0,0.0,9.0,,3.8
2014,Regular,12,DET,Corey Fuller,WR,1,2,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,9,34,NE,0,0,0.5,0.0,13.0,,2.3
2014,Regular,12,DET,Golden Tate,WR,4,11,0,0,0,70,97,0,0,0,0,0,1,13,0,0,0,9,34,NE,0,0,0.363636363636,0.0,24.25,13.0,15.0
2014,Regular,12,DET,Jeremy Ross,WR,3,5,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,9,34,NE,0,0,0.6,0.0,11.6666666667,,6.5
2014,Regular,12,NE,Brandon LaFell,WR,9,12,0,0,0,36,98,0,0,0,0,0,0,0,0,0,0,34,9,DET,1,0,0.75,0.0,10.8888888889,,18.8
2014,Regular,12,NE,Julian Edelman,WR,11,15,0,0,0,45,89,0,0,0,0,0,0,0,0,0,0,34,9,DET,1,0,0.733333333333,0.0,8.09090909091,,19.9
2014,Regular,12,BAL,Marlon Brown,WR,1,1,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,34,27,NO,0,0,1.0,0.0,14.0,,2.4
2014,Regular,12,BAL,Steve Smith,WR,4,6,1,0,0,25,89,0,0,0,0,0,0,0,0,0,0,34,27,NO,0,6,0.666666666667,0.176470588235,22.25,,18.9
2014,Regular,12,BAL,Torrey Smith,WR,5,6,0,0,0,53,98,0,0,0,0,0,0,0,0,0,0,34,27,NO,0,0,0.833333333333,0.0,19.6,,14.8
2014,Regular,12,NO,Kenny Stills,WR,8,9,0,0,0,37,98,0,0,0,0,0,1,-2,0,0,0,27,34,BAL,1,0,0.888888888889,0.0,12.25,-2.0,17.6
2014,Regular,12,DAL,Cole Beasley,WR,2,2,1,0,0,58,66,0,0,0,0,0,0,0,0,0,0,31,28,NYG,0,6,1.0,0.193548387097,33.0,,14.6
2014,Regular,12,DAL,Dez Bryant,WR,7,9,2,0,0,21,86,0,0,0,0,0,0,0,0,0,0,31,28,NYG,0,12,0.777777777778,0.387096774194,12.2857142857,,27.6
2014,Regular,12,DAL,Terrance Williams,WR,1,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,31,28,NYG,0,0,0.5,0.0,18.0,,2.8
2014,Regular,12,NYG,Odell Beckham,WR,10,11,2,0,0,58,146,0,0,0,0,0,1,-2,0,0,0,28,31,DAL,1,12,0.909090909091,0.428571428571,14.6,-2.0,39.4
2014,Regular,12,NYG,Rueben Randle,WR,3,3,0,0,0,10,36,0,0,0,0,0,0,0,0,0,0,28,31,DAL,1,0,1.0,0.0,12.0,,6.6
2014,Regular,12,KC,Albert Wilson,WR,2,2,0,0,0,22,27,0,0,0,0,0,0,0,0,0,0,20,24,OAK,0,0,1.0,0.0,13.5,,4.7
2014,Regular,12,KC,Frankie Hammond,WR,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,24,OAK,0,0,0.333333333333,0.0,6.0,,1.6
2014,Regular,12,OAK,Andre Holmes,WR,5,10,0,0,0,36,55,0,0,0,0,0,0,0,0,0,0,24,20,KC,1,0,0.5,0.0,11.0,,10.5
2014,Regular,12,OAK,Brice Butler,WR,2,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,24,20,KC,1,0,0.666666666667,0.0,10.5,,4.1
2014,Regular,12,PHI,Jeremy Maclin,WR,6,8,0,0,0,14,59,0,0,0,0,0,0,0,0,0,0,43,24,TEN,1,0,0.75,0.0,9.83333333333,,11.9
2014,Regular,12,PHI,Jordan Matthews,WR,6,8,0,0,0,36,77,0,0,0,0,0,0,0,0,0,0,43,24,TEN,1,0,0.75,0.0,12.8333333333,,13.7
